Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Kapsamer,Amstetten,Amstetten,"LW, LB, LWB",20,500000,2025-06-30,16,353,0,0.19,1,1.02,21.16,57.83,Austria,Austria,left,181,74,yes,13.51,8.16,78.13,2.8,45.45,0,0,0.76,7.14,11.35,0.25,0,0,0,0,4.84,0,0,0,0.05,0,0,4,1.02,25,0,0.25,3.06,58.33,2.8,54.55,0.25,100,0.25,3.57,78.57,7.39,51.72,1.27,1.27,21.42,0.76,0.76,33.65,75,13.51,67.92,6.63,88.46,10.96,83.72,24.48,80.21,6.12,62.5,26.52,19.08,0.26,1.27,0,0,0,0,1.02,5.1,65,3.57,50,1.53,33.33,1.02,1.53,10.96,76.74,0,,0,,0,0,0,0,,,0.51,,,0,0,0,0,0,0
M. Oswald,Rapid Wien,Rapid Wien II,"RDMF, RCMF",21,400000,2025-06-30,6,547,1,0.42,0,0.63,21.88,49.62,Austria,Austria,right,171,66,no,9.21,8.39,62.75,1.32,25,0.33,0.53,0.16,3.62,5.79,1.32,1,0.16,0,0,3.46,0.16,1,0.16,0.07,0,0,10,1.65,30,10,0,1.48,66.67,0.33,100,1.15,57.14,0,2.96,66.67,8.72,43.4,0.49,1.65,28.63,0.33,1.81,46.07,83.21,11.19,73.53,10.53,90.63,16.95,86.41,42.29,84.44,2.3,71.43,18.49,33.87,0.1,0.33,0,0,0,0,0.49,6.42,76.92,2.3,57.14,0.33,50,0.33,0.99,7.4,71.11,0,,0,,0,0,0,0,,,1.15,,,0,0,0,0.82,0,0
Renan,Seoul E-Land,Dornbirn,CF,23,400000,,14,1227,10,7.11,2,2.05,28.9,34.26,Brazil,Brazil,,0,0,no,4.91,4.84,43.94,9.32,37.01,0.51,0.57,0.15,2.27,2.51,2.35,2,0.15,0,0,2.64,0.73,10,0.73,0.52,1,0.07,34,2.49,64.71,29.412,0.15,0.66,11.11,0.59,12.5,0.07,0,0,1.91,46.15,9.76,29.32,4.25,0.81,8.51,2.13,1.25,14.01,66.49,3.08,40.48,3.67,82,3.08,76.19,12.76,69.54,0.73,50,15.91,21.35,0.15,0.95,0.07,0,0.29,25,0.59,1.61,45.45,0.66,33.33,0.29,25,0.73,0.15,1.32,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
R. Vu?i?,Austria Wien,Austria Wien II,CF,20,400000,,11,823,2,3.39,0,0.89,30.51,26.16,Austria,Austria,right,188,80,no,3.94,4.26,64.1,8.86,20.99,0.22,0.32,0,0.98,1.42,2.08,2,0.22,0,0,1.53,0.22,1,0.11,0.37,0,0,19,2.08,31.58,10.526,0,0.77,14.29,0.11,0,0.66,16.67,0.11,3.39,19.35,12.14,18.02,3.17,0.33,8.42,2.19,1.2,14.11,76.74,1.86,64.71,4.92,93.33,3.94,63.89,12.9,80.51,0.55,60,16.07,19.12,0.1,0.44,0,0,0.33,33.33,0.33,0.87,62.5,0.66,33.33,0.33,33.33,0.33,0.11,0.66,83.33,0,,0,,0,0,0,0,,,0,,,0.11,0.11,0,0,1,100
M. Meisl,Austria Wien,Austria Wien II,LCB,22,400000,2026-06-30,6,577,0,0.13,1,0.3,13.26,54.12,Austria,Austria,left,188,80,no,9.36,4.84,83.87,5.3,38.24,0.47,0.82,0.16,4.84,8.45,0.16,0,0,0,0,0,0,0,0,0.02,0,0,1,0.16,0,0,0.16,0,0,0,0,0,0,0,0.31,0,1.4,22.22,0.62,1.25,33.69,0.31,0.31,58.34,88.24,26.05,77.25,3.59,95.65,26.2,97.62,49.13,92.7,9.2,64.41,23.92,42.02,0.05,0.47,0,0,0.16,0,0.47,9.05,67.24,0.94,50,0.47,100,0.94,0,12.01,87.01,0,,0,,0,0,0,0,,,2.65,,,0.16,0,0,0,0,0
M. Wels,Stripfing,Sturm Graz II,"LCMF, LW, AMF",18,400000,,20,1491,2,3.56,1,2.52,26.56,40.23,Austria,Austria,left,186,71,no,6.34,6.58,50.46,4.16,23.19,0.3,0.42,0.12,2.72,3.76,1.63,6,0.36,0,0,3.86,0.12,2,0.12,0.21,0,0,32,1.93,31.25,6.25,0.06,2.05,8.82,1.69,7.14,0.36,16.67,0.42,5.55,54.35,12.62,39.23,3.38,2.17,18.47,1.39,1.21,28.13,71.89,7.85,67.69,7.24,89.17,5.92,64.29,24.75,78.78,1.45,37.5,16.57,27.58,0.15,1.21,0.06,0,0.3,20,0.3,3.02,64,1.45,29.17,0.3,20,0.78,0.18,3.68,67.21,0,,0,,0,0,0,0,,,0.36,,,1.33,0.24,0,1.87,0,0
S. Ingolitsch,Rheindorf Altach,Sturm Graz II,RB,26,400000,,6,526,0,0.03,0,0.02,19.85,56.03,Austria,Austria,right,179,72,no,13,7.7,64.44,1.2,85.71,1.03,1.45,0,7.02,9.92,1.03,1,0.17,0,0,2.57,0,0,0,0,0,0,2,0.34,0,0,0,1.71,40,0,0,1.71,40,0.34,3.25,57.89,7.36,46.51,0.51,2.4,27.21,2.05,1.2,41.58,76.95,19.68,67.83,3.94,82.61,12.32,91.67,34.9,83.82,4.96,41.38,19.63,37.22,0,0.51,0,0,0.17,0,0.17,8.21,70.83,2.57,40,0.86,20,0.34,0.68,12.66,77.03,0,,0,,0,0,0,0,,,0.86,,,0,0,0,0,0,0
D. Carlson,St. Pölten,St. Pölten,"LB, LCB",25,400000,2024-06-30,12,1122,0,0.31,0,0.05,19.09,63.03,United States,"United States, Luxembourg",left,185,80,no,10.59,6.18,64.94,5.45,63.24,0.32,0.48,0.4,6.26,9.44,1.12,3,0.24,0,0,2.17,0,0,0,0.03,0,0,5,0.4,0,0,0,0.64,37.5,0.64,37.5,0,0,0.08,2.57,75,5.05,63.49,0.48,1.68,35.13,2.49,1.04,51.18,85.58,18.21,74.01,7.22,94.44,19.81,92.31,45,90.91,5.7,47.89,20.06,39.83,0,0.24,0.08,0,0,0,0.08,7.38,63.04,1.04,46.15,0.4,0,0.24,0.16,8.74,74.31,0,,0,,0,0,0,0,,,1.12,,,0,0,0,0,0,0
K. Stratznig,First Vienna,First Vienna,"RB, AMF",21,400000,2024-06-30,11,639,0,0.19,0,0.67,16.2,48.7,Austria,Austria,right,183,74,no,9.15,7.32,65.38,2.11,40,0.14,0.2,0,4.23,5.88,0.85,1,0.14,0,0,1.55,0,0,0,0.03,0,0,4,0.56,0,0,0,3.1,18.18,0,0,3.1,18.18,0.56,2.11,46.67,3.52,40,0.7,1.13,24.23,1.55,0.28,31.27,66.22,13.66,54.64,4.79,94.12,8.87,69.84,24.08,78.95,4.37,25.81,17.96,29.07,0.09,0.28,0,0,0.28,0,0.14,4.79,44.12,2.96,23.81,1.27,11.11,0.28,0.7,6.9,63.27,0,,0,,0,0,0,0,,,0.56,,,0,0,0,0,0,0
T. Koch,Blau-Weiß Linz,Blau-Weiß Linz,"LCMF, RCMF",22,400000,2024-06-30,29,2587,4,4.07,5,5.83,16.35,50.64,Austria,Austria,right,180,75,no,10.4,6.23,69.27,3.06,44.32,0.42,0.68,0.03,5.67,9.23,0.8,2,0.07,0,0,2.26,0.14,4,0.14,0.14,0,0,38,1.32,34.21,10.526,0.17,1.25,41.67,0.52,53.33,0.73,33.33,0.07,1.6,60.87,4.24,35.25,0.97,0.59,22.65,0.31,0.56,41.54,76.13,18.82,66.36,4.87,94.29,12.66,84.62,34.75,80.98,5.53,53.46,18.32,29.62,0.2,1.91,0.03,0.07,0.77,40.91,0.49,9.57,68.73,3.83,48.18,1.74,32,1.43,0.56,10.16,81.16,0,,0,,0,0,0,0,,,0.21,,,1.46,0.24,42.86,3.37,0,0
