Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Tanaka,Fortuna Düsseldorf,Fortuna Düsseldorf,"RCMF, LDMF, LCMF",24,2500000,2025-06-30,22,1846,1,2.2,0,1.2,15.75,56.66,Japan,Japan,right,180,69,no,8.68,6.78,68.35,2.49,52.94,0.15,0.21,0.24,3.9,5.58,1.07,2,0.1,0,0,1.17,0.05,1,0.05,0.11,0,0,21,1.02,23.81,4.762,0,0.63,53.85,0.15,33.33,0.49,60,0.05,1.17,45.83,4.49,48.91,1.27,0.39,31.45,0.15,1.12,42.37,89.53,12.19,82,7.9,95.06,15.21,93.91,39.88,91.44,1.95,62.5,17.38,32.92,0.06,0.73,0.05,0.05,0.15,33.33,0.29,5.22,80.37,1.12,65.22,0.29,33.33,0.49,0.24,6.05,79.84,0,,0,,0,0,0,0,,,1.8,,,0,0,0,0,0,0
M. Beier,Hannover 96,Hannover 96,CF,20,2500000,2025-06-30,33,2311,7,7.41,1,1.11,21.19,35.48,Germany,Germany,right,185,72,no,3.12,3.54,47.25,4.98,39.84,0.12,0.16,0,1.32,1.84,1.13,1,0.04,0,0,2.45,0.27,6,0.23,0.29,0,0,42,1.64,38.1,16.667,0.04,1.01,26.92,0.62,25,0.39,30,0.12,3.89,38,9.27,31.09,2.61,1.48,10.51,2.03,1.17,15.69,69.23,3.66,61.7,4.44,85.96,3.97,63.73,14.37,72.9,0.39,50,13.63,9.07,0.04,0.39,0.08,0,0.35,22.22,0.35,1.29,54.55,1.56,37.5,0.27,28.57,0.55,0.16,1.87,70.83,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,2,50
I. Pherai,Eintracht Braunschweig,Eintracht Braunschweig,"AMF, RCMF, LCMF",22,2500000,2024-06-30,27,1893,9,6.64,4,4.35,22.77,41.75,Netherlands,"Netherlands, Suriname",right,175,74,no,5.47,6.47,51.47,2.19,21.74,0.33,0.38,0.05,1.81,2.07,2,5,0.24,0,0,4.09,0.43,8,0.38,0.32,0,0,52,2.47,36.54,17.308,0.19,1.76,35.14,0.71,26.67,1.05,40.91,0.19,4.14,55.17,8.7,42.62,2.19,2.61,13.98,1.28,1.62,22.39,64.33,8.56,56.11,3.19,88.06,6.61,67.63,18.35,68.91,2.42,49.02,18.21,28.65,0.21,1.71,0.05,0.05,1,28.57,0.52,4.52,61.05,2.95,48.39,1.62,26.47,1.33,0.62,4.61,78.35,0,,0,,0,0,0,0,,,0.05,,,1.47,0.14,0,2,1,100
R. Glatzel,Hamburger SV,Hamburger SV,CF,29,2500000,2027-06-30,34,3239,19,20.42,3,3.44,21.92,39.29,Germany,Germany,right,193,85,no,2.61,2.5,54.44,4.31,41.29,0,0,0.08,1.25,2.06,1.17,4,0.11,0,0,3.36,0.53,19,0.53,0.57,6,0.17,101,2.81,51.49,18.812,0.08,0.39,50,0.14,80,0.25,33.33,0.06,3.06,47.27,10.42,34.93,4.53,0.81,9.98,1.22,1.72,14.7,78.07,4.11,68.92,3.31,89.92,3.56,82.81,13.98,79.13,0.36,69.23,14.03,11.72,0.1,0.69,0.11,0.03,0.5,55.56,0.39,1.95,67.14,0.72,73.08,0.39,57.14,1.08,0.17,1.78,79.69,0,,0,,0,0,0,0,,,0.03,,,0,0,0,0,1,0
P. Tietz,Augsburg,Darmstadt 98,CF,26,2500000,2024-06-30,34,3073,12,15.31,3,4.2,28.61,35.82,Germany,Germany,right,190,86,no,4.25,2.72,51.61,8.49,44.48,0.15,0.21,0.18,2.69,3.8,1.32,4,0.12,0,0,2.17,0.35,12,0.35,0.45,4,0.12,83,2.43,40.96,14.458,0.09,0.7,29.17,0.23,50,0.41,14.29,0.15,1.76,36.67,10.07,22.38,4.42,0.35,11.89,2.4,1.41,20.79,67.61,4.95,52.66,4.83,87.88,6.21,69.81,19.15,70.03,0.97,48.48,15.69,20.28,0.12,0.76,0.06,0,0.5,64.71,0.41,2.64,44.44,1.52,53.85,0.7,62.5,1.17,0.26,2.34,70,0,,0,,0,0,0,0,,,0.18,,,0.09,0.09,66.67,0,1,0
J. Dompé,Hamburger SV,Hamburger SV,"LAMF, LWF, LW",27,2200000,2025-06-30,27,1837,3,2.79,8,6.19,18.08,49.86,France,"France, Mali",right,170,65,no,2.79,2.35,66.67,0.69,42.86,0,0,0.05,1.22,1.89,0.44,2,0.1,0,0,9.55,0.15,3,0.15,0.14,0,0,29,1.42,41.38,10.345,0.39,6.61,44.44,6.08,44.35,0.54,45.45,1.47,10.14,57.49,13.08,49.06,3.48,3.63,21.31,1.37,1.03,30.33,74.64,4.7,72.92,7.94,90.12,11.12,66.08,23.08,83.01,0.73,80,17.8,19.64,0.3,1.67,0.05,0,0.49,40,1.08,1.42,75.86,5.68,50.86,0.49,40,0.78,2.84,5.1,90.38,0,,0,,0,0,0,0,,,0.1,,,0.24,0.24,20,0.98,0,0
L. Bénes,Hamburger SV,Hamburger SV,"LCMF, AMF",25,2200000,2026-06-30,33,1929,6,7.44,7,3.9,13.53,40.69,Slovakia,"Slovakia, Hungary",left,181,72,no,4.06,2.52,50,2.47,28.3,0.56,0.92,0.14,2.24,3.67,1.17,6,0.28,0,0,3.17,0.28,4,0.19,0.35,0,0,63,2.94,28.57,9.524,0.33,1.96,38.1,1.54,33.33,0.42,55.56,0.23,2.43,59.62,5.88,46.03,2.15,0.93,24.12,0.93,1.12,31.26,77.76,10.26,67.73,5.18,96.4,9.47,77.34,26.45,85.01,2.99,39.06,18.68,26.57,0.18,1.4,0.19,0.05,0.28,50,0.51,4.67,67,2.89,62.9,0.65,21.43,1.26,0.75,5.37,80.87,0,,0,,0,0,0,0,,,0.23,,,1.54,0.28,16.67,3.08,3,66.667
R. Hack,Arminia Bielefeld,Arminia Bielefeld,"LWF, CF, LW",24,2200000,2025-06-30,33,2933,10,8.4,3,6.08,19.49,37.48,Germany,Germany,right,176,68,no,4.45,4.6,52.67,1.72,26.79,0.28,0.34,0.03,1.75,2.16,1.26,6,0.18,0,0,4.14,0.31,7,0.21,0.26,0,0,79,2.42,40.51,12.658,0.09,1.99,40,1.07,48.57,0.92,30,0.15,4.39,48.25,10.06,35.67,1.96,2.21,19.64,1.47,1.01,29.21,79.2,8.59,69.29,7.09,91.34,8.41,78.83,24.24,85.44,3.16,53.4,18.35,35.79,0.19,1.6,0.06,0.03,0.43,57.14,0.49,4.69,65.36,2.95,57.29,0.98,31.25,1.14,0.74,5.25,78.36,0,,0,,0,0,0,0,,,0.18,,,1.9,0.12,0,2.03,3,100
S. Appelkamp,Fortuna Düsseldorf,Fortuna Düsseldorf,"AMF, LW, LCMF",22,2200000,2026-06-30,33,2255,6,3.21,9,6.87,12.41,40.84,Japan,"Japan, Germany",right,175,72,no,5.15,4.55,57.02,1.8,28.89,0.28,0.38,0.04,2.27,3.11,0.92,1,0.04,0,0,2.24,0.24,6,0.24,0.13,1,0.04,21,0.84,42.86,28.571,0.36,2,48,0.72,55.56,1.24,41.94,0.24,1.56,46.15,4.15,31.73,1.8,0.76,24.11,1,0.56,34.24,81.93,10.46,75.95,6.23,93.59,11.65,83.22,30.01,85.64,2.27,61.4,18.01,30.44,0.27,2.24,0.12,0.04,0.44,45.45,0.64,4.63,78.45,2.39,61.67,0.56,50,0.68,0.92,6.15,84.42,0,,0,,0,0,0,0,,,0.92,,,1.68,0,0,3.11,0,0
D. Nemeth,St. Pauli,St. Pauli,RCB,21,2000000,2026-06-30,8,629,1,0.28,0,0,15.88,60.36,Austria,Austria,right,191,87,no,8.87,4.86,70.59,4.86,61.76,0.43,0.66,0.43,5.01,7.66,1,1,0.14,0,0,0.29,0.14,1,0.14,0.04,1,0.14,3,0.43,33.33,33.333,0,0,0,0,0,0,0,0,0.43,33.33,2,42.86,0.43,0.43,48.65,1,0.72,64.96,90.97,19.6,83.94,4.58,96.88,34.91,95.9,60.38,94.55,4.58,43.75,20.06,41.58,0,0,0,0,0,0,0,4.72,60.61,0.86,16.67,0.72,20,0.14,0,6.58,71.74,0,,0,,0,0,0,0,,,3.58,,,0,0,0,0,0,0
