Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
O. Verbickas,Žalgiris,Žalgiris,"LW, LAMF, RW",30,450000,2023-12-31,27,1692,2,3.29,5,3.57,16.91,47.8,Lithuania,Lithuania,right,178,78,no,8.03,5.64,65.09,3.14,40.68,1.06,1.74,0.05,3.3,5.39,1.17,2,0.11,0,0,2.66,0.11,2,0.11,0.18,0,0,30,1.6,33.33,6.667,0.27,3.03,38.6,2.07,35.9,0.85,50,0.21,0.96,55.56,5.11,37.5,3.14,0.85,30.64,2.5,0.64,43.51,77.02,13.19,67.74,10.05,93.12,13.09,72.76,36.76,82.78,3.83,51.39,17.43,25.65,0.19,1.06,0.11,0.11,0.96,44.44,0.48,5.11,67.71,4.84,49.45,1.22,34.78,1.81,1.28,8.62,80.86,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0,0,0
Wanderson,Panev?žys,Panev?žys,"RCMF, RW, LCMF",28,425000,2023-12-31,4,244,1,0.41,0,0.24,15.12,53.66,Brazil,Brazil,right,180,76,yes,6.27,4.8,53.85,3.69,60,0,0,0,3.69,4.62,1.11,0,0,0,0,1.48,0.37,1,0.37,0.15,0,0,7,2.58,14.29,14.286,0,0.74,50,0,0,0.74,50,0,0.74,100,3.69,60,2.58,0.74,25.08,0.74,0.74,39.84,76.85,14.02,57.89,7.75,95.24,14.02,81.58,34.67,82.98,4.43,33.33,20.21,27.62,0.09,0.74,0,0,0.37,0,0.37,5.16,50,2.21,16.67,1.11,0,0,0.37,5.16,64.29,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Mikelionis,Kauno Žalgiris,Kauno Žalgiris,GK,28,425000,2023-12-31,17,1643,0,0,1,0,0.38,57.14,Lithuania,Lithuania,right,188,81,no,0.77,0.11,0,0.16,66.67,0,0,0,0.77,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.11,100,0,0,16,0.11,0.11,23.06,91.69,12.05,85.91,0.05,100,9.97,97.8,17.53,99.38,5.53,67.33,27.87,43.17,0,0,0,0,0,0,0,0.88,68.75,0,0,0.05,0,0,0,3.62,75.76,20,1.1,75,4.11,3,73.33,22.42,1.23,2.42,0.133,0.05,0.82,0.16,,,,0,0,0
M. Dapkus,Kauno Žalgiris,Kauno Žalgiris,"RCB, RB",30,400000,2023-12-31,19,1784,2,1.18,1,0.64,15.29,50.83,Lithuania,Lithuania,right,185,82,no,8.83,7.16,60.56,2.12,59.52,0.25,0.38,0.25,4.24,6.3,1.61,3,0.15,0,0,0.91,0.1,2,0.1,0.06,1,0.05,4,0.2,50,50,0.05,0.25,20,0,0,0.2,25,0,1.06,66.67,3.18,39.68,0.5,2.07,41.97,1.77,0.55,56.86,85.18,20.99,74.04,7.97,92.41,20.48,94.33,50.85,88.89,5.75,55.26,19.33,37.65,0.03,0.35,0,0.05,0.2,25,0.15,7.42,73.47,1.82,30.56,0.81,25,0.66,0.05,10.85,70.7,0,,0,,0,0,0,0,,,1.97,,,0,0,0,0,0,0
A. Vilhjálmsson,Žalgiris,Žalgiris,"CF, AMF",29,400000,2023-12-31,16,831,1,2.76,1,0.82,17.22,37.74,Iceland,Iceland,right,180,77,no,2.17,2.71,52,3.9,38.89,0.22,0.38,0.11,0.54,0.94,1.52,1,0.11,0,0,2.71,0.11,0,0,0.3,0,0,21,2.27,47.62,4.762,0.11,1.19,45.45,0.22,100,0.97,33.33,0.22,1.3,66.67,7.91,28.77,2.92,0.32,9.86,1.73,1.62,13.86,81.25,2.92,66.67,3.68,97.06,3.57,84.85,12.24,84.96,0.43,75,13.19,7.16,0.09,0.87,0,0,0.54,40,0.54,0.97,66.67,1.73,50,0.43,50,0.76,0.65,1.84,100,0,,0,,0,0,0,0,,,0.11,,,0.11,0.11,0,0,1,100
R. Miroshnyk,Panev?žys,Panev?žys,"RCB, RB",29,400000,2024-12-31,20,847,0,0.4,0,0.46,12.43,64.96,Ukraine,Ukraine,right,183,78,no,9.88,6.48,65.57,3.4,65.63,0.53,0.65,0,5.1,6.23,0.85,1,0.11,0,0,0.43,0,0,0,0.04,0,0,4,0.43,0,0,0,0.74,28.57,0,0,0.74,28.57,0.11,0.21,50,0.85,50,0.43,0.85,19.45,0.96,0.53,32.83,77.99,20.51,73.58,1.17,81.82,9.24,87.36,25.08,86.44,7.12,52.24,19.25,30.15,0.05,0.32,0,0.11,0.11,100,0.11,8.61,67.9,1.28,41.67,0.21,0,0.32,0.32,10.41,77.55,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0,0,0
Y. Karashima,Žalgiris,Žalgiris,"RCMF, DMF, LCMF",26,400000,2023-12-31,28,1707,1,1.78,2,3.25,17.45,60.12,Japan,Japan,right,175,68,no,10.39,7.28,68.84,2.27,51.16,0.21,0.33,0.05,5.17,8.08,1,2,0.11,0,0,1.79,0.05,1,0.05,0.09,0,0,26,1.37,34.62,3.846,0.11,1,36.84,0.21,25,0.74,35.71,0.16,1.27,75,5.22,54.55,0.42,0.95,34.85,0.37,1.9,50.98,88.73,16.29,78.96,6.33,98.33,21.56,93.64,46.24,92.93,3.74,50.7,18.95,26.66,0.17,1.37,0.05,0.05,0.11,0,0.42,7.64,84.83,2.37,44.44,0.74,28.57,0.58,0.32,7.96,86.09,0,,0,,0,0,0,0,,,0.47,,,0.84,0.16,0,1.9,0,0
O. Buff,Žalgiris,Žalgiris,"RAMF, RW, AMF",31,400000,2023-12-31,6,375,0,1.43,0,0.07,13.92,46.55,Switzerland,Switzerland,right,176,64,no,4.32,4.08,47.06,1.92,25,0.72,1.38,0,1.68,3.23,1.44,2,0.48,0,0,1.2,0,0,0,0.34,0,0,10,2.4,20,0,0,0.96,25,0.24,0,0.48,0,0.72,0.96,25,6.48,51.85,3.12,2.64,47.76,0.48,2.16,60.24,87.25,15.84,81.82,13.92,93.1,17.28,88.89,54.96,90.39,4.56,57.89,17.06,30.39,0.02,1.2,0.24,0,0.96,25,0,10.8,82.22,2.88,41.67,1.92,37.5,1.2,0.24,8.64,83.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
G. Matulevi?ius,Hegelmann Litauen,Hegelmann Litauen,"RCMF, DMF, RDMF",26,400000,2023-12-31,26,2412,1,2.21,5,1.61,20.34,50.83,Lithuania,Lithuania,right,183,76,no,9.29,6.49,69.54,3.54,38.95,0,0,0.07,4.78,6.51,1.23,4,0.15,0,0,2.05,0.04,1,0.04,0.08,0,0,15,0.56,26.67,6.667,0.19,0.71,31.58,0.3,37.5,0.41,27.27,0.07,2.5,61.19,6.75,43.09,1.12,1.23,31.53,0.3,0.56,47.84,84.24,17.72,75.16,6.27,92.26,16.31,92.68,43.84,87.49,3.28,52.27,17.14,30.77,0.06,0.67,0.04,0,0.34,44.44,0.34,6.57,71.59,2.2,50.85,0.63,41.18,1.16,0.22,7.69,80.58,0,,0,,0,0,0,0,,,0.75,,,0.04,0,0,0.04,0,0
G. Sirg?das,Kauno Žalgiris,Kauno Žalgiris,"RCMF, AMF",28,375000,2023-12-31,28,2343,6,5.4,5,9.06,13.75,48.04,Lithuania,Lithuania,left,176,68,no,5.92,4.3,59.82,1.77,60.87,0.27,0.43,0.12,3.07,4.91,0.69,1,0.04,0,0,2.8,0.23,6,0.23,0.21,0,0,63,2.42,31.75,9.524,0.19,2.34,37.7,1.08,35.71,1.19,41.94,0.46,2.15,50,5.26,41.61,2.3,1.84,36.15,0.54,0.85,48.4,81.9,13.94,72.45,7.95,94.69,19.05,83.87,40.68,86.69,5.42,64.54,19.13,37.86,0.35,2.54,0.15,0.04,0.85,9.09,0.46,7.34,76.96,4.11,46.73,1.61,19.05,1.31,0.81,7.3,81.58,0,,0,,0,0,0,0,,,0.19,,,1.42,0.19,60,3.88,0,0
