Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Hutchinson,Sligo Rovers,Sligo Rovers,LB,23,300000,,25,2283,1,0.65,3,2.08,15.69,57.04,England,England,left,177,75,no,8.4,6.7,62.35,1.66,61.9,0.35,0.5,0.16,3.86,5.45,0.79,6,0.24,0,0,3.35,0.04,1,0.04,0.03,0,0,11,0.43,9.09,9.091,0.12,2.92,32.43,2.92,32.43,0,0,0.39,3.43,67.82,5.99,51.32,0.99,3,27.83,1.26,0.87,40.37,77.15,15.77,67.25,7.92,93.53,11.43,76.9,31.97,85.82,5.72,49.66,20.33,38.87,0.08,0.59,0.04,0.04,0.24,16.67,0.43,6.11,61.94,2.92,37.84,0.67,23.53,0.51,0.95,8.52,74.54,0,,0,,0,0,0,0,,,0.67,,,0,0,0,0,0,0
D. Connolly,Bohemians,Bohemians,RAMF,28,300000,2024-11-30,24,1771,0,1.72,3,3.27,21.5,44.21,Republic of Ireland,Republic of Ireland,right,176,69,no,4.88,4.73,48.39,2.19,37.21,0.66,1.01,0.1,1.93,2.95,1.42,7,0.36,1,0.05,4.68,0,0,0,0.09,0,0,17,0.86,35.29,0,0.15,3.86,27.63,0.15,33.33,3.71,27.4,0.61,5.69,58.04,11.99,44.49,2.9,2.03,13.42,1.88,2.59,20.89,70.8,4.01,59.49,5.49,90.74,6.76,66.17,16.57,81.9,0.61,25,17.85,12.59,0.17,0.97,0.1,0,0.05,0,0.91,1.22,58.33,2.85,44.64,0.1,0,0.66,1.02,2.54,82,0,,0,,0,0,0,0,,,0,,,0,0,0,0.05,0,0
D. Cleary,Shamrock Rovers,Shamrock Rovers,RCB,27,300000,2024-11-30,28,2606,0,1.47,1,0.85,15.78,60.83,Republic of Ireland,Republic of Ireland,right,182,77,no,8.12,4.83,65.71,5.42,65.61,0.24,0.36,0.35,4.7,7.05,1.07,7,0.24,1,0.03,1.17,0,0,0,0.05,0,0,9,0.31,0,0,0.03,0.97,46.43,0,0,0.93,48.15,0.14,1,72.41,2.66,54.55,0.73,1.8,34.64,1.52,0.83,51.32,85.06,19.93,72.96,5.84,98.82,17.79,92.43,43.76,91.71,6.6,46.6,19.67,37.91,0.03,0.31,0.03,0.03,0,0,0.1,7.63,66.06,1.83,37.74,0.48,7.14,0.17,0.41,9.6,67.99,0,,0,,0,0,0,0,,,1.8,,,0,0,0,0,0,0
D. Mullen,Derry City,Derry City,CF,28,300000,,8,517,3,2.27,0,0.01,20.89,30,Scotland,Scotland,right,176,63,no,3.48,2.96,47.06,6.96,35,0.17,0.27,0,1.91,2.95,1.04,0,0,0,0,1.91,0.52,3,0.52,0.4,2,0.35,15,2.61,46.67,20,0,0.35,50,0.17,100,0,0,0,1.39,37.5,5.57,25,3.31,0.17,10.44,2.09,0.7,11.84,70.59,1.91,18.18,4.18,100,3.13,66.67,11.32,72.31,0.17,0,14.24,5.14,0,0.17,0,0,0,0,0,1.04,33.33,1.04,33.33,0,0,0.17,0.17,0.7,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Stanulevi?ius,Cork City,Cork City,"RDMF, RCMF",28,275000,,5,331,0,0.08,0,0,17.13,53.97,Lithuania,Lithuania,right,186,79,no,7.61,7.34,48.15,3.26,58.33,0,0,0.54,4.08,5.36,4.08,1,0.27,0,0,0.54,0,0,0,0.02,0,0,6,1.63,16.67,0,0,0.27,0,0,0,0.27,0,0,1.09,25,3.26,58.33,0,0.54,23.11,0.27,0,36.16,76.69,9.52,57.14,4.89,94.44,17.95,83.33,30.18,81.08,5.71,57.14,23.26,42.2,0,0,0,0,0,0,0,5.44,45,0.27,100,0.27,100,0,0,6.25,56.52,0,,0,,0,0,0,0,,,0.54,,,0.27,0.27,0,0,0,0
G. Burke,Shamrock Rovers,Shamrock Rovers,"AMF, CF, LWF",30,275000,2023-11-30,28,1974,10,9,2,1.97,24.21,37.29,Republic of Ireland,Republic of Ireland,left,180,72,no,4.47,3.88,52.94,3.01,22.73,0.14,0.23,0.14,2.28,3.84,0.82,8,0.36,1,0.05,4.51,0.46,9,0.41,0.41,0,0,86,3.92,36.05,11.628,0.09,1.6,20,0.91,20,0.64,21.43,0.18,4.65,51.96,15.14,36.45,3.65,2.69,32.6,2.83,2.05,43.68,86.22,10.3,74.78,12.13,96.99,11.9,86.97,39.62,89.76,2.55,73.21,16.53,29.12,0.09,0.82,0.05,0,0.46,80,0.36,4.24,75.27,2.55,53.57,0.64,64.29,1.6,0.32,4.83,87.74,0,,0,,0,0,0,0,,,0.05,,,0.36,0.27,33.33,0.14,1,100
O. O'Neill,Fulham U21,Derry City,"LAMF, AMF, CF",20,250000,2025-06-30,19,1074,1,2.6,0,0.84,30.75,38.42,England,"England, Republic of Ireland",,0,0,no,8.3,8.88,56.6,4.94,28.81,0.17,0.27,0,3.1,4.93,2.68,2,0.17,0,0,3.35,0.08,1,0.08,0.22,0,0,20,1.68,15,5,0,2.85,29.41,1.84,36.36,1.01,16.67,0.42,5.2,41.94,12.91,34.42,4.44,2.6,13.41,1.51,1.01,23.8,70.77,6.03,56.94,6.37,96.05,6.37,67.11,19.61,78.63,1.42,47.06,18.69,22.64,0.07,0.67,0.17,0,0.42,20,0.42,2.09,48,2.43,44.83,0.34,25,0.92,0.59,2.43,58.62,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0.17,0,0
M. Mata,Shrewsbury Town,Sligo Rovers,CF,23,250000,2024-11-30,23,2170,11,10.04,1,1.54,31.56,37.98,New Zealand,"New Zealand, Cook Islands",right,186,80,no,3.11,2.94,61.97,11.86,41.61,0,0,0.17,1.29,1.75,1,2,0.08,0,0,2.24,0.46,8,0.33,0.42,5,0.21,48,1.99,47.92,22.917,0.04,0.83,30,0.71,23.53,0.12,66.67,0,2.03,44.9,10.66,26.46,4.27,0.54,12.03,3.82,0.95,19.49,71.91,3.77,63.74,5.93,84.62,4.73,63.16,18.12,74.83,0.54,38.46,14.36,11.82,0.06,0.79,0,0.08,0.25,50,0.29,1.58,36.84,1.04,60,0.21,40,0.91,0.21,1.33,65.63,0,,0,,0,0,0,0,,,0,,,0,0,0,0.08,3,100
F. Liivak,Sligo Rovers,Sligo Rovers,"RAMF, RB",27,250000,2023-12-31,30,2063,0,2.6,2,2.03,23.78,46.79,Estonia,Estonia,right,182,71,no,7.46,7.98,54.1,2.79,37.5,0.26,0.36,0.04,2.88,3.98,1.53,3,0.13,0,0,4.71,0,0,0,0.11,0,0,32,1.4,25,0,0.09,2.88,25.76,0.35,12.5,2.44,25,0.31,5.76,60.61,10.08,46.32,2.44,2.36,17.54,1.92,1,25.61,73.59,6.72,61.04,5.37,90.24,7.85,80,21.16,82.27,1.75,47.5,17.03,18.54,0.09,0.65,0,0.04,0.26,50,0.35,1.96,68.89,2.4,41.82,0.31,57.14,0.74,0.61,4.32,65.66,0,,0,,0,0,0,0,,,0.22,,,0,0,0,0,0,0
J. Brannefalk,Sligo Rovers,Sligo Rovers,RB,25,250000,2023-11-30,28,2173,0,0.48,4,3.45,16.77,48.89,Sweden,Sweden,right,179,75,no,8.7,7.21,52.3,2.65,54.69,0.21,0.29,0.08,4.72,6.51,1.16,6,0.25,0,0,1.95,0,0,0,0.02,0,0,9,0.37,22.22,0,0.17,3.11,36,0.17,25,2.94,36.62,0.29,1.41,52.94,4.18,46.53,0.29,1.41,24.48,2.07,1.16,38.35,69.44,19.13,60.61,5.3,89.84,9.4,76.21,26.71,79.84,8.7,49.05,20.88,32.22,0.14,1.2,0.04,0,0.08,0,0.25,8.32,60.7,3.64,38.64,0.99,33.33,0.46,1.12,12.72,72.96,0,,0,,0,0,0,0,,,0.58,,,0.99,0,0,1.66,0,0
