Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Hefti,Genoa,Genoa,"RB, RWB",25,4200000,2025-06-30,26,1778,1,0.6,0,0.7,17.36,52.77,Switzerland,Switzerland,right,182,80,no,10.43,9.42,61.29,1.57,32.26,0.46,0.75,0.25,4.2,6.9,1.37,6,0.3,0,0,1.62,0.05,1,0.05,0.03,0,0,4,0.2,50,25,0,2.02,22.5,0.1,50,1.87,21.62,0.1,1.92,55.26,4.05,42.5,1.06,1.11,28.09,1.11,0.15,40.09,80.68,14.83,72.01,7.69,96.71,9.21,80.77,34.37,87.33,3.85,48.68,17.68,24.59,0.04,0.46,0,0,0.2,0,0.4,4.71,67.74,2.13,38.1,0.35,0,0.51,0.4,7.24,72.03,0,,0,,0,0,0,0,,,0.71,,,0,0,0,0,0,0
A. Carboni,Venezia,Venezia,LCB,22,4000000,2027-06-30,17,1541,3,1.11,1,0.26,16.12,59.42,Italy,Italy,left,187,80,yes,11.86,7.65,71.76,4.32,48.65,0.12,0.15,0.58,6.25,7.89,0.88,4,0.23,0,0,1.34,0.18,3,0.18,0.07,2,0.12,11,0.64,36.36,27.273,0.06,1.58,44.44,1.58,44.44,0,0,0.12,0.7,50,1.99,47.06,0.93,1.11,34.22,0.76,0.64,48.88,80.05,24.06,68.69,3.04,98.08,15.65,90.3,38.78,90.06,8.64,41.22,20.9,39.4,0.02,0.18,0,0,0.18,33.33,0.23,8.53,56.85,2.57,40.91,1.11,42.11,0.12,0.76,9.93,72.35,0,,0,,0,0,0,0,,,1.11,,,0,0,0,0,0,0
D. Man,Parma,Parma,"RAMF, RW, LAMF",24,4000000,2025-06-30,30,1899,6,6.69,0,2.02,18.06,48.03,Romania,Romania,left,183,82,no,4.41,4.08,55.81,1.9,35,0.28,0.41,0.09,1.85,2.69,0.76,2,0.09,0,0,5.59,0.28,5,0.24,0.32,0,0,41,1.94,36.59,14.634,0,2.23,34.04,1.47,38.71,0.76,25,0.19,6.02,59.84,9.76,49.03,3.55,3.36,27.44,2.27,0.95,34.64,83.04,9.57,76.24,8.29,93.14,9.43,82.41,31.56,87.09,1.04,54.55,15.66,19.1,0.1,1.47,0.14,0,0.66,78.57,0.24,2.61,70.91,4.55,66.67,0.62,53.85,2.27,0.76,4.83,90.2,0,,0,,0,0,0,0,,,0.05,,,0.28,0,0,2.56,1,100
M. Frendrup,Genoa,Genoa,"RCMF, RDMF",22,3700000,2026-06-30,37,3172,2,2.36,0,1.5,16.91,56.21,Denmark,Denmark,right,175,63,no,11.07,9.62,64.31,2.04,41.67,0.14,0.23,0.17,4.74,7.79,1.19,3,0.09,0,0,0.91,0.06,2,0.06,0.07,1,0.03,27,0.77,29.63,7.407,0,0.37,38.46,0.06,100,0.31,27.27,0.03,0.94,51.52,3.26,50.43,0.6,0.74,27.04,0.34,0.74,40.6,85.95,11.35,68.5,8.57,96.69,13.73,92.77,38.36,88.02,1.9,52.24,16.59,24.55,0.04,0.57,0,0,0.14,40,0.23,5.02,75.14,0.94,42.42,0.2,42.86,0.31,0.14,5.48,67.36,0,,0,,0,0,0,0,,,0.65,,,0,0,0,0.03,0,0
A. Guðmundsson,Genoa,Genoa,"CF, LW, LWF",25,3500000,,36,2863,11,8.48,3,7.36,20.59,43.97,Iceland,Iceland,right,177,66,no,4.59,4.31,54.74,1.29,14.63,0.19,0.3,0.06,2.04,3.27,1.29,5,0.16,1,0.03,4.75,0.35,11,0.35,0.27,0,0,67,2.11,37.31,16.418,0.09,2.14,35.29,1.41,37.78,0.63,30,0.35,5.75,54.64,12.48,44.84,3.4,3.65,24.08,1.07,1.98,31.97,81.61,8.33,75.85,7.14,89.43,10.31,83.84,28.23,86.97,1.7,46.3,17.06,28.34,0.23,1.89,0.03,0,0.44,14.29,0.69,3.58,78.95,2.26,47.22,0.63,15,0.91,0.79,3.68,75.21,0,,0,,0,0,0,0,,,0.22,,,0.63,0.16,20,1.6,0,0
S. Esposito,Spezia,SPAL,"DMF, LCMF",22,3500000,2025-06-30,17,1613,2,0.53,2,2.51,18.75,55.95,Italy,Italy,right,178,70,yes,7.7,6.42,53.04,1.34,58.33,1.06,1.66,0.56,3.24,5.07,1.17,5,0.28,0,0,1.73,0.11,2,0.11,0.03,0,0,21,1.17,38.1,9.524,0.11,0.56,30,0.28,60,0.28,0,0.06,1.67,60,8.09,53.79,0.11,0.95,44.75,0.17,3.52,60.43,88.64,18.36,75.68,7.42,97.74,25.83,94.82,53.56,92.29,6.31,62.83,19.2,38.59,0.14,1.51,0.06,0.06,0.5,22.22,0.33,10.1,77.35,2.46,40.91,1.51,33.33,0.95,0.22,9.82,81.25,0,,0,,0,0,0,0,,,0.5,,,2.34,0.89,43.75,3.24,0,0
S. Turati,Frosinone,Frosinone,GK,21,3500000,2025-06-30,37,3610,0,0,0,0.13,0.85,91.18,Italy,Italy,right,189,85,yes,1.35,0.02,0,0.62,96,0,0,0,1.35,1.9,0.02,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,75,0.02,0,9.95,0.22,0.15,16.3,84.56,9.8,76.59,0,0,5.81,97,10.75,98.61,5.51,57.92,30.74,45.86,0,0.02,0,0,0,0,0.02,1.6,40.63,0.12,0,0.12,40,0,0,4.11,73.33,24,0.6,102,2.54,20,76.47,25.81,0.64,1.81,0.045,0,1.57,0.62,,,,0,0,0
V. Mih?il?,Parma,Parma,"LAMF, LW, CF",23,3500000,2025-06-30,17,681,2,2.37,2,0.48,18.24,31.88,Romania,Romania,right,180,71,no,3.3,2.91,36.36,3.3,28,0.53,0.82,0,1.72,2.67,1.59,3,0.4,0,0,4.1,0.26,2,0.26,0.31,0,0,27,3.57,33.33,7.407,0.26,1.45,27.27,1.06,12.5,0.4,66.67,0.13,5.95,40,10.7,34.57,4.1,2.11,21.15,2.64,0.79,26.3,72.86,5.42,53.66,5.15,87.18,7.4,66.07,23.13,77.71,2.11,43.75,15.18,23.69,0.06,1.06,0,0,0.4,33.33,0,2.78,61.9,2.64,45,0.53,0,1.32,0.53,3.04,73.91,0,,0,,0,0,0,0,,,0,,,1.19,0.66,60,2.78,1,0
S. Esposito,Bari,Bari,"CF, AMF",20,3500000,2025-06-30,15,941,4,2.09,1,2.23,23.62,46.56,Italy,Italy,right,183,75,yes,7.94,7.17,56,1.91,30,0.19,0.27,0.38,3.73,5.34,1.34,2,0.19,0,0,4.02,0.38,4,0.38,0.2,1,0.1,30,2.87,23.33,13.333,0.1,1.34,21.43,0.48,20,0.86,22.22,0.1,3.83,62.5,10.52,48.18,2.68,0.96,22.28,1.72,2.87,29.46,73.7,9.18,60.42,4.3,88.89,8.8,76.09,25.73,78.07,2.39,56,19.35,28.45,0.21,1.43,0,0,1.05,63.64,0.67,4.4,63.04,2.87,53.33,1.43,46.67,1.24,0.19,3.83,85,0,,0,,0,0,0,0,,,0.1,,,0.86,0.38,25,1.53,0,0
J. Pohjanpalo,Venezia,Venezia,CF,28,3500000,2025-06-30,38,3140,19,16.68,4,3.86,17.8,34.14,Finland,Finland,right,186,83,no,1.98,1.23,53.49,7.11,45.97,0.2,0.28,0.23,1.12,1.57,0.8,2,0.06,0,0,1.55,0.54,16,0.46,0.48,3,0.09,89,2.55,40.45,21.348,0.11,0.17,16.67,0.03,0,0.14,20,0,0.77,48.15,5.13,21.23,3.93,0.34,12.12,2.01,0.6,16.34,74.74,3.21,53.57,4.39,90.2,5.16,77.78,15.42,76.39,0.75,53.85,15.61,21.95,0.11,0.77,0.06,0,0.32,36.36,0.46,1.4,48.98,0.77,55.56,0.29,30,1.06,0.03,1.26,47.73,0,,0,,0,0,0,0,,,0,,,0,0,0,0,5,60
