Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Carlos Dotor,Celta de Vigo,Real Madrid Castilla,"LCMF, AMF",22,700000,2025-06-30,29,2411,12,7.02,2,1.94,15.42,43.58,Spain,Spain,right,180,67,no,5.52,5.3,50,2.05,34.55,0.26,0.36,0.07,2.61,3.57,1.31,4,0.15,3,0.11,2.43,0.45,11,0.41,0.26,2,0.07,44,1.64,61.36,27.273,0.07,0.52,7.14,0.37,10,0.15,0,0,1.61,55.81,5.19,43.17,2.61,2.05,27.7,1.23,1.19,36.81,87.83,9.56,77.34,8.4,96,12.39,92.47,33.89,90.53,2.43,66.15,17.14,31.89,0.07,0.93,0.11,0.07,0.82,59.09,0.34,4.18,80.36,1.57,66.67,1.01,51.85,1.08,0.04,4.26,74.56,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0.11,1,100
Iván Chapela,Eldense,Unionistas de Salamanca,"RW, RAMF",24,600000,2024-06-30,35,2651,8,7.84,2,4.86,19.27,49.91,Spain,Spain,right,181,76,no,4.18,3.76,65.42,1.97,32.14,0,0,0,1.72,2.24,0.7,3,0.1,0,0,6.04,0.27,5,0.18,0.28,1,0.04,57,2,43.86,12.281,0.07,3.3,28.72,0.35,30,2.88,26.83,0.49,6.88,57.65,11.16,51.57,3.05,2.91,15.62,1.3,1.47,23.38,65.77,7.69,55.25,3.62,88.35,7.48,67.14,18.81,74.25,1.37,38.46,19.55,27.35,0.17,1.26,0.04,0.07,0.81,30.43,0.39,3.37,51.04,3.16,31.11,0.81,26.09,0.63,0.88,3.97,69.91,0,,0,,0,0,0,0,,,0.07,,,0.84,0.11,66.67,2.35,2,100
Pablo García,Sporting Gijón,Alcorcón,"LB, LW",23,600000,2025-06-30,34,1876,6,1.78,2,1.95,18.22,49.33,Spain,Spain,left,176,68,no,10.99,8.99,63.04,2.15,25,0.88,1.15,0.1,4.45,5.81,1.37,7,0.34,0,0,2,0.29,6,0.29,0.09,0,0,21,1.03,38.1,28.571,0.1,2.54,32.69,2.39,32.65,0.15,33.33,0.24,1.66,47.06,4.64,42.11,1.91,1.22,23.79,2,1.03,33.03,76.18,12.65,69.11,5.86,91.67,9.23,76.19,26.24,84.36,4.59,48.94,19.52,27.58,0.1,1.17,0.1,0.05,0.1,0,0.68,4.15,57.65,2.2,42.22,0.29,33.33,0.59,0.88,5.86,69.17,0,,0,,0,0,0,0,,,0.44,,,0.2,0.15,33.33,0.49,0,0
Pablo Marín,Real Sociedad B,Real Sociedad B,"CF, AMF, RCMF",20,500000,2027-06-30,28,2032,4,3.09,2,3.03,20.86,37.58,Spain,Spain,right,178,69,no,5.76,5.76,52.31,2.66,26.67,0.27,0.35,0.04,2.48,3.28,1.59,4,0.18,0,0,2.75,0.18,4,0.18,0.14,0,0,28,1.24,42.86,14.286,0.09,1.15,30.77,0.58,30.77,0.58,30.77,0.18,4.3,41.24,9.39,33.96,1.73,1.99,21.17,0.93,1.02,29.68,79.7,5.94,64.93,7.04,89.94,10.45,81.78,26.8,82.81,1.77,65,17.35,31.71,0.13,1.06,0,0,0.49,18.18,0.31,3.5,68.35,1.55,37.14,0.53,16.67,0.53,0.31,3.28,74.32,0,,0,,0,0,0,0,,,0.09,,,0.49,0,0,1.55,0,0
Ander Martín,Burgos,Real Sociedad B,"AMF, RWF, LW",22,500000,2024-06-30,23,1475,2,1.63,5,2.69,14.46,37.97,Spain,Spain,left,176,78,no,3.78,4.64,56.58,1.16,26.32,0.06,0.09,0,1.1,1.64,0.61,1,0.06,0,0,3.42,0.12,2,0.12,0.1,0,0,27,1.65,48.15,7.407,0.31,3.11,35.29,2.38,25.64,0.67,63.64,0.43,3.6,30.51,6.83,30.36,1.71,2.01,32.52,1.4,0.92,40.52,78.46,9.58,58.6,9.52,96.15,14.77,81.82,34.23,84.14,3.17,59.62,19.14,29.69,0.16,1.65,0.06,0.18,1.77,24.14,0.67,4.27,57.14,4.15,42.65,1.65,22.22,1.1,1.04,6.1,75,0,,0,,0,0,0,0,,,0,,,2.07,0.37,66.67,1.53,0,0
J. Gómez,Mirandés,Real Sociedad B,"LB, LWB",19,500000,2025-06-30,29,2242,1,1.19,0,1.08,15.9,50.76,United States,"United States, Mexico",left,178,74,yes,8.63,7.43,58.38,2.01,40,0.12,0.16,0.16,4.17,5.68,0.52,5,0.2,0,0,2.29,0.04,1,0.04,0.05,0,0,11,0.44,54.55,9.091,0,3.53,25,3.53,25,0,0,0.48,1.85,60.87,4.78,48.74,1,1.81,28.38,2.89,1.36,38.58,77.73,14.01,72.78,6.62,90.91,11.04,76.73,32.56,85.82,2.73,47.06,18.99,34.33,0.04,0.48,0,0.04,0.16,25,0.24,4.13,73.79,3.05,32.89,0.16,0,0.36,0.92,8.39,68.42,0,,0,,0,0,0,0,,,0.24,,,0,0,0,0,0,0
Iván Barbero,Deportivo La Coruña,Osasuna B,CF,25,500000,,35,2663,13,16.3,1,2.23,30.82,39.14,Spain,Spain,right,186,76,no,3.28,3.11,55.43,10.65,42.22,0.07,0.09,0.07,1.49,1.96,1.42,5,0.17,0,0,3.11,0.44,11,0.37,0.55,3,0.1,85,2.87,49.41,15.294,0.03,0.51,26.67,0.14,25,0.34,20,0,2.81,50.6,10.98,32.31,3.04,0.78,10.48,2.47,1.52,18.08,71.96,4.19,55.65,4.53,92.54,4.93,72.6,16.53,74.64,1.05,51.61,16.08,25.6,0.08,0.71,0.07,0.07,0.47,28.57,0.27,2.2,60,1.49,34.09,0.68,20,0.54,0.1,2.4,70.42,0,,0,,0,0,0,0,,,0,,,0.03,0.03,100,0,2,100
Jorge Aguirre,Osasuna B,Real Sociedad B,CF,23,500000,,36,1537,2,3.55,0,0.47,23.95,38.14,Spain,Spain,right,183,78,no,4.33,4.92,53.57,4.16,40.85,0.47,0.58,0,1.23,1.53,1.17,2,0.12,0,0,1.99,0.12,2,0.12,0.21,1,0.06,28,1.64,25,7.143,0,0.76,23.08,0.64,18.18,0.12,50,0,3.04,44.23,9.9,33.14,2.4,0.88,12.94,1.7,1.11,17.39,73.06,3.1,66.04,5.21,87.64,4.8,67.07,15.99,75.46,0.64,72.73,14.95,11.79,0.03,0.59,0,0,0.23,25,0.12,1.46,48,0.76,30.77,0.23,0,0.35,0.12,1.58,62.96,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
Aritz Arambarri,Leganés,Real Sociedad B,RCB,25,500000,,37,3469,0,0.39,0,0.38,10.46,58.56,Spain,Spain,right,186,76,no,7.52,3.87,66.44,4.18,50.31,0.1,0.14,0.67,4.85,6.44,0.57,7,0.18,0,0,0.05,0,0,0,0.01,0,0,3,0.08,0,0,0,0,0,0,0,0,0,0,0.05,100,0.49,36.84,0.21,1.01,45.95,0.49,0.16,61.33,90.44,27.89,83.63,2.49,92.71,26.46,96.86,54.35,94.7,6.98,57.25,21.65,41.46,0.01,0.1,0,0,0.05,0,0,7,72.22,0.49,26.32,0.49,31.58,0.13,0,12.71,79.39,0,,0,,0,0,0,0,,,1.66,,,0,0,0,0,0,0
Gaizka Ayesa,Real Sociedad B,Numancia,GK,22,500000,2024-06-30,27,2601,0,0,0,0.14,0.35,90,Spain,Spain,right,182,79,no,1.63,0.07,50,0.21,100,0,0,0,1.59,2.09,0.03,2,0.07,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.07,100,0,0.03,12.56,0.17,0.03,20.1,79.17,13.18,69.82,0,0,6.54,97.35,9.2,95.11,10.87,65.92,40.8,53.78,0,0.07,0.03,0.03,0,0,0.03,4.19,68.6,0.1,0,0.17,20,0.03,0,8.37,79.34,28,0.97,101,3.49,10,72.28,34.34,1.19,6.34,0.219,0,1.38,0.21,,,,0,0,0
