Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Beši?,Ferencváros,Ferencváros,"RDMF, LDMF",30,1500000,2024-06-30,16,1113,0,0.73,1,0.96,21.43,51.7,Germany,"Germany, Bosnia and Herzegovina",right,180,75,no,9.7,7.6,59.57,2.99,37.84,1.13,1.73,0.24,4.04,6.17,2.02,4,0.32,0,0,3.48,0,0,0,0.06,0,0,10,0.81,10,0,0.08,1.21,13.33,0.49,16.67,0.65,0,0.24,3.56,77.27,8.41,54.81,1.29,3.8,43.91,0.32,1.37,65.01,85.95,21.51,75.19,6.71,92.77,28.71,93.24,56.36,90.1,7.44,66.3,19.95,39.24,0.08,0.97,0,0.16,0.81,60,0.24,13.02,80.75,4.04,54,2.43,56.67,1.86,0.24,11.56,88.81,0,,0,,0,0,0,0,,,0.49,,,0.16,0,0,0.24,0,0
L. Nego,Le Havre,Fehérvár,"RB, RWB",32,1500000,,26,2067,1,2.53,3,2.17,13.28,52.79,Hungary,"Hungary, France",right,181,71,no,6.88,4.14,66.32,1.87,37.21,0.35,0.52,0.09,3.79,5.63,0.61,2,0.09,0,0,3.22,0.04,1,0.04,0.11,0,0,21,0.91,47.62,4.762,0.13,4.27,26.53,0,0,4.22,26.8,0.44,2.48,61.4,5.27,52.07,1.65,2.18,30.57,3.22,1.09,41.67,78.37,12.28,71.28,6.44,93.92,16.33,76,35.62,86.55,2.22,39.22,18.02,32.9,0.09,0.74,0,0,0.48,27.27,0.65,3.96,69.23,3.57,31.71,0.39,22.22,0.48,1.09,7.53,71.68,0,,0,,0,0,0,0,,,0.52,,,0,0,0,0.04,0,0
E. Civi?,Ferencváros,Ferencváros,LB,27,1500000,2025-06-30,17,1488,0,0.43,3,3.84,16.09,54.89,Bosnia and Herzegovina,Bosnia and Herzegovina,left,182,76,no,8.59,6.47,59.81,3.39,67.86,0.36,0.58,0.54,4.35,6.9,1.21,1,0.06,0,0,2.42,0,0,0,0.03,0,0,6,0.36,33.33,0,0.18,4.42,28.77,3.87,29.69,0.42,14.29,1.03,1.81,53.33,3.93,44.62,0.48,1.39,34.48,2.06,0.67,47.6,78.14,19.29,72.41,7.32,92.56,13.43,78.38,40.16,87.2,3.39,33.93,18.78,34.97,0.23,2.06,0.06,0,0.36,16.67,0.73,6.35,75.24,4.66,41.56,0.54,22.22,0.79,1.27,10.46,75.14,0,,0,,0,0,0,0,,,0.12,,,1.09,0,0,4.96,0,0
M. Knoester,Ferencváros,Ferencváros,LCB,24,1500000,2025-06-30,27,2579,0,2.3,1,0.02,14.69,57.24,Netherlands,Netherlands,left,188,79,no,9.14,6.6,69.84,4.96,50,0.35,0.55,0.42,4.19,6.64,0.98,7,0.24,0,0,0.63,0,0,0,0.08,0,0,15,0.52,33.33,0,0.03,0.31,33.33,0.31,33.33,0,0,0,0.45,61.54,1.4,42.5,0.7,1.08,36.82,0.17,0.21,54.27,88.49,24.5,79.34,2.86,96.34,22.44,97.67,46.87,94.56,7.15,51.22,21.87,37.22,0,0.03,0,0,0.1,66.67,0.03,9.67,78.7,0.98,53.57,0.7,40,0.49,0.03,11.97,76.38,0,,0,,0,0,0,0,,,2.02,,,0,0,0,0,0,0
B. Vécsei,,Ferencváros,"LDMF, RDMF, LCMF",30,1200000,,19,1253,1,0.58,0,0.69,21.62,58.14,Hungary,Hungary,left,185,80,no,10.13,7.47,68.27,4.67,60,0.07,0.12,0.79,4.96,8.15,1.58,2,0.14,1,0.07,2.37,0.07,1,0.07,0.04,0,0,19,1.36,21.05,5.263,0,1.22,41.18,0.79,45.45,0.43,33.33,0.22,2.15,60,6.46,51.11,1.58,1.29,38.5,0.22,1.29,54.3,82.94,17.96,67.6,8.26,92.17,20.83,92.76,48.2,86.59,4.96,56.52,18.7,29.83,0.05,0.57,0,0.07,0.86,33.33,0.5,8.91,77.42,3.45,64.58,1.22,41.18,1.65,0.5,8.55,78.15,0,,0,,0,0,0,0,,,0.43,,,0.07,0.07,0,0,0,0
C. Auzqui,San Lorenzo,Ferencváros,"RAMF, RW, AMF",32,1200000,2024-06-30,17,686,3,1.01,1,1.73,16.53,42.86,Argentina,Argentina,right,180,72,no,6.43,6.03,63.04,1.97,53.33,0.52,0.87,0,2.1,3.48,1.18,3,0.39,0,0,2.1,0.39,3,0.39,0.13,0,0,9,1.18,33.33,33.333,0.13,4.07,25.81,0.26,0,3.54,29.63,0.66,1.18,44.44,4.59,31.43,5.25,1.18,26.63,2.49,0.66,34.77,71.7,7.48,56.14,8.13,90.32,12.2,70.97,28.6,80.28,2.1,43.75,15.16,18.34,0.23,1.44,0.13,0,0.52,25,1.05,3.02,47.83,3.54,51.85,0.79,16.67,1.97,1.05,4.99,76.32,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0.13,0,0
A. Gojak,Ferencváros,Ferencváros,"LDMF, AMF, RCMF",26,1200000,2025-06-30,19,1222,2,1.91,2,2.68,20.11,46.52,Bosnia and Herzegovina,Bosnia and Herzegovina,right,184,75,no,5.74,5.67,61.04,2.5,38.24,0.66,1.12,0.15,1.62,2.74,1.1,2,0.15,0,0,3.46,0.15,2,0.15,0.14,0,0,28,2.06,35.71,7.143,0.15,2.14,37.93,1.55,38.1,0.59,37.5,0.52,3.39,54.35,8.03,40.37,1.69,1.55,30.93,0.52,0.52,41.39,87.37,10.83,76.87,7,95.79,16.79,90.35,36.82,91.8,2.5,61.76,18.52,26,0.2,1.77,0,0,0.22,33.33,0.29,5.3,81.94,2.8,52.63,0.74,20,0.88,0.81,4.49,81.97,0,,0,,0,0,0,0,,,0.29,,,0.66,0.15,100,2.73,0,0
N. Luki?,Changchun Yatai,Honvéd,CF,30,1000000,,29,2381,13,11.35,5,2.24,23.59,33.81,Serbia,Serbia,left,185,92,no,2.31,1.25,60.61,6.12,32.72,0.3,0.42,0.11,1.25,1.72,0.6,4,0.15,0,0,2.99,0.49,9,0.34,0.43,2,0.08,58,2.19,44.83,22.414,0.19,0.6,25,0.38,30,0.23,16.67,0.08,2.27,58.33,11.15,35.59,3.74,0.45,9.15,1.1,2.12,17.46,60.39,6.27,45.78,3.48,86.96,4.69,64.52,15.35,64.53,1.55,34.15,16.31,19.32,0.08,0.64,0.08,0,1.4,37.84,0.68,3.33,45.45,2.04,35.19,1.7,28.89,0.94,0.11,2.08,80,0,,0,,0,0,0,0,,,0,,,0.15,0.15,25,0.08,4,100
K. Varga,,Debrecen,"RW, LAMF, LW",27,1000000,,12,867,2,1.54,1,1.77,16.82,38.89,Hungary,Hungary,right,178,76,no,7.27,5.5,50.94,1.76,23.53,0.42,0.54,0,4.05,5.25,0.42,1,0.1,0,0,4.15,0.21,2,0.21,0.16,0,0,18,1.87,66.67,11.111,0.1,3.53,23.53,1.87,16.67,1.66,31.25,0.62,5.4,36.54,7.89,35.53,2.6,2.49,25.95,3.74,1.14,31.14,72.67,6.75,55.38,7.16,94.2,12.46,74.17,25.02,79.67,2.91,67.86,21.35,35.37,0.18,1.35,0.1,0,0.62,16.67,0.62,2.6,72,3.01,41.38,0.52,20,0.62,1.04,4.78,65.22,0,,0,,0,0,0,0,,,0,,,0.42,0.21,50,1.56,0,0
A. B?lu??,FCS Bucure?ti,Puskás FC,"AMF, LW",29,1000000,,22,1566,2,4.31,5,4.29,19.48,40.41,Romania,Romania,right,166,67,no,6.32,6.15,50.47,2.07,13.89,0.23,0.34,0.11,2.99,4.47,2.07,6,0.34,2,0.11,3.91,0.11,2,0.11,0.25,0,0,39,2.24,35.9,5.128,0.29,1.38,54.17,0.8,57.14,0.52,44.44,0.06,2.93,56.86,8.05,42.86,2.24,1.32,20.98,1.09,1.49,31.55,71.95,12.24,60.09,4.43,93.51,10.23,76.4,25.69,77.4,4.48,46.15,18,29.02,0.25,2.01,0.23,0.06,1.49,46.15,0.57,6.09,62.26,3.45,55,2.07,36.11,1.38,0.75,5.52,81.25,0,,0,,0,0,0,0,,,0.06,,,1.03,0.11,100,3.45,0,0
