Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
O. Holm,Celtic,Vålerenga,"DMF, RCMF",20,1700000,2024-12-31,10,806,0,0.23,0,0.07,15.86,52.11,Norway,Norway,right,180,70,no,8.04,5.36,60.42,3.13,60.71,0.56,0.78,0.78,4.24,5.91,1.45,1,0.11,0,0,1.45,0,0,0,0.03,0,0,4,0.45,50,0,0,0.89,37.5,0.11,0,0.78,42.86,0.11,1.12,70,4.02,47.22,0.78,0.56,27.13,0,1.23,39.42,87.54,8.93,65,6.03,100,17.64,93.67,35.29,91.14,3.24,62.07,18.33,30.51,0.01,0.11,0.11,0.11,0.45,25,0.11,6.03,85.19,1.23,45.45,0.45,25,0.33,0.33,4.24,73.68,0,,0,,0,0,0,0,,,0.56,,,0,0,0,0.56,0,0
A. Adams,Montpellier,Lillestrøm,CF,23,1500000,2024-12-31,15,1451,15,14.17,2,0.9,21.9,32.29,Nigeria,"Nigeria, Norway",right,190,83,no,2.54,2.61,52.38,4.53,45.21,0,0,0.12,1.18,1.7,1.3,2,0.12,1,0.06,3.16,0.93,14,0.87,0.88,5,0.31,72,4.47,38.89,20.833,0.12,0.74,25,0.43,28.57,0.31,20,0.06,3.16,37.25,10.61,24.56,5.83,1.3,11.6,1.61,1.05,13.96,74.22,1.92,61.29,4.03,83.08,4.16,70.15,12.78,78.64,0.5,25,14.78,17.29,0.06,0.31,0,0.06,0.19,33.33,0.31,0.87,50,0.87,57.14,0.06,0,0.5,0.19,1.12,55.56,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,2,50
N. Haikin,Bodø / Glimt,Bodø / Glimt,GK,28,1500000,2026-07-31,20,1966,0,0,0,0,0.87,73.68,Russia,"Russia, England",right,185,68,no,2.24,0.05,100,0.18,100,0.05,0.07,0,2.15,3.23,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,66.67,0.46,80,0,0,15.11,0.27,0.18,24.72,90.37,12.27,82.09,0,0,11.86,99.23,16.3,99.16,8.42,73.37,31.18,46.24,0,0,0,0,0,0,0,1.1,37.5,0,0,0.09,0,0,0,6.55,82.52,26,1.19,71,3.25,6,63.38,22.44,1.03,-3.56,-0.163,0,0.55,0.18,,,,0,0,0
F. Bjørkan,Bodø / Glimt,Bodø / Glimt,LB,25,1500000,2025-07-31,17,1525,0,1.63,0,1.91,18.24,54.05,Norway,Norway,left,180,73,no,7.73,5.08,67.44,1.59,29.63,0.24,0.34,0.12,4.07,5.83,0.47,0,0,0,0,4.78,0,0,0,0.1,0,0,9,0.53,33.33,0,0,2.89,38.78,2.71,41.3,0,0,0.53,4.66,70.89,9.56,55.56,2.89,6.85,49.34,0.94,0.77,65.98,89.36,17,79.86,12.87,98.62,24.79,92.38,60.43,93.36,2.77,55.32,16.39,27.52,0.11,1.36,0.12,0.06,0.53,33.33,0.35,4.43,80,3.72,60.32,0.77,30.77,1.59,1,7.32,79.03,0,,0,,0,0,0,0,,,0.47,,,0,0,0,0.41,0,0
L. Wahlstedt,Blackburn Rovers,Odds,GK,24,1400000,2023-12-31,17,1658,0,0,0,0,1.14,76.19,Sweden,Sweden,right,190,80,no,1.85,0.11,50,0.87,81.25,0.05,0.07,0,1.74,2.08,0.05,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02,0.11,0.33,27.41,85.15,13.3,71.43,0.05,100,12.81,99.15,17.86,98.18,9.39,61.85,32.81,53.77,0,0,0,0,0,0,0,4.29,53.16,0.54,10,0.6,36.36,0,0,6.95,76.56,19,1.03,76,4.13,8,75,22.06,1.2,3.06,0.166,0,2.71,0.87,,,,0,0,0
B. Risa,New York City,Molde,LCB,25,1400000,2023-12-31,13,951,0,0.47,0,0.12,14.01,62.16,Norway,Norway,left,188,79,no,9.56,7.19,72.37,3.5,67.57,0.28,0.37,0.57,4.07,5.29,0.85,2,0.19,0,0,0.85,0,0,0,0.04,0,0,5,0.47,0,0,0,1.23,38.46,1.23,38.46,0,0,0.09,0.57,33.33,1.32,42.86,0.85,1.14,44.57,0.57,0.47,59.05,87.5,21.58,76.32,4.16,97.73,25.17,94.36,48.17,95.09,9.84,55.77,19.24,39.28,0.01,0.38,0,0.09,0.19,100,0,11.26,77.31,2.46,38.46,1.04,45.45,0.47,0.38,10.98,77.59,0,,0,,0,0,0,0,,,0.85,,,0.28,0,0,0,0,0
J. Mvuka,Lorient,Bodø / Glimt,"RWF, RW, LWF",20,1300000,2027-06-30,12,1103,3,2.52,3,1.7,19.42,40.34,Norway,Norway,right,173,64,no,4.98,5.63,53.62,0.65,12.5,0.08,0.11,0,1.88,2.58,0.98,0,0,0,0,4.16,0.24,3,0.24,0.21,0,0,14,1.14,42.86,21.429,0.24,3.02,21.62,0.24,33.33,2.69,21.21,0.33,5.22,54.69,11.34,37.41,5.55,3.59,23.74,1.63,0.9,29.46,83.66,3.67,80,11.75,96.53,8.4,75.73,26.19,91.28,0.41,20,16.09,12.52,0.14,1.14,0,0,0.41,40,0.65,0.49,83.33,2.37,58.62,0.24,0,2.12,0.73,2.53,77.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0.24,0,0
M. Christiansen,Lillestrøm,Lillestrøm,GK,22,1300000,2025-12-31,20,1981,0,0,0,0.09,0.59,76.92,Norway,Norway,right,186,76,no,1.45,0.09,0,0.36,100,0.05,0.06,0,1.41,1.99,0.05,2,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.14,33.33,0.09,50,0.05,0,0,0.05,100,0.09,100,0.09,0,12.27,0.05,0.14,19.9,82.42,12.49,75.64,0.05,100,6.31,96.4,10.54,98.71,9.04,65.83,35.19,50.78,0,0.05,0,0,0,0,0.05,3.32,58.9,0.36,37.5,0.59,30.77,0.09,0.05,6.72,76.35,31,1.41,100,4.54,2,69,30.12,1.37,-0.88,-0.04,0,1.04,0.36,,,,0,0,0
T. Gulliksen,Bodø / Glimt,Bodø / Glimt,"LWF, RWF, LW",20,1300000,2024-07-31,14,1092,1,1.76,1,1.02,28.76,41.26,Norway,Norway,right,181,74,no,6.43,7.83,51.58,1.98,25,0.25,0.28,0.25,2.14,2.39,2.47,3,0.25,0,0,4.53,0.08,1,0.08,0.15,0,0,23,1.9,21.74,4.348,0.08,1.81,40.91,0.74,44.44,1.07,38.46,0.41,5.85,53.52,15.58,40.74,2.31,3.79,21.84,0.99,2.23,30.33,83.15,7.17,70.11,7.83,95.79,8.32,80.2,27.28,88.22,1.4,35.29,16.29,27.62,0.08,0.99,0,0.08,0.58,42.86,0.49,2.47,66.67,2.64,56.25,0.49,16.67,1.07,0.66,4.04,77.55,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
O. Elabdellaoui,Bodø / Glimt,Bodø / Glimt,RB,31,1200000,2024-12-31,11,451,0,0.26,0,0.47,14.17,57.75,Norway,Norway,right,179,74,no,7.38,6.39,62.5,1.6,50,0.4,0.61,0.2,2.99,4.55,1.2,1,0.2,0,0,3.59,0,0,0,0.05,0,0,5,1,0,0,0,5.39,33.33,0,0,5.19,30.77,0.8,2.79,57.14,4.59,52.17,1.6,3.79,52.68,2.99,0.8,62.66,87.58,19.36,83.51,13.37,95.52,18.36,91.3,55.68,93.91,2,50,17.16,24.32,0.09,0.8,0.2,0.2,0.2,100,0.6,5.99,90,4.99,60,0,0,1.2,1.6,6.98,82.86,0,,0,,0,0,0,0,,,0.8,,,0,0,0,0,0,0
