Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Iemmello,Catanzaro,Catanzaro,CF,31,750000,,38,3109,30,21.11,6,4.1,14.36,37.3,Italy,Italy,right,186,74,no,3.01,2.46,49.41,2.61,42.22,0,0,0.09,1.79,2.92,1.13,4,0.12,0,0,3.1,0.87,26,0.75,0.61,3,0.09,101,2.92,58.42,29.703,0.17,0.64,31.82,0.32,45.45,0.26,22.22,0.12,1.94,46.27,5.96,32.52,4.23,0.87,18.38,2.26,0.52,22.67,77.91,4.92,60.59,4.92,88.82,7.61,84.41,20.35,80.8,1.74,58.33,15.86,25.56,0.12,1.22,0.09,0,0.72,40,0.55,2.2,69.74,2,59.42,0.78,37.04,1.39,0.23,2.03,71.43,0,,0,,0,0,0,0,,,0,,,0,0,0,0,5,80
J. Petriccione,Crotone,Crotone,"DMF, RDMF, RCMF",28,700000,2024-06-30,36,3341,2,1.99,3,3.95,11.69,51.15,Italy,Italy,right,176,75,no,5.93,4.53,51.19,1.24,36.96,0.51,0.78,0.27,3.1,4.72,1.05,12,0.32,0,0,1.4,0.05,2,0.05,0.05,0,0,25,0.67,32,8,0.08,1.05,38.46,0.54,40,0.48,38.89,0.11,0.97,63.89,4.09,57.89,0.94,0.84,35.91,0.43,1.7,51.05,86.81,16.62,77.8,5.5,94.61,22.57,92.48,42.99,91.23,7.08,66.16,20.22,32.85,0.11,1.29,0,0.05,0.38,42.86,0.22,10.26,78.22,2.13,46.84,0.92,32.35,0.75,0.48,9.16,83.53,0,,0,,0,0,0,0,,,0.32,,,1.29,0.11,25,1.97,0,0
T. Biasci,Catanzaro,Catanzaro,"CF, LWF, AMF",28,550000,2024-06-30,38,2488,17,14.33,4,1.7,18.09,35,Italy,Italy,right,182,78,no,2.71,3.04,50,1.77,36.73,0.04,0.06,0.07,1.16,1.86,1.81,7,0.25,0,0,3.44,0.61,16,0.58,0.52,1,0.04,67,2.42,50.75,25.373,0.14,1.56,18.6,1.12,16.13,0.4,27.27,0.22,3.11,53.49,9.59,33.21,4.12,1.48,17.94,1.56,1.48,24.06,73.98,5.39,64.43,5.28,90.41,7.7,71.83,21.81,78.11,0.72,70,15.65,11.12,0.06,0.76,0.04,0,0.69,36.84,0.54,2.06,73.68,2.64,46.58,0.61,35.29,1.19,0.36,3.04,75,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0,2,50
E. Volpicelli,Sangiuliano City,Sangiuliano City,"CF, RWF, AMF",30,500000,2024-06-30,34,2639,3,4.57,6,6.26,19.98,44.37,Italy,Italy,left,183,73,no,4.54,4.43,58.46,1.19,31.43,0,0,0.1,1.94,2.66,0.82,6,0.2,1,0.03,4.26,0.1,3,0.1,0.16,2,0.07,70,2.39,34.29,4.286,0.2,1.94,28.07,0.61,22.22,1.3,28.95,0.17,4.74,55.4,12.38,42.7,1.6,1.53,18.93,2.08,2.35,27.49,67.74,9.65,59.01,4.6,87.41,8.46,66.13,22.54,73.22,3.17,53.76,18.57,30.78,0.21,1.57,0.07,0.07,0.95,28.57,0.38,5.01,60.54,3.65,38.32,1.88,32.73,1.26,0.58,4.84,71.83,0,,0,,0,0,0,0,,,0.1,,,2.28,0.55,50,3.04,0,0
A. Curcio,Catanzaro,Catanzaro,"CF, AMF, LWF",33,500000,2024-06-30,38,1456,9,7.92,3,1.86,25.71,36.54,Italy,Italy,right,180,75,no,4.95,4.95,52.5,3.83,40.32,0.12,0.21,0.12,2.23,3.79,1.98,4,0.25,0,0,3.28,0.56,9,0.56,0.49,4,0.25,56,3.46,37.5,16.071,0.19,1.98,28.13,1.3,28.57,0.56,33.33,0.31,3.15,35.29,12.05,32.31,3.96,1.24,21.39,1.92,2.41,27.82,72.89,9.46,62.09,5.38,93.1,6.8,70,23.8,78.7,2.16,45.71,17.08,21.16,0.11,0.68,0,0,0.74,41.67,0.25,4.82,61.54,3.15,45.1,1.17,36.84,1.17,0.62,4.14,73.13,0,,0,,0,0,0,0,,,0,,,0.62,0.31,20,0.31,1,0
M. Pinato,Pordenone,Pordenone,LCMF,28,500000,2025-06-30,33,2218,8,6.91,1,0.7,21.55,51.98,Italy,Italy,left,175,66,no,7.91,6.41,60.13,6.74,64.46,0.28,0.4,0.08,3.77,5.31,1.7,9,0.37,1,0.04,2.31,0.32,8,0.32,0.28,3,0.12,61,2.48,34.43,13.115,0.04,2.6,21.88,2.43,20,0.16,50,0.32,1.38,52.94,4.95,36.07,3.29,1.26,23.21,1.58,1.18,34.17,71.73,11.52,63.38,6.01,95.95,10.06,71.77,27.92,80.23,3.9,41.67,19.09,30.5,0.03,0.41,0.04,0.04,0.41,40,0.2,5.07,56.8,3.08,51.32,0.61,20,1.3,0.65,6.09,78.67,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0,0,0
E. Lanini,Reggiana,Reggiana,CF,29,500000,2024-06-30,38,2210,10,12.55,4,1.81,15.96,35.71,Italy,Italy,right,186,74,yes,2.61,2.16,43.4,5.13,35.71,0.08,0.12,0.16,1.59,2.38,1.02,3,0.12,0,0,3.95,0.41,6,0.24,0.51,1,0.04,82,3.34,48.78,12.195,0.16,0.9,31.82,0.33,37.5,0.57,28.57,0.12,3.71,52.75,6.48,40.25,3.1,1.47,11.4,2.12,0.81,13.93,73.1,2.69,68.18,3.5,82.56,4.48,75.45,12.71,76.28,0.41,60,15.72,8.57,0.07,0.61,0.04,0,0.24,33.33,0.37,1.22,73.33,0.77,42.11,0.33,37.5,0.41,0.2,1.3,68.75,0,,0,,0,0,0,0,,,0,,,0.94,0.65,50,0,5,80
S. Corazza,Cesena,Cesena,CF,32,500000,2025-06-30,36,2820,18,18.14,2,3.81,22.76,30.29,Italy,Italy,right,178,71,no,3.7,3.64,51.75,5.74,20.56,0.03,0.05,0.06,1.79,2.53,1.44,8,0.26,1,0.03,2.17,0.57,14,0.45,0.58,3,0.1,71,2.27,47.89,25.352,0.06,0.89,17.86,0.22,14.29,0.67,19.05,0.03,1.4,54.55,8.36,32.82,3.99,0.93,14.27,2.23,1.47,21.96,73.84,4.15,57.69,5.81,87.36,6.19,71.13,20.14,77.65,0.96,43.33,14.32,16.18,0.12,0.89,0.06,0,0.35,45.45,0.45,1.79,64.29,1.24,48.72,0.48,33.33,0.86,0.06,2.04,62.5,0,,0,,0,0,0,0,,,0,,,0,0,0,0,4,100
G. Prestia,Cesena,Cesena,CB,29,500000,2024-06-30,35,3292,4,2.61,2,0.29,17.25,69.1,Italy,Italy,right,188,87,no,9.79,5.96,74.31,6.48,72.57,0.05,0.07,0.55,5.3,7.08,1.04,4,0.11,0,0,0.3,0.11,4,0.11,0.07,3,0.08,20,0.55,35,20,0.05,0.03,100,0,0,0.03,100,0,0.19,42.86,1.01,43.24,0.71,0.19,12.28,0.14,0.9,27.97,82.99,12.88,70.49,1.12,92.68,11.84,96.3,24.03,86.92,3.91,58.74,22,35.51,0.01,0.05,0,0.03,0,0,0.03,3.55,55.38,0.36,38.46,0.25,22.22,0.11,0.03,5.77,66.82,0,,0,,0,0,0,0,,,0.66,,,0,0,0,0,0,0
G. Ramírez,,Virtus Entella,"LCMF, AMF",32,500000,,25,1504,2,2.07,3,3.19,27.41,47.38,Uruguay,Uruguay,left,183,82,no,8.98,8.26,60.87,4.13,50.72,0.48,0.71,0,3.47,5.15,2.21,6,0.36,1,0.06,3.71,0.12,1,0.06,0.12,0,0,23,1.38,39.13,8.696,0.18,1.08,27.78,0.3,40,0.72,16.67,0.12,5.21,48.28,11.91,39.2,1.02,1.91,28.18,0.24,1.86,45.96,84.11,13.76,74.78,6.94,92.24,18.01,88.7,39.91,87.86,5.03,66.67,19.75,35.77,0.19,2.03,0.24,0,0.66,54.55,0.12,7.66,75,3.23,51.85,0.96,50,1.26,0.3,7.66,82.03,0,,0,,0,0,0,0,,,0.3,,,2.15,0.42,57.14,4.43,1,100
