Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
K. Grabara,København,København,GK,24,5000000,2026-06-30,23,2166,0,0,0,0,1.04,92,Poland,Poland,right,195,85,no,1.91,0,0,0.71,100,0,0,0,1.91,2.67,0.04,2,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,100,0.17,100,0,0,14.13,0.12,0.25,20.65,86.12,10.68,76.65,0,0,9.1,96.35,13.21,98.11,7.44,64.8,28.68,42.91,0,0,0,0,0.04,0,0,1.66,47.5,0.17,0,0.12,0,0.04,0,4.65,71.43,19,0.79,82,3.41,7,76.83,23.11,0.96,4.11,0.171,0,1.83,0.71,,,,0,0,0
G. Isaksen,Lazio,Midtjylland,"RWF, CF, LWF",22,5000000,2025-06-30,32,2677,18,11.04,5,4.7,21.35,42.52,Denmark,Denmark,left,178,65,no,3.53,3.03,57.78,1.82,22.22,0.2,0.26,0.03,1.58,2.03,0.84,3,0.1,0,0,6.45,0.61,17,0.57,0.37,0,0,98,3.29,45.92,18.367,0.17,3.09,31.52,0.84,36,2.12,30.16,0.67,7.19,51.4,13.45,42.75,4.3,3.6,15.8,2.19,1.92,21.21,72.42,3.93,70.09,4.84,91.67,7.56,69.33,16.94,81.15,1.24,54.05,18.58,23.48,0.16,1.34,0.07,0.03,0.5,53.33,0.71,1.41,66.67,2.79,54.22,0.61,38.89,1.24,0.87,2.92,82.76,0,,0,,0,0,0,0,,,0.13,,,0.5,0.2,33.33,1.34,1,100
R. Lauritsen,Brøndby,Brøndby,"CB, RCB",27,4000000,2027-06-30,9,754,0,0.69,0,0,18.14,58.55,Denmark,Denmark,right,188,79,no,9.79,5.49,63.04,9.43,56.96,0.24,0.27,0.84,6.09,6.8,0.84,1,0.12,0,0,0.36,0,0,0,0.08,0,0,7,0.84,42.86,0,0,0,0,0,0,0,0,0,0,0,0.36,33.33,1.31,0.48,26.5,0.12,0.24,38.44,80.75,14.92,59.2,1.91,100,19.1,96.25,32.11,89.96,6.33,33.96,19.56,30.68,0,0.12,0,0,0,0,0,4.3,44.44,0.36,0,0.24,0,0.24,0,5.73,47.92,0,,0,,0,0,0,0,,,1.67,,,0,0,0,0,0,0
J. Larsson,København,København,"CF, RWF",26,4000000,2025-06-30,12,703,4,2.68,0,0.92,18.69,38.36,Netherlands,"Netherlands, Sweden",left,175,68,no,3.97,3.71,58.62,3.07,29.17,0.26,0.36,0,1.54,2.17,0.77,1,0.13,0,0,2.05,0.51,4,0.51,0.34,0,0,14,1.79,50,28.571,0,0.77,33.33,0.13,0,0.64,40,0.13,1.79,35.71,7.81,39.34,2.18,1.02,20.23,2.05,1.79,26.24,86.83,4.86,73.68,8.58,98.51,7.3,80.7,24.71,89.64,0.9,57.14,13.81,17.04,0.12,1.15,0,0,0.38,66.67,0.38,1.54,83.33,2.56,70,0.26,50,1.66,0.13,3.2,84,0,,0,,0,0,0,0,,,0,,,0.38,0.13,0,1.66,0,0
M. Ryan,AZ,København,GK,31,4000000,2024-06-30,6,593,0,0.18,0,0,0.61,75,Australia,"Australia, England",right,184,82,no,1.82,0.15,100,0.15,100,0.15,0.22,0,1.52,2.19,0,0,0,0,0,0,0,0,0,0.03,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,16.69,0.15,0,24.59,87.65,13.96,80.43,0.15,100,9.41,98.39,15.33,99.01,9.11,68.33,32.49,49.54,0,0,0,0.15,0,0,0,1.67,63.64,0,0,0,0,0,0,6.37,76.19,7,1.06,25,3.79,3,72,7.17,1.09,0.17,0.026,0,0.91,0.15,,,,0,0,0
Í. Jóhannesson,Fortuna Düsseldorf,København,"RW, RWF, LCMF",20,3500000,2026-06-30,22,954,1,2.79,2,1.12,12.26,45.38,England,"England, Iceland",left,180,72,yes,5.94,5.09,55.56,1.89,25,0.38,0.56,0.09,2.74,4.08,0.94,3,0.28,0,0,3.21,0.09,1,0.09,0.26,0,0,17,1.6,58.82,5.882,0.19,2.17,56.52,0.75,37.5,1.42,66.67,0.28,1.13,66.67,3.77,40,2.17,0.57,25.19,1.13,0.75,31.13,80.61,4.62,63.27,7.55,96.25,12.17,75.97,27.17,84.03,1.89,55,16.35,22.75,0.11,0.94,0,0,0.38,75,0.28,2.83,66.67,1.98,61.9,0.28,33.33,0.75,1.04,4.25,71.11,0,,0,,0,0,0,0,,,0.09,,,0.66,0.28,66.67,1.23,0,0
E. Martínez,Midtjylland,Midtjylland,"DMF, RCMF",24,3500000,2027-06-30,25,2087,0,0.69,0,0.25,20.14,55.89,Uruguay,Uruguay,right,184,64,no,10.74,8.5,70.56,2.03,55.32,0.34,0.46,0.26,4.4,5.84,0.82,2,0.09,0,0,1.68,0,0,0,0.03,0,0,17,0.73,11.76,0,0,0.47,63.64,0.04,0,0.43,70,0.09,2.24,55.77,6.94,42.86,0.22,0.95,23.68,0.22,1.64,36.61,88.1,8.71,70.3,6.94,96.89,15.78,93.72,33.42,91.35,2.76,53.13,18.4,34.6,0.01,0.13,0,0,0.26,16.67,0,5.48,70.87,1.12,46.15,0.43,20,0.47,0.22,4.27,73.74,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0,0,0
A. Slimane,Sheffield United,Brøndby,"RCMF, AMF, LCMF",22,3500000,2024-06-30,30,1434,3,2.8,1,1.54,29.37,42.31,Denmark,"Denmark, Tunisia",right,188,80,no,8.85,7.28,62.07,5.21,46.99,0.25,0.33,0.19,4.08,5.37,1.76,6,0.38,0,0,3.2,0.19,3,0.19,0.18,0,0,22,1.38,40.91,13.636,0.06,1.13,16.67,0.44,28.57,0.63,10,0.25,3.7,50.85,12.55,34,2.57,1.63,28.05,1,1.13,39.41,78.82,10.98,68.57,7.28,94.83,13.87,80.09,35.9,82.17,2.38,57.89,17.46,23.57,0.1,1,0,0,1.19,47.37,0.44,5.59,74.16,2.89,45.65,1.07,41.18,1.26,0.19,5.15,71.95,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0.31,0,0
P. Sisto,Midtjylland,Midtjylland,LWF,28,3000000,2024-06-30,12,835,3,2.11,1,0.82,21.66,41.29,South Sudan,"South Sudan, Denmark",right,171,64,no,4.31,4.85,53.33,0.54,0,0.11,0.16,0,1.62,2.37,0.43,0,0,0,0,6.04,0.32,3,0.32,0.23,0,0,21,2.26,52.38,14.286,0.11,2.37,31.82,1.83,23.53,0.43,50,0.86,6.14,59.65,13.9,41.09,3.23,2.91,30.61,1.83,1.62,42.36,82.19,7.01,61.54,13.04,91.74,16.17,82.67,36.75,87.39,3.45,56.25,18.59,39.07,0.09,0.75,0.11,0,0.86,50,0.22,3.34,54.84,3.88,41.67,0.86,37.5,1.29,0.75,3.56,78.79,0,,0,,0,0,0,0,,,0.11,,,0.54,0.43,75,0.32,0,0
L. Lerager,København,København,RCMF,30,3000000,2025-12-31,30,2431,6,4.94,1,1.99,22.18,47.75,Denmark,Denmark,right,188,80,no,8.89,6.96,63.3,5.89,54.09,0.56,0.79,0.33,3.92,5.57,1.15,4,0.15,0,0,1.48,0.22,6,0.22,0.18,2,0.07,43,1.59,46.51,13.953,0.04,1.11,26.67,0.04,0,1.07,27.59,0.15,0.93,48,5.11,26.81,2.07,0.56,26.32,0.89,0.81,36.87,82.73,11.29,72.13,6.33,96.49,12.14,85.37,33.28,86.43,2.52,58.82,17.02,26.56,0.07,0.93,0.04,0.07,0.19,0,0.37,5.85,77.22,1.44,51.28,0.3,37.5,0.85,0.3,5.74,81.94,0,,0,,0,0,0,0,,,0.33,,,0.04,0,0,0,0,0
D. Vavro,København,København,RCB,27,3000000,2026-06-30,29,2638,1,2.48,1,1.02,8.77,63.04,Slovakia,Slovakia,right,189,81,no,8.22,2.76,81.48,3.28,60.42,0.14,0.19,1.13,5.83,8.27,0.24,5,0.17,0,0,0.72,0.03,1,0.03,0.08,0,0,35,1.19,25.71,2.857,0.03,0.41,33.33,0.03,0,0.38,36.36,0.07,0.27,75,1.06,32.26,0.89,1.06,52.23,0.41,0.27,67.41,90.99,25.38,83.06,3.55,96.15,33.2,96.81,61,95.19,6,52.27,22.18,45.97,0.03,0.17,0,0.03,0.07,100,0.1,9.96,76.71,0.85,32,0.58,35.29,0.27,0.14,10.34,80.86,0,,0,,0,0,0,0,,,2.7,,,0.07,0.07,0,0,1,0
K. Diks,København,København,"RB, LB, LCB",26,3000000,2025-06-30,24,1488,1,1.72,2,2.05,16.27,51.67,Netherlands,Netherlands,right,182,73,no,9.98,5.99,60.61,3.81,46.03,0.85,1.19,0.3,5.5,7.71,1.09,5,0.3,1,0.06,1.69,0.06,1,0.06,0.1,1,0.06,19,1.15,26.32,5.263,0.12,1.51,32,0.3,60,1.21,25,0.18,1.27,52.38,3.57,52.54,1.51,2.6,40.16,2.06,1.03,52.14,86.31,16.69,78.62,6.17,91.18,19.35,91.56,47.42,89.67,3.27,61.11,18.86,31.82,0.12,1.03,0,0,0.6,40,0.36,6.71,70.27,1.94,46.88,0.6,30,0.85,0.48,8.1,74.63,0,,0,,0,0,0,0,,,0.67,,,0.06,0.06,0,0,0,0
S. Kaba,Midtjylland,Midtjylland,CF,28,2800000,2024-06-30,16,1118,2,5.32,3,1.14,26.24,35.28,Guinea,Guinea,right,191,80,no,2.9,2.25,60.71,7.25,48.89,0.08,0.11,0,1.45,1.95,0.89,3,0.24,0,0,2.09,0.16,2,0.16,0.43,0,0,31,2.5,22.58,6.452,0.24,0.24,66.67,0.16,50,0.08,100,0,2.9,41.67,11.91,24.32,3.7,0.72,13.52,1.77,0.89,17.15,75.59,3.06,47.37,4.51,91.07,6.04,80,15.86,77.16,1.05,53.85,16.64,24.09,0.09,0.97,0.08,0,0.56,28.57,0.4,1.69,42.86,1.29,68.75,0.48,33.33,0.97,0.16,1.13,85.71,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
Emam Ashour,Al Ahly,Midtjylland,"LCMF, LWF",25,2500000,2027-06-30,5,314,1,1.18,0,0.25,24.08,48.81,Egypt,Egypt,right,181,72,no,9.17,6.31,54.55,3.44,58.33,0.86,1.05,0.57,4.87,5.93,1.43,0,0,0,0,3.44,0.29,1,0.29,0.34,0,0,12,3.44,16.67,8.333,0,1.15,50,1.15,50,0,0,0,5.73,35,11.46,47.5,1.43,3.44,24.08,0.86,2.29,33.25,79.31,9.75,61.76,9.17,90.63,10.03,88.57,28.66,83,3.73,53.85,20.42,36.4,0.07,0.86,0,0.29,0.57,50,0.29,4.3,66.67,1.72,50,1.43,40,0.57,0.29,4.3,80,0,,0,,0,0,0,0,,,0.86,,,0,0,0,0,0,0
W. Faghir,Stuttgart,Nordsjælland,CF,19,2500000,2026-06-30,16,636,4,4.86,0,0.27,20.52,28.28,Denmark,"Denmark, Afghanistan",right,185,73,no,2.97,1.84,53.85,6.08,27.91,0,0,0.42,1.98,2.78,1.42,0,0,0,0,2.69,0.57,4,0.57,0.69,0,0,21,2.97,52.38,19.048,0,0.14,0,0.14,0,0,0,0.14,1.84,61.54,7.36,28.85,3.25,0.57,8.92,1.7,0.85,11.75,74.7,2.26,62.5,3.11,90.91,2.83,70,11.46,76.54,0.14,0,12.46,1.13,0.04,0.71,0,0,0,0,0.14,1.13,62.5,0.28,100,0,0,0.71,0,1.7,33.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Khocholava,København,København,"LCB, RCB",30,2500000,2025-06-30,17,1407,0,1.33,0,0,12.6,63.45,Georgia,Georgia,right,192,88,no,8.25,4.22,68.18,4.61,62.5,0.38,0.53,1.02,4.99,6.9,1.28,6,0.38,0,0,0.13,0,0,0,0.09,0,0,6,0.38,0,0,0,0,0,0,0,0,0,0,0.32,40,1.66,57.69,0.45,0.32,44.52,0.26,0.58,60.19,90.33,19.38,77.23,2.94,97.83,33.26,96.92,52.39,94.26,7.8,63.93,22.56,41.1,0,0,0,0,0,0,0,6.52,72.55,0.32,40,0.06,100,0.19,0,9.66,71.52,0,,0,,0,0,0,0,,,2.24,,,0,0,0,0,0,0
K. Olsson,Midtjylland,Midtjylland,"LCMF, RCMF",28,2500000,2025-06-30,24,2220,5,2.91,6,3.78,16.05,45.71,Sweden,Sweden,right,178,70,no,7.22,6.32,57.05,2.39,37.29,0.32,0.45,0.12,3.28,4.53,0.93,5,0.2,0,0,2.15,0.2,5,0.2,0.12,1,0.04,20,0.81,50,25,0.24,1.46,44.44,0.53,46.15,0.89,45.45,0.16,1.62,52.5,4.95,37.7,2.27,1.7,34.09,0.57,0.89,46.5,87.18,15.77,81.49,7.7,93.68,15.73,91.24,41.31,90.68,3.81,64.89,17.84,34.33,0.15,1.22,0.04,0,0.45,54.55,0.41,8.47,83.25,2.64,63.08,1.14,35.71,1.18,0.61,8.23,86.21,0,,0,,0,0,0,0,,,0.57,,,0.97,0,0,1.22,0,0
D. Wass,Brøndby,Brøndby,"RB, RCMF",34,2500000,2025-06-30,24,2093,1,1.4,4,4.82,16.56,55.84,Denmark,Denmark,right,178,74,no,9.37,6.49,64.9,3.35,57.69,0.82,1.09,0.17,4.34,5.77,1.2,6,0.26,1,0.04,2.02,0.04,1,0.04,0.06,0,0,23,0.99,30.43,4.348,0.17,3.44,31.25,0.43,50,2.97,27.54,0.47,1.12,50,4.26,46.46,0.69,1.68,43.56,2.92,1.63,58.35,80.84,20.38,71.31,9.2,94.39,19.44,82.52,48.55,89.02,6.49,45.7,18.68,37.88,0.21,2.11,0.04,0.09,0.26,33.33,0.43,10.32,70,4.64,42.59,0.95,50,0.99,1.12,12.47,78.28,0,,0,,0,0,0,0,,,0.6,,,1.98,0.34,50,4.69,0,0
R. Bardghji,København,København,"RWF, RW",17,2000000,2025-12-31,19,709,3,4.34,1,0.84,20.18,38.99,Sweden,"Sweden, Syria",left,173,70,no,2.67,3.68,41.38,2.67,33.33,0.38,0.6,0,0.76,1.21,1.27,1,0.13,0,0,5.59,0.38,3,0.38,0.55,0,0,32,4.06,37.5,9.375,0.13,0.51,25,0.25,50,0.25,0,0,6.85,51.85,11.55,42.86,3.94,2.67,26.91,1.14,0.89,32.12,91.3,4.57,77.78,9.39,97.3,9.77,90.91,30.97,92.62,0.63,80,16.03,7.59,0.11,1.4,0.13,0.13,0.51,75,0.13,2.28,100,1.78,78.57,0.38,100,1.9,0.13,2.92,86.96,0,,0,,0,0,0,0,,,0.25,,,0.25,0,0,1.27,0,0
H. Haraldsson,Lille,København,"CF, RW",20,2000000,2027-06-30,29,2120,4,4.82,4,2.26,14.35,42.6,Iceland,Iceland,right,180,73,no,5.18,4.2,63.64,1.87,22.73,0.25,0.36,0,2.25,3.2,0.72,8,0.34,0,0,2.17,0.17,4,0.17,0.2,0,0,39,1.66,43.59,10.256,0.17,1.23,24.14,0.51,41.67,0.72,11.76,0.21,2.25,41.51,5.94,37.86,2.42,0.81,31.92,1.27,1.27,39.35,82.96,8.62,67.49,10.02,91.53,13.71,85.45,35.53,87.1,2.59,54.1,16.53,33.9,0.1,0.93,0.04,0,0.81,26.32,0.38,4.16,75.51,2.29,44.44,0.64,20,0.98,0.34,3.99,67.02,0,,0,,0,0,0,0,,,0.13,,,0.04,0,0,0,0,0
A. Gigovi?,Midtjylland,Midtjylland,"LDMF, LW, LCMF",21,2000000,2025-06-30,25,2031,1,2.76,0,0.74,17.68,47.87,Sweden,"Sweden, Bosnia and Herzegovina",right,187,78,yes,7.13,5.27,62.18,1.86,42.86,0.13,0.17,0.09,3.72,4.62,0.89,2,0.09,1,0.04,2.61,0.04,1,0.04,0.12,0,0,35,1.55,34.29,2.857,0,1.02,52.17,0.49,36.36,0.53,66.67,0.09,2.75,46.77,8.24,36.02,1.11,1.77,28.18,0.8,1.15,40.77,83.37,11.92,71.38,8.06,95.05,14.05,87.07,36.51,86.89,3.28,52.7,17.21,29.85,0.03,0.49,0.04,0,0.4,66.67,0.18,4.65,70.48,2.26,60.78,0.66,33.33,0.84,0.53,6.34,71.33,0,,0,,0,0,0,0,,,0.84,,,0,0,0,0.09,0,0
