Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Durand,Red Star,Red Star,"LW, LAMF, LWF",27,450000,2025-06-30,28,1697,5,3.52,0,2.96,17.34,46.01,France,France,right,172,60,no,4.49,3.71,59.7,0.94,29.41,0.06,0.06,0,2.22,2.53,0.5,1,0.05,0,0,6.37,0.27,5,0.28,0.19,0,0,44,2.44,50,11.364,0,3.71,28.36,3.6,29.23,0.11,0,0.55,6.42,63.79,11.19,46.04,3.05,3.99,19.05,2.38,1.11,28.3,77.3,5.82,60.95,9.14,95.76,8.2,71.62,23.26,86.67,1.33,50,18.49,19.12,0.16,1.22,0,0,0.28,0,0.5,2.27,48.78,3.21,32.76,0.28,0,0.55,1,3.38,73.77,0,,0,,0,0,0,0,,,0.39,,,1.72,0.22,25,2.22,0,0
A. Rabillard,Le Mans,Concarneau,"CF, RW",27,450000,,33,2351,12,8.93,6,4.86,18.28,38.27,France,France,right,180,72,no,5.96,5.25,58.73,4.41,30.19,0.62,0.94,0.04,2.25,3.38,1.71,3,0.11,0,0,2.5,0.46,8,0.33,0.37,1,0.04,40,1.67,52.5,27.5,0.25,2.25,27.78,0.37,55.56,1.87,22.22,0.5,1.79,48.84,6.33,30.26,3.5,1.08,17.58,2.58,1.08,23.36,75.22,4,59.38,8.08,91.75,6.29,63.58,20.2,81.44,1.12,51.85,15.57,21.36,0.2,0.92,0,0.08,0.37,33.33,0.62,1.75,57.14,2.37,38.6,0.46,27.27,0.75,0.67,2.58,77.42,0,,0,,0,0,0,0,,,0.12,,,0,0,0,0.08,3,100
G. Traoré,Concarneau,Concarneau,"LCMF, RCMF, RW",23,450000,,32,2786,5,1.59,3,1.63,16.9,56.33,France,"France, Mali",right,178,71,no,7.17,6.55,68.42,1.21,48.57,0.07,0.1,0.03,2.62,3.78,1.03,6,0.19,0,0,3.07,0.16,4,0.14,0.05,0,0,26,0.9,30.77,15.385,0.1,1,37.93,0.38,27.27,0.62,44.44,0.14,3.52,60.78,7.52,49.08,0.9,1.83,36.66,0.48,1.9,48.34,88.23,13.45,77.18,9.21,96.25,19.31,93.21,44.1,90.77,3.28,69.47,18.38,31.41,0.06,0.62,0.1,0.03,0.79,34.78,0.28,6.9,74.5,1.45,59.52,1.14,45.45,0.66,0.31,5.41,79.62,0,,0,,0,0,0,0,,,0.83,,,0.07,0.03,0,0.62,0,0
Y. Jarju,Cholet,Cholet,CF,26,450000,2024-06-30,29,2403,10,10.3,2,1.45,23.18,29.89,Gambia,Gambia,right,186,75,no,3.03,2.62,41.43,8.2,30.14,0.37,0.47,0.04,1.57,1.98,1.69,7,0.26,1,0.04,1.91,0.37,10,0.37,0.39,2,0.07,55,2.06,45.45,18.182,0.07,0.49,15.38,0.15,0,0.34,22.22,0,1.76,44.68,8.61,28.7,3.03,1.12,7.79,2.96,0.9,12.81,74.85,1.84,44.9,4.57,93.44,3.45,66.3,12.06,78.88,0.26,0,14.31,6.75,0.05,0.37,0,0.04,0.22,50,0.22,0.97,46.15,0.45,50,0.3,37.5,0.52,0.07,0.64,52.94,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
T. Robinet,Almere City,Nancy,CF,26,450000,2026-06-30,30,2497,9,6.92,1,1.76,17.64,34.48,France,France,right,180,79,no,3.36,2.83,65.33,6.27,33.73,0.08,0.11,0.04,1.44,2.02,1.1,1,0.04,0,0,1.25,0.32,7,0.26,0.26,2,0.08,43,1.62,39.53,18.605,0.04,0.64,35.29,0.19,60,0.45,25,0.15,0.72,42.11,5.29,25.71,2.72,0.23,9.56,1.7,0.83,15.3,73.83,3.47,58.7,4.08,89.81,4.12,66.97,14.35,75.53,0.3,75,13.77,7.17,0.07,0.53,0.04,0,0.26,28.57,0.26,1.62,51.16,0.91,41.67,0.19,40,0.57,0.3,1.28,73.53,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,1,100
D. Bansais,Bourg-en-Bresse,Bourg-en-Bresse,"RB, LB",29,400000,2024-06-30,8,389,0,0,1,0.18,21.05,58.24,France,France,right,177,71,yes,14.34,10.87,59.57,1.85,50,0.23,0.23,0,7.63,7.62,1.62,2,0.46,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0.23,0.93,75,0,0,0.93,75,0,1.62,57.14,3.47,60,0,0.23,17.58,0.46,3.01,30.31,73.28,15.96,68.12,1.85,75,6.71,89.66,24.52,78.3,4.86,47.62,16.47,24.51,0.04,0.23,0,0,0,0,0.46,5.78,68,0.93,50,0.46,50,0,0.46,8.1,65.71,0,,0,,0,0,0,0,,,0.23,,,0,0,0,0,0,0
F. Bianchini,Châteauroux,Châteauroux,"RW, LW, CF",21,400000,2024-06-30,17,1470,2,5.71,2,2.7,20.76,41.59,France,"France, Congo DR",right,182,67,yes,5.69,5.57,51.65,2.39,35.9,0.06,0.09,0,2.76,3.84,1.22,1,0.06,0,0,3.8,0.12,2,0.12,0.35,0,0,35,2.14,34.29,5.714,0.12,2.94,27.08,1.04,29.41,1.9,25.81,0.67,4.1,50.75,10.35,38.46,3.61,2.02,22.78,2.45,1.53,29.08,77.47,6.67,76.15,6.12,86,10.29,79.17,25.16,83.7,1.04,64.71,17.66,30.73,0.17,0.92,0,0,0.43,42.86,0.43,2.51,78.05,2.69,52.27,0.37,50,0.86,0.73,3.49,85.96,0,,0,,0,0,0,0,,,0.12,,,0.06,0,0,0.06,0,0
A. Anani,Red Star,Red Star,CF,28,400000,2025-06-30,12,617,1,2.05,1,0.33,26.69,34.97,Côte d'Ivoire,"Côte d'Ivoire, France",right,187,90,no,3.35,4.38,53.33,6.13,40.48,0,0,0,1.02,1.33,1.46,0,0,0,0,2.77,0.15,1,0.15,0.3,0,0,18,2.63,27.78,5.556,0.15,0.73,60,0.29,50,0.44,66.67,0.29,2.48,52.94,10.65,31.51,4.38,0.73,9.19,1.75,1.46,16.77,72.17,3.06,38.1,4.67,81.25,5.11,77.14,15.61,73.83,0.44,33.33,14.36,9.14,0.05,0.44,0,0,0.58,50,0.44,1.9,46.15,1.6,45.45,0.44,33.33,0.44,0.44,1.75,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Gomis,Paris 13 Atletico,Paris 13 Atletico,LCB,30,400000,,7,543,0,0.13,0,0.36,11.6,60,France,"France, Guinea-Bissau",left,185,83,no,8.29,5.8,74.29,1.66,40,0,0,0.66,3.98,5.37,0.33,0,0,0,0,0.33,0,0,0,0.02,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0.33,100,1.66,40,0.17,0,35.64,0.33,0.99,47.07,87.68,17.9,77.78,1.99,91.67,22.38,94.81,42.27,90.98,4.81,58.62,20.2,33.99,0.06,0.17,0,0,0,0,0.17,4.97,50,0.66,0,0.33,0,0,0,5.64,58.82,0,,0,,0,0,0,0,,,0.83,,,0,0,0,0,0,0
N. Cadiou,Quevilly Rouen,Red Star,"LCMF, RCMF",24,400000,,22,1719,2,1.08,2,1.71,20.61,49.87,Guadeloupe,"Guadeloupe, France",right,191,84,no,9.78,9.06,57.93,2.49,53.33,0.28,0.34,0.28,4.25,5.17,1.44,5,0.26,1,0.05,1.49,0.1,2,0.11,0.06,1,0.06,15,0.83,33.33,13.333,0.11,0.72,46.15,0.28,60,0.44,37.5,0.06,1.49,40.74,6.13,40.54,0.72,1.1,36.69,0.55,1.49,52.54,82.44,16.52,64.55,7.68,97.84,21.6,90.28,44.31,87.53,7.51,55.88,19.85,34.86,0.09,0.66,0,0.11,0.94,29.41,0.39,10.94,67.17,1.6,34.48,0.94,23.53,0.39,0.33,8.84,72.5,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
