Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Doffo,Olimpija,Olimpija,"DMF, LCMF",28,700000,2024-06-30,32,2840,0,0.48,0,0.65,25.29,56.39,Argentina,"Argentina, Italy",left,179,74,no,12.74,11.38,63.51,2.54,52.5,0.98,1.7,0.22,4.53,7.83,2.38,6,0.19,1,0.03,1.65,0,0,0,0.02,0,0,14,0.44,14.29,0,0,0.48,40,0.38,33.33,0.1,66.67,0.06,2.06,64.62,7.57,53.56,0.22,0.67,35.65,0.22,2.47,53.78,88.69,14.2,75.45,9.03,96.49,22.88,94.46,49.12,91.35,4.21,63.16,18.18,34.06,0.02,0.29,0.03,0.03,0.32,20,0.03,7.13,76.44,1.27,47.5,0.54,23.53,0.35,0.16,6.24,73.6,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0.06,0,0
J. Repas,Maribor,Maribor,"RCMF, RDMF, LCMF",26,700000,2025-05-31,33,3013,5,2.27,2,3.79,19.95,48.65,Slovenia,Slovenia,right,171,69,no,8.42,7.68,57.98,1.52,47.06,0.21,0.3,0.12,3.76,5.45,1.46,5,0.15,0,0,2.15,0.15,5,0.15,0.07,1,0.03,40,1.19,32.5,12.5,0.06,0.66,36.36,0.09,33.33,0.57,36.84,0.09,2.54,51.76,7.26,43.62,1.19,1.55,31.3,0.39,1.05,44.21,88.85,11.83,79.8,6.6,93.67,17.32,94.66,40.59,91.76,3.02,59.41,17.66,34.75,0.11,1.02,0.06,0.09,0.54,38.89,0.39,6.63,86.04,1.4,57.45,0.96,34.38,0.72,0.24,5.68,81.58,0,,0,,0,0,0,0,,,0.54,,,0.03,0.03,0,0,0,0
A. Antolin,Maribor,Maribor,"LCMF, LDMF",20,700000,2025-05-31,32,2141,0,1.04,1,1.48,16.1,45.69,Slovenia,Slovenia,left,180,74,no,8.74,7.4,52.84,2.1,42,0.76,1.07,0.21,4.08,5.74,1.26,1,0.04,0,0,1.47,0,0,0,0.04,0,0,24,1.01,16.67,0,0.04,0.38,55.56,0.34,50,0.04,100,0.04,1.68,57.5,4.25,46.53,0.42,1.22,31.99,0.25,1.05,44.35,87.01,12.44,69.93,6.47,96.1,19.42,95.02,39.85,89.56,4.16,64.65,19.29,31.13,0.06,0.42,0.04,0.08,0.38,33.33,0.17,6.81,72.22,1.43,55.88,0.76,33.33,0.5,0.17,5.59,74.44,0,,0,,0,0,0,0,,,0.71,,,0.08,0,0,0.13,0,0
I. Durdov,Oostende,Domžale,CF,22,700000,2026-06-30,17,1235,7,6.63,3,1.02,20.11,35.51,Croatia,Croatia,right,194,0,no,2.11,1.46,50,5.25,30.56,0,0,0.29,1.38,1.56,0.73,2,0.15,1,0.07,2.55,0.51,7,0.51,0.48,3,0.22,33,2.4,39.39,21.212,0.22,0.51,28.57,0.29,25,0.22,33.33,0.15,2.99,39.02,10.71,32.65,3.94,1.82,8.6,1.75,1.6,12.61,68.79,2.48,61.76,2.84,79.49,4.01,69.09,11.95,70.73,0.22,66.67,15.22,5.72,0.07,0.51,0,0,0.29,100,0.29,1.17,56.25,0.95,61.54,0.15,100,0.73,0.07,1.09,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Jakupovi?,Maribor,Maribor,"CF, RAMF, RW",25,600000,2025-05-31,32,2024,4,4.09,10,5.1,19.03,35.75,Austria,"Austria, Bosnia and Herzegovina",left,186,79,no,3.78,4.18,47.87,2.76,30.65,0.27,0.35,0.09,1.51,1.98,1.16,3,0.13,0,0,2.89,0.18,4,0.18,0.18,1,0.04,60,2.67,35,6.667,0.44,1.25,21.43,0.44,20,0.76,23.53,0.4,2.22,50,9.29,32.54,1.82,0.89,17.65,1.6,1.47,26.01,73.33,8.49,62.83,6.14,90.58,7.03,68.99,22.54,78.9,2.27,45.1,17.36,25.81,0.23,1.73,0.04,0.04,0.98,59.09,0.53,4.05,60.44,2.13,52.08,1.2,40.74,1.16,0.31,4.49,76.24,0,,0,,0,0,0,0,,,0,,,1.82,0.4,44.44,2.13,0,0
G. Morozov,Celje,Celje,LB,29,600000,2024-06-30,14,1211,0,0.71,2,1.35,22.44,53.31,Russia,Russia,right,184,75,no,9.51,8.1,69.72,2.3,45.16,0.45,0.67,0.15,3.42,5.13,1.26,3,0.22,1,0.07,4.53,0,0,0,0.05,0,0,8,0.59,62.5,0,0.15,2.6,42.86,2.53,44.12,0.07,0,0.52,4.68,52.38,8.92,45,1.78,2.08,41.54,1.71,0.74,56.63,82.41,22.96,77.02,7.13,89.58,17.76,85.36,47.56,88.28,6.47,55.17,19.38,36.12,0.1,0.97,0.07,0,0.97,61.54,0.52,9.74,70.23,4.16,57.14,1.26,29.41,1.56,1.04,13.75,85.95,0,,0,,0,0,0,0,,,0.37,,,0.15,0.07,100,0.22,0,0
F. Kova?evi?,Domžale,Domžale,"LW, CF, LAMF",23,600000,2025-05-31,30,2484,12,11.35,6,3.52,22.82,45.63,Croatia,Croatia,right,186,80,no,3.76,4.06,49.07,1.69,33.33,0.04,0.05,0.08,1.73,2.09,1.24,3,0.11,0,0,5.08,0.43,9,0.34,0.43,0,0,59,2.22,49.15,20.339,0.23,1.58,23.81,1.39,27.03,0.19,0,0.23,5.3,63.83,13.72,48.49,3.23,2.26,13.31,1.32,2.82,21.47,76.18,3.8,57.43,6.65,93.22,5.75,70.59,19.06,81.46,0.9,54.17,16.69,21.86,0.13,1.05,0.08,0,0.75,30,0.3,1.39,64.86,2.33,40.32,0.86,30.43,0.94,0.34,2.86,65.79,0,,0,,0,0,0,0,,,0,,,0,0,0,0,3,100
A. Ziljki?,Sarajevo,Olimpija,"LW, LAMF, CF",27,600000,2025-06-30,16,622,1,2.19,0,1.9,18.81,42.31,Serbia,Serbia,right,174,68,no,3.18,2.32,50,1.01,14.29,0.14,0.25,0.14,1.88,3.28,0.14,0,0,0,0,7.23,0.14,1,0.14,0.32,0,0,14,2.03,42.86,7.143,0,5.5,39.47,4.77,42.42,0.72,20,1.16,6.22,62.79,13.75,45.26,3.33,4.92,27.93,1.88,0.87,39.21,74.17,9.69,62.69,8.68,91.67,14.47,72,31.11,80.93,2.75,68.42,18.66,19.14,0.28,1.74,0.14,0,0.72,40,0.72,4.05,60.71,8.54,52.54,0.72,40,2.89,2.17,7.81,87.04,0,,0,,0,0,0,0,,,0.29,,,0,0,0,0.43,1,0
A. Matko,Celje,Celje,"RW, RAMF, RWF",23,600000,2026-06-30,30,2432,14,8.72,2,2.42,21.83,35.93,Slovenia,Slovenia,right,177,70,no,4.51,5.4,52.05,1.55,21.43,0.07,0.1,0.07,1.63,2.17,1.44,2,0.07,0,0,3.48,0.52,14,0.52,0.32,2,0.07,61,2.26,40.98,22.951,0.07,2,33.33,0.04,100,1.92,30.77,0.15,3.77,49.02,11.69,31.65,4.07,2.07,14.4,1.78,1.33,17.65,70.23,4.92,63.16,4.11,91.89,4.14,71.43,15.02,77.09,0.93,32,15.68,21.33,0.09,0.7,0.07,0,0.3,12.5,0.37,1.22,66.67,1.55,57.14,0.19,0,0.56,0.48,1.96,54.72,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0.11,0,0
B. Bariši?,Domžale,Domžale,CF,20,550000,2024-06-15,25,1171,7,5.09,0,0.31,22.73,30.77,Croatia,Croatia,right,0,0,yes,2.83,3.41,43.9,7.58,42.86,0,0,0.17,1.33,1.83,2.08,3,0.23,0,0,2.08,0.54,7,0.58,0.42,2,0.17,24,2,75,29.167,0,0,0,0,0,0,0,0,2,25,7.91,16.84,2.75,0.5,6.74,1.67,0.58,11.82,78.87,1.33,68.75,3.91,82.98,3.5,71.43,11.32,80.15,0.5,50,14.02,8.34,0.03,0.67,0.08,0,0.08,100,0.25,0.67,87.5,0.33,100,0.08,100,0.33,0,1.08,53.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
