Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Stoichkov,Eibar,Eibar,"LAMF, AMF, CF",29,4000000,2024-06-30,42,3378,13,16.26,0,1.1,18.44,35.4,Spain,Spain,right,178,71,no,3.7,3.14,53.39,3.52,31.06,0.11,0.16,0,1.92,2.95,0.75,12,0.32,0,0,2.69,0.35,10,0.27,0.43,1,0.03,81,2.16,40.74,16.049,0,1.6,25,1.31,26.53,0.29,18.18,0.19,2.24,51.19,7.43,30.47,3.78,1.01,15.72,1.57,1.09,21.85,70.49,5.52,55.56,5.06,83.68,6.42,73.44,19.08,75.28,1.25,53.19,16.46,22.44,0.03,0.64,0.05,0.03,0.72,37.04,0.35,2.4,61.11,1.81,50,0.8,30,0.69,0.4,2.53,71.58,0,,0,,0,0,0,0,,,0,,,0,0,0,0,4,75
Rúben Vezo,Levante,Levante,"LCB, RCB",29,4000000,2024-06-30,30,2707,0,0.76,0,0.2,13.4,62.53,Portugal,"Portugal, Cape Verde Islands",right,182,80,no,8.71,5.69,64.91,4.12,65.32,0.23,0.34,0.43,4.79,7.06,1.16,9,0.3,0,0,0.6,0,0,0,0.03,0,0,6,0.2,50,0,0,0.17,80,0.07,50,0.1,100,0.03,0.57,52.94,1.56,55.32,0.27,0.83,32.55,0.57,0.93,45.65,87.55,19.18,77.12,2.26,94.12,20.91,96.34,39.43,92.24,6.05,57.14,22.34,36.57,0.01,0.07,0,0.03,0.13,50,0.03,5.69,68.42,0.53,25,0.53,18.75,0.07,0.13,8.81,75.85,0,,0,,0,0,0,0,,,1.5,,,0,0,0,0,0,0
Antonio Blanco,Deportivo Alavés,Deportivo Alavés,"RDMF, LDMF",23,3500000,2024-06-30,18,1485,0,0.22,0,0.06,20.18,53.45,Spain,Spain,right,176,69,no,10.24,10.55,56.32,2.79,47.83,0.42,0.55,0.24,3.88,5.04,2.3,10,0.61,0,0,0.79,0,0,0,0.01,0,0,5,0.3,20,0,0,0.55,22.22,0.12,50,0.42,14.29,0.06,0.73,66.67,3.94,56.92,0.3,0.18,21.21,0.12,1.7,35.15,82.41,13.39,70.59,3.39,96.43,12.73,89.05,29.64,87.93,5.03,55.42,19.61,37.22,0,0.12,0,0.06,0.12,100,0,6.24,71.84,1.03,23.53,0.3,40,0.12,0.18,6.24,74.76,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0,0,0
José Gragera,Espanyol,Sporting Gijón,"LCMF, LDMF, LCB",23,3000000,2028-06-30,17,1301,2,2.27,0,0,21.58,56.41,Spain,Spain,right,187,81,no,12.38,8.58,66.94,7.19,55.77,0.28,0.36,0.42,6.36,8.39,2.21,1,0.07,0,0,0.69,0.14,2,0.14,0.16,2,0.14,14,0.97,50,14.286,0,0,0,0,0,0,0,0,0.42,50,2.42,25.71,0.9,0.55,23.31,0.14,0.62,41.64,83.72,13.14,67.89,5.95,95.35,17.5,91.7,39.64,86.21,2.01,34.48,17.71,27.21,0,0.07,0,0,0.07,0,0,4.43,76.56,0.07,0,0.14,0,0.07,0,5.81,50,0,,0,,0,0,0,0,,,1.04,,,0,0,0,0,0,0
Luis Rioja,Deportivo Alavés,Deportivo Alavés,"LAMF, LW, RAMF",29,3000000,2025-06-30,42,3864,10,5.67,5,5.68,18.77,46.03,Spain,Spain,right,176,70,no,4.89,4.38,58.51,1.12,29.17,0.16,0.23,0.02,2.17,3.02,0.63,6,0.14,1,0.02,5.66,0.23,9,0.21,0.13,0,0,62,1.44,29.03,16.129,0.12,4.75,26.96,3.96,26.47,0.79,29.41,0.79,6.45,59.21,10.81,48.06,2.68,3.14,17.31,1.79,1.21,26.93,69.55,6.57,60.99,5.8,90.76,8.55,65.12,20.92,80.85,1.54,45.45,18.72,31.5,0.13,1.21,0.07,0.05,0.51,27.27,0.63,1.89,67.9,4.36,43.32,0.44,26.32,1,1.33,4.15,73.6,0,,0,,0,0,0,0,,,0.16,,,0.21,0.02,100,1.16,1,100
N. Tenaglia,Deportivo Alavés,Deportivo Alavés,RB,27,3000000,2023-12-31,38,3455,3,3.03,1,0.6,14.95,56.62,Argentina,Argentina,right,181,70,no,10.03,6.54,66.93,2.74,54.29,0.49,0.69,0.13,5.16,7.14,1.09,8,0.21,0,0,1.72,0.08,3,0.08,0.08,2,0.05,32,0.83,34.38,9.375,0.03,2.5,20.83,0.03,100,2.47,20,0.29,1.59,52.46,3.18,49.18,1.54,1.3,15.37,1.9,0.86,25.14,65.7,10.81,57.35,3.62,90.65,6.93,65.04,18.96,77.06,3.86,37.84,19.91,36.47,0.02,0.36,0,0.03,0.26,30,0.13,4.09,53.5,2.16,28.92,0.42,37.5,0.23,0.44,5.86,65.33,0,,0,,0,0,0,0,,,0.44,,,0,0,0,0,0,0
Alberto Moleiro,Las Palmas,Las Palmas,"LW, LCMF, LAMF",19,3000000,2026-06-30,40,2876,0,4.87,7,3.98,19.9,42.14,Spain,"Spain, Cuba",right,169,67,no,4.66,5.6,51.96,1.22,20.51,0.16,0.29,0.09,1.6,2.98,0.88,4,0.13,0,0,3.66,0,0,0,0.15,0,0,59,1.85,22.03,0,0.22,0.56,16.67,0.41,23.08,0.16,0,0.03,5.38,50.58,10.2,43.25,2.22,3.66,32.7,0.97,1.25,40.09,87.67,9.79,77.32,9.17,94.54,11.83,92.06,38.62,89.3,0.91,62.07,14.87,21.2,0.12,1.5,0.03,0,0.78,56,0.69,3.97,80.31,1.82,67.24,0.75,45.83,1.22,0.16,3.57,76.32,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0.75,0,0
Pêpê,Pafos,Cartagena,"RDMF, RCMF",26,3000000,2024-06-30,17,1345,0,0.37,4,1.43,11.78,51.7,Portugal,Portugal,right,183,66,yes,5.62,5.15,55.84,0.87,38.46,0,0,0.07,2.74,3.97,1.07,4,0.27,0,0,1.34,0,0,0,0.02,0,0,8,0.54,25,0,0.27,1.41,28.57,0.4,33.33,1,26.67,0.07,1.61,41.67,4.08,47.54,1,1.81,36.4,0.54,0.8,50.79,87.35,14.05,79.05,8.03,96.67,22.15,89.12,44.7,91.92,4.68,61.43,19.08,28.05,0.1,0.47,0.07,0,0.27,50,0.4,8.3,80.65,2.01,56.67,0.8,33.33,0.8,0.4,6.36,73.68,0,,0,,0,0,0,0,,,0.67,,,0,0,0,0.13,0,0
Fer Niño,Burgos,Villarreal B,CF,22,3000000,2024-06-30,39,2659,4,3.73,2,1.61,20.38,42.19,Spain,Spain,right,190,75,no,4.91,4.03,55.46,4.94,50,0.27,0.37,0.1,2.4,3.31,1.12,3,0.1,0,0,1.35,0.14,4,0.14,0.13,1,0.03,28,0.95,39.29,14.286,0.07,0.34,10,0.14,25,0.2,0,0.07,2.1,38.71,7.68,33.48,2.23,0.68,11.41,1.86,2,14.83,78.08,3.22,60,3.79,88.39,4.37,81.4,14.08,80.53,0.44,46.15,14.77,10.25,0.05,0.74,0.03,0,0.27,50,0.24,1.29,68.42,0.61,55.56,0.27,37.5,0.44,0.07,1.25,48.65,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
José Corpas,Eibar,Eibar,"RAMF, RW",32,3000000,2024-06-30,43,2855,4,7.82,2,2.51,20.52,41.17,Spain,Spain,right,178,72,no,5.42,4.89,49.03,3.18,37.62,0.13,0.19,0.03,2.9,4.27,1.26,8,0.25,0,0,3.12,0.13,2,0.06,0.25,0,0,58,1.83,31.03,6.897,0.06,2.87,26.37,0.03,0,2.81,26.97,0.19,2.77,59.09,9.14,40.34,3.34,1.29,17.62,1.45,1.32,26.2,73.29,5.04,56.25,7.75,91.06,7.31,68.1,22.67,80.25,0.91,37.93,16.58,20.05,0.08,0.88,0.06,0.03,0.47,33.33,0.41,2.02,48.44,2.27,36.11,0.66,28.57,0.44,0.79,2.96,67.02,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0.28,2,100
