Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Mancini,Juventus U19,Juventus U19,CF,19,500000,2027-06-30,33,1945,11,8.67,1,2.36,19.99,33.33,Italy,Italy,right,190,78,no,2.41,2.92,42.86,4.4,53.68,0,0,0.28,1.16,1.7,1.3,0,0,0,0,1.85,0.51,11,0.51,0.4,0,0,48,2.22,37.5,22.917,0.05,0.19,50,0.19,50,0,0,0.05,2.17,40.43,9.76,21.8,3.33,0.46,11.89,1.67,0.93,17.81,78.44,3.1,68.66,5.23,84.96,5.78,78.4,16.52,80.11,1.11,58.33,14.54,16.25,0.11,1.11,0,0,0.14,33.33,0.32,1.71,59.46,0.93,75,0.09,50,0.93,0.14,1.57,55.88,0,,0,,0,0,0,0,,,0,,,0.37,0.37,12.5,0,0,0
G. Faticanti,Roma U19,Roma U19,"DMF, CB",19,500000,2026-06-30,25,2143,1,1.24,1,1.5,11.42,48.53,Italy,Italy,right,175,67,no,8.19,6.09,54.48,1.72,51.22,0.5,0.73,0.34,4.37,6.34,1.47,6,0.25,1,0.04,0.29,0.04,1,0.04,0.05,1,0.04,8,0.34,25,12.5,0.04,0.21,40,0.04,0,0.17,50,0.13,0.29,28.57,1.3,35.48,0.67,1.26,40.61,0.21,0.46,56.19,91.26,23.35,86.15,5.29,95.24,21.33,96.26,53.13,93.2,2.86,58.82,18.82,34.45,0.06,0.67,0,0.04,0.21,20,0.17,11.13,88.3,0.88,57.14,0.42,40,0.55,0.08,10.42,85.08,0,,0,,0,0,0,0,,,1.22,,,0,0,0,0,1,0
A. Griger,FC Juniors OÖ,Cagliari U19,CF,19,500000,,21,1659,7,8.22,2,0.66,26.96,34.61,Slovakia,Slovakia,right,192,82,no,2.88,2.6,39.58,5.21,44.79,0,0,0.16,1.84,2.26,2.6,3,0.16,0,0,2.06,0.38,7,0.38,0.45,0,0,34,1.84,44.12,20.588,0.11,0.22,25,0,0,0.22,25,0.05,2.28,50,12.75,32.77,3.58,0.43,6.13,1.57,1.79,12.64,77.25,2.33,60.47,4.94,91.21,2.33,67.44,12.26,78.76,0.16,33.33,13.88,3.58,0.04,0.43,0.05,0,0.27,20,0.16,0.76,42.86,0.98,38.89,0.22,0,0.54,0.05,0.92,58.82,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0,1,0
G. Gineitis,Torino,Torino U19,"RCMF, LCMF",19,500000,2026-06-30,14,1266,4,2.91,2,3.34,17.49,46.75,Lithuania,Lithuania,left,187,79,no,9.31,6.75,58.95,2.49,51.43,0.5,0.58,0.43,4.83,5.67,1.64,5,0.36,0,0,2.13,0.28,3,0.21,0.21,0,0,22,1.56,54.55,18.182,0.14,1.14,43.75,0.71,50,0.43,33.33,0.14,1.42,55,5.12,34.72,1.28,1.42,15.36,0.57,0.71,27.09,75.59,10.59,67.79,4.98,85.71,7.18,80.2,23.82,79.1,2.2,51.61,17.51,31.62,0.24,1.64,0.21,0.07,0.28,0,0.5,4.91,65.22,2.13,63.33,0.43,16.67,1,0.43,5.12,76.39,0,,0,,0,0,0,0,,,0.21,,,0.64,0.14,50,0.85,1,100
T. Berti,Cesena,Fiorentina U19,"AMF, RCMF, CF",19,500000,2024-06-30,30,2437,7,4.1,0,1.23,12.26,39.16,Italy,Italy,right,171,66,no,4.51,4.14,60.71,1.74,21.28,0.11,0.17,0.04,1.88,2.87,0.63,2,0.07,0,0,1.07,0.26,7,0.26,0.15,0,0,29,1.07,48.28,24.138,0,0.44,8.33,0.18,0,0.15,25,0.04,1.22,24.24,4.51,28.69,1.29,1.74,23.38,1.26,0.59,32.43,83.49,10.05,75.37,5.58,92.72,10.86,84.01,30.47,85.45,1.55,64.29,17.22,25.92,0.05,0.81,0.04,0,0.44,50,0.22,5.06,82.48,1.59,48.84,0.44,58.33,0.96,0,5.28,75.52,0,,0,,0,0,0,0,,,0.07,,,0.04,0,0,0.3,0,0
Herculano Nabian,Empoli U19,Empoli U19,CF,19,500000,,32,1960,3,5.56,4,2.94,28.92,34.67,Guinea-Bissau,"Guinea-Bissau, Portugal",right,182,81,no,3.57,4.08,57.95,6.36,28.47,0.19,0.21,0.05,1.02,1.15,1.62,5,0.23,1,0.05,3.16,0.14,3,0.14,0.26,0,0,40,1.86,42.5,7.5,0.19,0.7,33.33,0.09,0,0.6,38.46,0.19,3.43,59.46,14.53,30.99,3.16,1.53,9.65,2.37,1.53,16.76,80.06,2.97,53.13,5.24,92.04,4.92,84.91,15.5,82.93,0.6,61.54,15.64,14.93,0.14,0.93,0.05,0.05,0.28,33.33,0.42,1.21,61.54,1.16,52,0.32,28.57,0.74,0.14,1.3,71.43,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Montevago,Sampdoria,Sampdoria U19,CF,20,400000,2025-06-30,25,2170,17,11.28,4,1.42,27.33,35.81,Italy,Italy,right,184,76,no,3.82,3.77,48.35,8.13,35.2,0.12,0.15,0.04,1.87,2.24,2.41,4,0.17,1,0.04,3.28,0.71,17,0.71,0.47,6,0.25,80,3.32,50,21.25,0.17,0.5,50,0.12,66.67,0.37,44.44,0.04,2.07,62,10.66,32.68,4.35,0.62,9.62,2.16,1.58,15.64,79.84,2.7,58.46,4.94,90.76,5.02,80.17,14.31,80.87,0.91,81.82,16.89,21.21,0.06,0.66,0,0,0.12,66.67,0.25,1.45,74.29,0.79,47.37,0.08,50,0.66,0.12,1.29,77.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
I. Kaczmarski,Empoli U19,Empoli U19,"DMF, RCMF",19,400000,2023-12-31,21,1232,1,0.33,0,0.47,23.81,49.69,Poland,Poland,right,183,73,no,11.76,11.76,63.35,1.31,38.89,0.44,0.49,0.29,3.87,4.32,1.9,9,0.66,1,0.07,1.83,0.07,1,0.07,0.02,0,0,12,0.88,16.67,8.333,0,1.1,26.67,0.15,50,0.95,23.08,0.22,2.92,47.5,8.04,35.45,0.8,1.1,15.85,0.8,0.73,29.51,73.76,11.03,59.6,4.97,94.12,9.64,80.3,24.25,81.93,4.16,38.6,18.9,32.47,0.03,0.44,0.07,0.07,0.15,0,0.29,5.33,54.79,2.19,36.67,0.51,14.29,0.66,0.22,5.63,63.64,0,,0,,0,0,0,0,,,0.51,,,0.15,0,0,0.29,0,0
A. Satriano,Heracles,Roma U19,CF,19,300000,2027-06-30,12,949,9,5.27,2,0.39,18.68,27.41,Italy,Italy,right,185,77,no,2.75,2.75,55.17,1.9,25,0.09,0.15,0,1.14,1.79,2.09,2,0.19,0,0,2.37,0.85,9,0.85,0.5,0,0,28,2.66,53.57,32.143,0.19,0.57,33.33,0.09,0,0.47,40,0,2.75,27.59,10.81,23.68,3.98,1.14,6.26,0.66,0.66,10.34,72.48,2.37,56,2.94,87.1,2.85,63.33,9.01,76.84,0.85,44.44,14.92,21.93,0.04,0.38,0,0.09,0.09,0,0.38,0.66,71.43,1.04,45.45,0.09,0,0.57,0.09,1.04,72.73,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Fontanarosa,Cosenza,Internazionale U19,"LCB, LB",20,300000,,24,2247,1,0.41,0,0.83,15.74,62.09,Italy,Italy,left,185,74,yes,10.05,7.01,61.14,2.8,68.57,0.84,1.07,0.48,4.93,6.24,1.52,6,0.24,0,0,1.08,0.04,1,0.04,0.02,0,0,5,0.2,40,20,0,0.96,41.67,0.92,39.13,0,0,0.2,1.16,48.28,3.56,58.43,0.64,1.2,28.2,0.56,1.64,42.1,80.78,19.71,70.53,3.28,95.12,15.98,89.97,32.96,88.7,8.25,52.91,23.95,43.47,0.03,0.24,0.12,0,0.16,25,0.08,8.37,64.11,1.36,29.41,0.6,13.33,0.24,0.52,11.05,75,0,,0,,0,0,0,0,,,1.2,,,0.04,0.04,0,0,0,0
