Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Lilander,Flora,Flora,"LB, RCB",26,300000,2023-12-31,20,1793,2,0.55,0,0.61,14,58.42,Estonia,Estonia,right,177,79,no,6.88,5.67,55.75,1.76,77.14,0.05,0.08,0.2,3.66,5.52,0.75,2,0.1,1,0.05,2.41,0.1,2,0.1,0.03,0,0,22,1.1,18.18,9.091,0,1.81,27.78,1.25,20,0.55,45.45,0.3,2.11,76.19,4.72,53.19,0.7,1.46,34.94,0.4,0.8,48.74,84.04,16.72,75.08,6.17,95.12,19.53,89.72,41.41,90.91,5.57,50.45,21.37,41.17,0.03,0.3,0.05,0,0.1,100,0.2,8.83,72.73,2.21,54.55,0.65,23.08,0.7,0.55,8.08,68.32,0,,0,,0,0,0,0,,,0.85,,,0.1,0.05,0,0,0,0
M. Soomets,Flora,Flora,"RCMF, RDMF",23,275000,2024-12-31,2,173,0,0.13,0,0.17,23.41,57.78,Estonia,Estonia,right,171,67,no,13.53,6.76,69.23,2.6,60,0.52,1,0,8.32,16,2.08,0,0,0,0,2.08,0,0,0,0.07,0,0,2,1.04,0,0,0,1.04,50,0,0,0.52,100,0,2.6,60,9.88,63.16,1.04,0,27.57,0.52,1.56,47.34,83.52,17.17,78.79,4.68,88.89,18.21,88.57,40.58,87.18,5.72,63.64,20.68,40.06,0.09,0.52,0,0,0,0,0,8.84,76.47,2.08,75,0,0,1.56,0.52,10.4,90,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Paur,Nõmme Kalju,Nõmme Kalju,"LW, RAMF, LCMF",28,275000,2023-12-31,17,834,0,0.89,0,0.64,17.05,37.97,Estonia,Estonia,right,173,68,no,4.53,4.32,60,1.19,9.09,0.11,0.18,0.22,1.83,3.02,0.76,1,0.11,0,0,2.81,0,0,0,0.1,0,0,7,0.76,42.86,0,0,3.02,21.43,1.19,27.27,1.83,17.65,0.32,3.88,47.22,8.53,32.91,2.27,1.4,18.88,1.62,1.08,27.19,73.41,5.61,57.69,8.31,93.51,7.88,67.12,22.77,82.46,1.4,38.46,18.88,20.16,0.07,0.54,0,0,0.22,0,0.22,3.02,64.29,3.67,38.24,0.54,20,0.86,0.54,3.67,79.41,0,,0,,0,0,0,0,,,0.22,,,0,0,0,0.32,0,0
M. Babichev,Nõmme Kalju,Nõmme Kalju,"LDMF, CB, DMF",28,250000,2023-12-31,11,473,0,0,0,0,14.27,57.33,Russia,"Russia, Belarus",right,191,77,no,9.7,6.47,58.82,3.04,75,0.38,0.58,0.38,5.52,8.37,1.52,3,0.57,0,0,0.19,0,0,0,0,0,0,1,0.19,0,0,0,0.38,0,0,0,0.38,0,0,1.14,16.67,3.04,43.75,0.19,1.52,43.95,0.76,0.38,62.03,90.18,18.84,81.82,6.85,94.44,30.25,94.97,57.27,92.69,4.38,65.22,18.21,23.28,0,0,0,0,0,0,0,8.37,84.09,0.76,50,0.57,33.33,0.38,0,8.18,74.42,0,,0,,0,0,0,0,,,0.57,,,0,0,0,0,0,0
G. Tsivelekidis,Nõmme Kalju,Nõmme Kalju,"LCB, LB",24,250000,2023-12-31,21,1956,1,1.29,1,0.47,13.57,60.34,Greece,Greece,,0,0,no,8.83,4.28,75.27,3.68,60,0.32,0.45,0.55,5.29,7.36,0.41,3,0.14,0,0,1.29,0.05,1,0.05,0.06,1,0.05,7,0.32,57.14,14.286,0.05,0.55,33.33,0.55,33.33,0,0,0.05,1.43,61.29,3.22,48.57,0.55,1.33,33.04,0.28,0.51,46.84,85.17,19.56,76.71,4.65,92.08,18.36,92.73,40.44,91.01,5.94,49.61,21.22,40.73,0.02,0.14,0,0.05,0.05,100,0.14,6.12,61.65,1.2,46.15,0.74,43.75,0.28,0.14,8.05,70.86,0,,0,,0,0,0,0,,,1.33,,,0,0,0,0,0,0
K. Mööl,Paide,Paide,"RDMF, RB, RCMF",31,250000,2024-12-31,23,1857,3,1.13,1,0.76,13.04,50.19,Estonia,Estonia,right,180,78,no,7.03,5.67,62.39,1.21,40,0.05,0.07,0.19,3.44,4.94,0.53,1,0.05,0,0,1.7,0.15,3,0.15,0.05,1,0.05,9,0.44,33.33,33.333,0.05,1.07,54.55,0,0,1.07,54.55,0.1,1.6,48.48,4.12,38.82,1.02,1.26,33.34,0.63,0.44,47.25,83.79,17.64,74.18,5.77,91.6,16.87,91.38,41.15,89.28,5.04,45.19,19.3,35.45,0.04,0.63,0,0,0.48,40,0.19,8.68,72.07,3.25,56.72,0.97,20,1.5,0.58,9.69,82,0,,0,,0,0,0,0,,,0.68,,,0.05,0,0,0,0,0
M. Männilaan,Kuressaare,Kuressaare,CF,21,250000,2024-12-31,25,2304,7,8.78,1,1.89,21.64,43.68,Estonia,Estonia,right,189,78,yes,3.98,3.2,56.1,7.5,50,0.12,0.15,0.04,2.07,2.57,1.02,1,0.04,0,0,2.66,0.27,7,0.27,0.34,0,0,56,2.19,39.29,12.5,0.04,1.88,37.5,0.39,20,1.48,42.11,0.27,2.11,46.3,5.59,40.56,3.44,0.43,11.02,3.05,1.21,15.98,57.7,4.77,50.82,1.84,78.72,5.2,60.9,12.5,61.25,1.68,53.49,16.79,24.77,0.07,0.63,0.12,0.04,0.27,42.86,0.31,1.99,49.02,1.72,34.09,0.43,27.27,0.55,0.7,2.46,76.19,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,0,0
S. Zenjov,Flora,Flora,"RW, LW",34,250000,2023-12-31,19,1421,10,5.3,0,2.27,16.78,46.04,Estonia,Estonia,right,183,70,no,6.59,3.93,61.29,3.93,45.16,0,0,0.06,4.18,6.21,0.95,3,0.19,0,0,4.31,0.63,10,0.63,0.34,3,0.19,43,2.72,55.81,23.256,0,2.72,23.26,1.33,19.05,1.33,28.57,0.32,3.99,52.38,6.84,43.52,5.7,1.84,25.65,3.55,0.76,33.5,80.15,5.38,64.71,11.46,92.27,8.42,81.2,30.08,85.47,0.89,71.43,15.83,13.75,0.14,0.95,0,0.06,0.19,33.33,0.44,2.15,70.59,2.15,58.82,0.13,50,1.14,0.44,3.55,76.79,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0.06,0,0
R. Kirss,Levadia,Levadia,CF,29,250000,2024-06-30,4,103,0,0,0,0,19.22,27.27,Estonia,Estonia,right,184,79,no,1.75,0.87,100,7.86,11.11,0.87,2.31,0,0,0,1.75,1,0.87,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.87,0,0,0,0,1.75,100,6.12,42.86,1.75,0,8.74,0.87,0.87,15.73,61.11,2.62,66.67,2.62,66.67,5.24,83.33,13.11,60,1.75,100,16.58,16.9,0,0,0,0,0,0,0,0.87,100,1.75,50,0,0,1.75,0,0.87,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Saliste,Paide,Paide,"LB, LCB",28,225000,2023-12-31,26,2488,0,0.32,1,1.08,15.3,57.92,Estonia,Estonia,left,173,68,no,9.48,6.08,72.02,1.56,74.42,0.07,0.11,0.07,5.03,7.46,0.47,3,0.11,0,0,2.39,0,0,0,0.01,0,0,8,0.29,25,0,0.04,2.28,42.86,2.21,44.26,0,0,0.18,2.13,61.02,5.06,46.43,0.94,1.52,39.39,1.88,1.01,55.67,84.73,20.26,75.71,10.35,95.1,18.01,88.55,48.33,90.64,5.25,46.9,19.27,36.69,0.04,0.54,0.04,0,0.04,100,0.18,7.34,69.95,2.24,48.39,0.29,12.5,0.54,0.94,10.13,71.79,0,,0,,0,0,0,0,,,2.06,,,0,0,0,0,0,0
