Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
P. Almqvist,Lecce,Pogo? Szczecin,"CF, RW",24,2000000,2025-06-30,27,1510,5,5.89,5,3.33,17.94,43.85,Sweden,Sweden,left,183,67,yes,2.74,2.62,56.82,3.81,40.63,0.24,0.39,0.06,1.01,1.66,0.72,1,0.06,0,0,3.93,0.3,5,0.3,0.35,1,0.06,40,2.38,47.5,12.5,0.3,0.6,50,0.24,50,0.36,50,0.12,3.7,64.52,8.28,46.76,4.41,2.09,8.17,1.43,1.01,11.32,75.79,1.49,52,3.46,79.31,2.38,82.5,10.67,77.65,0.06,0,12.44,1.58,0.2,1.37,0,0,0.3,40,0.83,0.54,33.33,0.83,64.29,0.18,33.33,1.37,0.24,0.83,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Svarnas,Raków Cz?stochowa,Raków Cz?stochowa,"LCB, RCB",25,2000000,2025-06-30,29,2811,3,3.71,3,1.17,13.26,66.18,Greece,Greece,right,186,78,no,8.52,6.08,71.05,3.78,64.41,0.16,0.24,0.22,4.03,5.98,1.18,6,0.19,0,0,0.61,0.1,3,0.1,0.12,2,0.06,15,0.48,40,20,0.1,0.64,25,0.26,12.5,0.35,36.36,0.1,0.32,60,1.22,55.26,0.8,1.73,35.89,0.67,0.7,50.2,85.08,19.75,73.58,3.78,95.76,21.71,93.07,43.64,90.1,5.92,54.59,20.82,39.46,0.04,0.13,0.03,0,0.16,40,0.1,8.04,70.92,1.31,26.83,0.74,26.09,0.26,0.22,8.52,67.67,0,,0,,0,0,0,0,,,1.38,,,0,0,0,0,0,0
Joel Pereira,Lech Pozna?,Lech Pozna?,RB,26,2000000,2025-06-30,31,2484,0,0.19,2,4.69,10.8,59.4,Portugal,Portugal,right,178,73,no,8.04,5.22,63.19,1.59,47.73,0.36,0.6,0.07,4.38,7.3,0.91,4,0.14,0,0,3.59,0,0,0,0.01,0,0,7,0.25,42.86,0,0.07,6.7,34.59,0.25,42.86,6.41,34.46,0.91,1.2,72.73,2.97,63.41,0.69,2.43,50.22,2.93,0.94,61.78,79.24,20,71.56,8.08,95.52,25.91,80.7,45.69,88.98,9.82,63.47,22.95,38.13,0.17,1.81,0.11,0,0.69,42.11,1.12,9.67,69.66,7.83,46.76,1.41,48.72,1.67,2.36,15.22,81.43,0,,0,,0,0,0,0,,,0.76,,,1.05,0,0,1.96,0,0
V. Kochergin,Raków Cz?stochowa,Raków Cz?stochowa,"LCMF, RWF, LWF",27,1800000,2025-06-30,33,2365,8,4.97,4,3.17,14.08,44.32,Ukraine,Ukraine,right,178,70,no,5.48,3.81,57,1.07,35.71,0.04,0.06,0.23,3.27,4.85,0.95,3,0.11,0,0,2.97,0.3,8,0.3,0.19,0,0,56,2.13,30.36,14.286,0.15,1.6,30.95,0.76,30,0.8,28.57,0.15,2.89,57.89,6.81,37.99,3.23,3.35,27.55,1.1,0.99,38.93,80.35,11.72,68.18,5.52,93.1,14.19,84.45,33.34,85.39,4.03,57.55,17.58,29.73,0.12,1.18,0.04,0,0.34,44.44,0.57,6.05,69.81,3.31,56.32,1.07,28.57,1.98,0.57,5.59,76.87,0,,0,,0,0,0,0,,,0.34,,,0.08,0.04,0,0.27,0,0
G. Papanikolaou,Raków Cz?stochowa,Raków Cz?stochowa,"RCMF, LCMF",24,1800000,2025-06-30,31,2665,1,1.1,0,0.93,16.31,48.86,Greece,Greece,right,181,71,no,8.07,6.82,54.95,2.03,38.33,0.68,1.02,0.17,3.65,5.48,1.76,8,0.27,0,0,0.95,0.03,1,0.03,0.04,0,0,17,0.57,11.76,5.882,0,0.51,46.67,0.07,50,0.37,45.45,0.03,1.01,50,4.32,48.44,0.84,1.55,30.26,0.24,1.28,46.2,84.65,12.9,66.49,6.89,95.59,19.96,92.72,41.2,89.26,4.49,46.62,18.68,34.27,0.03,0.54,0,0,0.2,66.67,0.2,7.6,73.33,1.35,37.5,0.51,13.33,0.44,0.17,6.28,69.89,0,,0,,0,0,0,0,,,0.91,,,0.1,0,0,0,0,0
E. Muçi,Legia Warszawa,Legia Warszawa,"CF, AMF",22,1800000,2025-06-30,32,2086,5,5.29,4,2.31,19.89,42.52,Albania,Albania,right,180,75,no,5.35,5.87,57.35,2.03,19.15,0.13,0.21,0.09,1.86,3.02,0.91,2,0.09,0,0,3.58,0.22,5,0.22,0.23,1,0.04,68,2.93,29.41,7.353,0.17,1.29,33.33,0.6,28.57,0.65,40,0.17,4.31,52,8.97,42.31,3.62,2.03,18.55,0.91,1.51,24.12,81.75,4.96,66.96,7.16,93.98,6.6,83.01,22.09,85.35,0.78,55.56,14.6,13.36,0.1,0.99,0.04,0.04,0.26,16.67,0.6,1.51,74.29,1.51,51.43,0.3,28.57,0.86,0.43,2.59,68.33,0,,0,,0,0,0,0,,,0,,,0.09,0,0,0.13,0,0
A. Mili?,Lech Pozna?,Lech Pozna?,LCB,29,1800000,2026-06-30,23,2040,1,0.97,0,0.07,11.91,62.22,Croatia,Croatia,left,190,81,no,7.28,4.28,65.98,4.15,56.38,0.09,0.14,0.62,4.37,7.07,0.71,1,0.04,0,0,0.44,0.04,1,0.04,0.04,1,0.04,11,0.49,36.36,9.091,0,0.18,25,0.13,33.33,0.04,0,0,0.35,62.5,1.1,56,0.66,1.32,40.1,0.66,0.57,56.65,89.49,20.16,77.9,3.88,96.59,27.84,96.35,52.15,93.4,4.32,44.9,20.37,33.89,0,0.09,0.04,0,0.13,0,0.04,6.88,75,0.4,33.33,0.26,16.67,0.26,0.04,8.34,74.6,0,,0,,0,0,0,0,,,2.29,,,0,0,0,0,0,0
F. Dagerstål,Lech Pozna?,Lech Pozna?,"RCB, LCB",26,1800000,2024-01-30,20,1802,0,0.35,2,0.85,12.09,59.5,Sweden,Sweden,right,189,78,no,8.34,4.99,67,3.75,54.67,0.05,0.08,0.7,4.94,8.3,0.75,1,0.05,0,0,0.15,0,0,0,0.02,0,0,3,0.15,0,0,0.1,0,0,0,0,0,0,0,0.25,40,0.95,42.11,0.5,1.75,42.45,0.5,0.15,58.73,91.67,21.58,85.42,3.55,92.96,27.52,97.1,54.49,94.59,4.25,54.12,19.11,33.06,0.04,0.2,0,0.05,0.1,50,0.1,5.89,73.73,0.6,41.67,0.3,33.33,0.3,0,7.74,78.06,0,,0,,0,0,0,0,,,1.7,,,0,0,0,0,0,0
Afonso Sousa,Lech Pozna?,Lech Pozna?,"AMF, RCMF",23,1800000,2026-06-30,24,1436,4,3.3,2,2.1,15.42,43.09,Portugal,Portugal,right,174,64,no,5.2,5.83,47.31,0.63,0,0.56,0.97,0.06,1.88,3.24,1.5,3,0.19,0,0,3.01,0.25,4,0.25,0.21,0,0,31,1.94,35.48,12.903,0.13,1.94,29.03,0.69,9.09,1.13,38.89,0.25,3.32,49.06,6.77,45.37,3.2,1.32,30.71,0.88,1.07,39.74,85.17,8.4,78.36,9.4,96,13.04,87.02,36.35,88.79,1.44,69.57,16.51,17.79,0.13,1,0,0,0.19,66.67,0.44,4.2,92.54,1.57,56,0.44,28.57,0.94,0.63,3.76,76.67,0,,0,,0,0,0,0,,,0.25,,,0.06,0,0,0.13,0,0
B. Nowak,Raków Cz?stochowa,Raków Cz?stochowa,"LWF, RWF, AMF",29,1500000,2025-06-30,31,1923,10,6.95,4,4.28,13.24,38.16,Poland,Poland,right,180,73,no,4.4,3.32,56.34,1.59,17.65,0.14,0.22,0.14,2.39,3.68,0.7,3,0.14,0,0,2.95,0.47,10,0.47,0.33,2,0.09,42,1.97,47.62,23.81,0.19,1.5,34.38,0.66,28.57,0.84,38.89,0.14,2.43,42.31,5.8,37.9,4.4,0.8,22.18,1.22,0.7,30.94,74.43,7.91,57.99,6.83,92.47,9.36,74.5,27.38,78.63,2.15,50,16.08,30,0.2,1.87,0,0.05,1.03,45.45,0.61,3.09,66.67,3.18,51.47,1.36,37.93,1.92,0.47,4.21,70,0,,0,,0,0,0,0,,,0,,,0.61,0.09,50,3.18,0,0
