Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Farkaš,Diósgy?r,Diósgy?r,RB,30,300000,,17,1276,1,0.95,0,0.95,19.33,53.28,Serbia,"Serbia, Hungary",right,180,70,no,8.46,7.97,60.18,1.62,47.83,0.28,0.4,0.21,3.39,4.77,1.83,5,0.35,0,0,4.3,0.07,1,0.07,0.07,0,0,9,0.63,33.33,11.111,0,3.39,43.75,0,0,3.39,43.75,0.35,3.1,75,6,55.29,2.26,1.48,33.08,1.62,0.92,45.85,81.38,15.45,73.06,7.76,94.55,14.18,85.07,39.85,86.9,2.68,47.37,17.8,26.24,0.07,0.78,0.14,0.14,0.49,57.14,0.42,4.3,62.3,4.02,52.63,0.56,37.5,1.34,1.41,7.9,81.25,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0,0,0
B. Cseke,Mez?kövesd-Zsóry,Diósgy?r,"RCMF, DMF, LCMF",29,300000,2024-06-30,26,1743,4,4.19,1,3.21,18.33,45.35,Hungary,Hungary,left,184,81,no,7.95,6.25,54.55,2.99,48.28,0.26,0.39,0.21,4.29,6.43,1.81,4,0.21,0,0,3.05,0.21,4,0.21,0.22,1,0.05,39,2.01,33.33,10.256,0.05,1.91,35.14,0.62,50,1.29,28,0.31,1.55,60,5.68,41.82,2.74,1.03,40.95,1.08,0.98,56.95,82.41,16.52,66.88,11.1,94.88,18.69,87.29,51.02,86.74,4.03,50,17.94,33.78,0.17,1.39,0.1,0.05,1.65,46.88,0.83,8.36,72.22,3.05,45.76,1.81,42.86,1.29,0.52,8.21,74.21,0,,0,,0,0,0,0,,,0.41,,,0,0,0,0,0,0
A. Szöke,,Diósgy?r,"CF, AMF, RWF",25,275000,,14,662,2,2.26,3,1.42,27.05,40.2,Serbia,"Serbia, Hungary",right,186,72,no,5.71,5.98,54.55,5.3,28.21,0,0,0.27,2.45,3.72,2.04,1,0.14,0,0,3.26,0.27,2,0.27,0.31,1,0.14,17,2.31,47.06,11.765,0.41,2.31,23.53,0,0,2.31,23.53,0.54,2.58,57.89,11.42,40.48,4.62,1.63,17.95,1.36,2.31,24.47,76.11,3.94,68.97,7.48,89.09,6.66,71.43,21.89,81.99,0.82,16.67,14.83,17.13,0.19,1.36,0.14,0.27,0.41,33.33,1.09,0.82,83.33,2.58,52.63,0.41,33.33,1.09,0.68,2.58,78.95,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0,0,0
B. Kocsis,Budafoki MTE,Pécsi MFC,"RW, RAMF, AMF",22,275000,2025-12-31,33,2629,4,2.75,3,1.73,21.07,47.65,Romania,"Romania, Hungary",left,180,71,yes,6.82,4.49,63.78,2.83,35,0.39,0.56,0.14,3.57,5.15,0.99,3,0.1,0,0,3.96,0.14,3,0.11,0.1,0,0,62,2.19,40.32,4.839,0.11,1.17,30.3,0.32,22.22,0.81,34.78,0.14,4.24,55,11.49,45.54,1.31,3.15,21.17,1.41,2.12,31.28,70.73,13.4,58.31,4.31,94.26,9.05,77.34,25.35,77.27,4.88,46.38,19.06,34.04,0.06,0.74,0,0,0.88,44,0.25,6.75,55.5,3.15,50.56,1.66,34.04,1.34,0.32,6.58,73.66,0,,0,,0,0,0,0,,,0.18,,,0.67,0.46,61.54,0.35,0,0
N. Könyves,Paksi SE,Diósgy?r,"CF, RWF, LW",34,275000,,19,696,2,4.01,1,1.85,27.41,39.15,Serbia,"Serbia, Hungary",right,185,82,no,4.91,4.66,47.22,3.1,29.17,0.26,0.42,0,2.46,3.96,1.68,1,0.13,0,0,6.08,0.26,2,0.26,0.52,0,0,23,2.97,39.13,8.696,0.13,1.81,35.71,0.65,40,1.16,33.33,0.13,6.21,58.33,15.39,40.34,5.43,2.59,17.84,0.91,1.81,28.97,77.68,8.41,67.69,6.98,94.44,8.02,88.71,25.99,80.1,1.16,88.89,17.38,11.36,0.24,1.81,0,0,1.16,55.56,0.91,1.94,73.33,2.72,47.62,0.91,71.43,1.94,0.52,5.17,82.5,0,,0,,0,0,0,0,,,0.26,,,0,0,0,0.13,0,0
D. Gera,Diósgy?r,Diósgy?r,"RWF, LWF, RAMF",27,275000,,16,1009,4,5.13,1,1.95,21.32,42.26,Hungary,Hungary,right,178,74,no,6.42,5.62,49.21,2.59,17.24,0,0,0.54,3.66,5.21,1.43,2,0.18,0,0,5.26,0.36,4,0.36,0.46,0,0,34,3.03,50,11.765,0.09,3.3,37.84,0.36,0,2.94,42.42,0.54,4.19,51.06,10.08,43.36,5.44,2.23,27.92,1.78,1.61,36.12,77.04,8.65,68.04,7.58,94.12,10.61,75.63,30.95,83,2.05,47.83,15.56,24.52,0.17,1.16,0.18,0.09,0.98,36.36,0.54,3.48,66.67,4.1,47.83,1.25,21.43,1.34,1.07,5.17,91.38,0,,0,,0,0,0,0,,,0.09,,,0.09,0,0,0,0,0
M. Csinger,Gy?ri ETO,Gy?ri ETO,"CB, RCB",19,250000,2025-05-31,12,1118,1,0.86,0,0.11,17.95,59.51,Hungary,Hungary,right,184,80,yes,10.86,7.44,68.24,5.17,52.54,0.53,0.73,0.61,5.25,7.35,2.54,5,0.4,1,0.08,0.7,0.08,1,0.09,0.07,0,0,4,0.35,75,25,0,0.44,60,0,0,0.44,60,0,0.18,100,1.49,70.59,1.23,0.53,17.42,0.18,1.31,32.13,88.28,11.56,77.27,3.24,97.3,14.53,95.78,27.14,92.58,4.55,65.38,20.96,34.72,0.01,0.26,0,0,0,0,0.09,3.06,54.29,0.79,44.44,0.26,0,0.53,0.26,4.73,68.52,0,,0,,0,0,0,0,,,2.19,,,0,0,0,0,0,0
D. Redzic,Ferencváros II,Soroksár SC,"RAMF, RW, LW",20,250000,2024-06-30,12,631,2,2.25,0,0.29,25.25,50.28,Hungary,Hungary,left,179,70,no,6.7,5.56,66.67,1.85,46.15,0.29,0.39,0.14,2.71,3.68,1.14,3,0.43,0,0,5.71,0.29,2,0.29,0.32,0,0,16,2.28,43.75,12.5,0,1.71,25,0.43,33.33,1.14,25,0.29,7.42,53.85,13.55,49.47,3.99,4.28,14.26,3,1.43,21.68,73.68,5.71,65,5.85,85.37,5.71,67.5,18.83,79.55,1.28,44.44,15.75,23.33,0.04,0.57,0,0,0.43,66.67,0.71,1.85,61.54,2.42,52.94,0.29,50,0.86,0.43,4.71,69.7,0,,0,,0,0,0,0,,,0.14,,,0.43,0,0,0.14,0,0
Á. Halmai,Ferencváros,Soroksár SC,"RAMF, RW, LAMF",22,250000,,29,2333,15,8.66,5,3.37,22.57,38.63,Hungary,Hungary,right,184,76,no,8.37,6.91,53.07,1.12,13.79,0.39,0.48,0.12,4.32,5.32,1.16,0,0,0,0,3.55,0.58,15,0.58,0.33,4,0.15,54,2.08,51.85,27.778,0.19,0.93,37.5,0.15,50,0.77,35,0.15,4.09,50,10.88,35.82,3.24,0.81,11.46,2.01,1.7,15.74,72.06,4.47,56.03,4.01,86.54,3.74,73.2,14.04,76.37,0.85,31.82,15.13,13.45,0.13,0.66,0.04,0.04,0.23,33.33,0.46,1.35,45.71,1,65.38,0.27,28.57,0.69,0.35,2.24,55.17,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,0,0
D. Bobál,MTK,MTK,LCB,27,250000,2024-06-30,17,1624,0,0.8,0,0.5,16.96,60.78,Hungary,Hungary,left,188,85,no,9.81,6.04,65.14,4.66,66.67,0.28,0.38,0.83,5.6,7.58,0.67,3,0.17,0,0,1,0,0,0,0.04,0,0,8,0.44,0,0,0,0.17,0,0.17,0,0,0,0.06,1.5,62.96,3.33,55,0.72,1.94,42.45,0.5,0.83,60.35,88.34,22.78,74.94,2.33,97.62,30.76,98.2,52.26,95.12,7.92,45.45,22.59,39.83,0.03,0.28,0.06,0,0.06,100,0.11,7.65,58.7,1.22,27.27,1.39,24,0.39,0,9.48,76.02,0,,0,,0,0,0,0,,,1.88,,,0,0,0,0,0,0
G. Kocsis,MTK,MTK,"RCB, DMF",29,250000,2026-06-30,21,1136,0,0.67,0,0.13,20.28,58.98,Hungary,Hungary,right,188,83,no,10.7,7.76,68.37,4.6,56.9,0.16,0.22,0.79,5.23,7.17,1.43,2,0.16,1,0.08,1.82,0,0,0,0.05,0,0,10,0.79,10,0,0,1.03,53.85,0.24,33.33,0.79,60,0.16,1.58,70,3.88,55.1,0.79,3.01,44.37,1.11,1.27,62.35,85.39,23.69,75.25,6.18,93.59,25.83,92.94,54.74,90.74,6.73,44.71,18.71,26.9,0.01,0.24,0.08,0,0.32,25,0,8.32,64.76,1.74,36.36,1.11,0,0.08,0.55,11.73,67.57,0,,0,,0,0,0,0,,,1.9,,,0.08,0,0,0,0,0
G. Rácz,MTK,MTK,GK,27,250000,2024-06-30,16,1444,0,0,0,0,0.69,100,Hungary,Hungary,right,187,82,no,1.81,0,0,0.37,100,0,0,0,1.81,2.55,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,100,0,0,14.09,0,0.31,21.13,84.96,11.84,75.79,0,0,8.66,96.4,13.28,97.65,7.85,63.49,30.68,44.73,0,0,0,0,0,0,0,2.12,41.18,0.12,0,0.19,33.33,0,0,5.36,72.09,10,0.62,58,3.61,8,82.76,11.25,0.7,1.25,0.078,0,1.56,0.37,,,,0,0,0
J. Szépe,Gy?ri ETO,MTK,"RCB, CB, LCB",27,250000,,36,3393,2,3.78,0,0.28,18.49,64.85,Slovakia,Slovakia,right,188,80,no,11.03,7.48,74.47,7.06,65.41,0.11,0.15,0.45,5.36,7.45,0.88,3,0.08,0,0,0.27,0.05,2,0.05,0.1,0,0,16,0.42,37.5,12.5,0,0.05,50,0,0,0.05,50,0,0.29,9.09,1.43,40.74,0.64,0.77,31.94,0.5,0.56,50.37,90.68,19.52,81.25,2.18,96.34,25.25,97.27,46.92,93.73,3.4,49.22,20.71,34.96,0.01,0.08,0,0,0.05,100,0.03,3.24,72.95,0.24,44.44,0.16,33.33,0.19,0.03,6.9,65.38,0,,0,,0,0,0,0,,,1.67,,,0,0,0,0,0,0
P. Nagy,Mosonmagyaróvári TE,Gyirmót,"LCMF, RCMF",32,250000,,35,2466,6,5.48,5,8.84,13.8,52.38,Hungary,Hungary,right,175,0,no,5.18,4.89,49.25,1.06,31.03,0.33,0.44,0.07,2.45,3.29,1.5,2,0.07,0,0,3.21,0.22,2,0.07,0.2,0,0,34,1.24,50,17.647,0.18,1.53,54.76,0.73,55,0.77,52.38,0.26,1.75,66.67,5,59.12,1.06,1.46,36.46,0.51,1.9,49.74,83.35,17.41,71.7,8.54,96.15,18.25,87.6,41.39,89.33,6.86,53.72,20.18,34.3,0.32,2.66,0.11,0.15,1.17,50,0.29,10.4,72.98,3.25,69.66,1.72,53.19,1.46,0.91,9.71,83.83,0,,0,,0,0,0,0,,,0.55,,,2.63,0.26,42.86,4.64,4,100
