Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Sandra,Club Brugge II,Club Brugge II,"AMF, CF, LW",19,1200000,2025-06-30,13,973,5,4.08,0,1.44,18.96,43.9,Belgium,Belgium,left,184,76,no,5.18,4.81,55.77,2.59,42.86,0.09,0.11,0.09,2.4,2.92,1.2,2,0.18,0,0,4.07,0.46,5,0.46,0.38,0,0,28,2.59,53.57,17.857,0,1.57,52.94,0.92,30,0.65,85.71,0.18,3.33,50,8.88,42.71,3.24,2.03,28.3,1.94,1.39,39.03,79.62,9.71,69.52,8.51,90.22,15.08,81.6,34.04,81.79,3.51,68.42,19.35,36.39,0.13,1.02,0.09,0,0.83,22.22,0.55,4.9,81.13,2.31,52,0.46,20,0.92,0.83,7.58,74.39,0,,0,,0,0,0,0,,,0.09,,,0.37,0,0,0.74,0,0
M. Biron,RWD Molenbeek,RWD Molenbeek,CF,25,1200000,2025-06-30,27,2345,16,15.25,1,2.93,18.5,37.76,Martinique,"Martinique, France",right,170,71,no,4.45,5.03,56.49,1.65,13.95,0.12,0.15,0.08,1.5,1.89,1.57,5,0.19,0,0,3.57,0.61,13,0.5,0.59,2,0.08,85,3.26,32.94,18.824,0.04,1.57,26.83,0.69,33.33,0.88,21.74,0.19,3.76,46.94,8.75,33.33,5.33,2,14.51,2.38,0.58,19.84,70.99,3.88,59.41,4.99,88.46,5.33,72.66,17.46,75.38,0.92,62.5,16.35,26.73,0.11,0.88,0,0,0.73,42.11,0.5,1.54,67.5,2.3,43.33,0.81,47.62,1.27,0.38,2.3,80,0,,0,,0,0,0,0,,,0.08,,,0.23,0.19,40,0.08,3,100
A. Ouattara,Genk,Genk II,"LCB, RDMF",22,1000000,2026-06-30,9,636,0,0.46,0,0.02,17.69,50.4,Côte d'Ivoire,Côte d'Ivoire,right,188,80,no,9.62,6.37,53.33,4.1,48.28,0,0,0.57,6.23,7.63,2.41,2,0.28,1,0.14,0.57,0,0,0,0.06,0,0,4,0.57,0,0,0,0,0,0,0,0,0,0,0.85,66.67,5.09,50,0.85,1.42,27.59,0.28,0.85,41.89,92.23,12.88,84.62,5.52,94.87,18.96,97.01,39.91,93.97,1.98,57.14,20.2,35.41,0,0.28,0,0,0,0,0,3.11,68.18,0.42,66.67,0,0,0.42,0,6.23,77.27,0,,0,,0,0,0,0,,,3.4,,,0,0,0,0,0,0
Camilo,RWD Molenbeek,RWD Molenbeek,LCMF,24,1000000,2024-06-30,9,764,0,0.03,0,0.14,21.56,57.92,Brazil,"Brazil, Netherlands",right,178,75,yes,13.31,7.42,61.9,2,52.94,0.59,0.77,0.12,8.13,10.56,0.82,0,0,0,0,2,0,0,0,0,0,0,5,0.59,0,0,0,0.24,50,0.12,0,0.12,100,0.12,2.47,76.19,6.24,64.15,0.12,0.24,20.26,0.12,1.65,41.82,83.1,14.73,71.2,6.13,94.23,13.31,90.27,38.29,85.54,3.3,57.14,16.02,29.25,0.02,0.47,0,0.24,0.35,0,0.12,6.71,70.18,1.53,53.85,0.71,16.67,0.59,0.24,7.3,75.81,0,,0,,0,0,0,0,,,0.82,,,0,0,0,0,0,0
B. Toma,Genk,Genk II,"AMF, LDMF, LCMF",24,1000000,2024-06-30,11,1021,3,5.1,0,2.36,12.96,40.14,Switzerland,Switzerland,right,174,67,no,3.97,4.94,42.86,1.59,33.33,0.26,0.36,0.18,1.59,2.15,1.76,2,0.18,0,0,3.35,0.26,3,0.26,0.45,0,0,35,3.09,42.86,8.571,0,0.71,62.5,0.44,40,0.26,100,0.18,1.59,38.89,4.14,38.3,1.76,1.76,33.14,0.62,0.44,44.87,85.85,16.22,76.63,7.76,93.18,15.07,91.23,40.64,88.72,3.7,57.14,17.7,34.25,0.21,2.12,0.18,0,1.5,64.71,0.79,8.02,76.92,2.56,62.07,1.76,45,1.67,0.35,8.29,89.36,0,,0,,0,0,0,0,,,0.09,,,1.06,0.35,50,2.47,1,0
I. Abdulrazak,Anderlecht II,Anderlecht II,"RB, RWB",21,1000000,2026-06-30,18,1616,2,0.35,1,0.76,20.44,48.77,Nigeria,Nigeria,right,176,70,no,9.58,8.69,58.33,2.51,48.89,0.11,0.15,0.22,4.4,5.91,1.39,2,0.11,0,0,1.89,0.11,2,0.11,0.02,0,0,10,0.56,20,20,0.06,1.95,25.71,0.11,0,1.84,27.27,0.17,2.56,45.65,6.52,41.03,0.78,2.23,30.46,1.39,0.56,43.44,81.03,14.7,73.11,8.58,96.1,13.37,83.75,37.76,87.02,3.79,50,18.32,36.41,0.04,0.33,0,0,0.33,33.33,0.22,5.18,73.12,2.28,46.34,0.5,44.44,0.67,0.5,7.63,67.88,0,,0,,0,0,0,0,,,1.5,,,0,0,0,0,0,0
K. Sabbe,Club Brugge II,Club Brugge II,"LB, RB, LCB",18,1000000,2025-06-30,23,1967,2,0.83,3,4.09,17.62,52.47,Belgium,Belgium,right,172,68,no,13.04,8.6,63.3,2.29,52,0.59,0.69,0.78,7,8.11,0.27,1,0.05,0,0,2.15,0.09,2,0.09,0.04,0,0,7,0.32,57.14,28.571,0.14,1.88,43.9,0.78,47.06,1.1,41.67,0.14,1.97,55.81,4.67,45.1,0.78,1.56,30.43,1.37,0.37,44.25,81.59,19.03,75.72,6.63,93.1,13.41,86.69,36.42,87.56,6.04,56.06,20.24,41.67,0.19,0.92,0,0,0.18,25,0.59,5.54,69.42,1.83,55,0.55,25,0.59,0.78,10.89,68.91,0,,0,,0,0,0,0,,,1.37,,,0,0,0,0,0,0
T. Baeten,Beerschot-Wilrijk,Beerschot-Wilrijk,"CF, RWF",21,1000000,2024-06-30,30,2644,13,14.84,3,3.19,27.84,35.7,Belgium,Belgium,left,182,79,yes,5.24,6.57,52.85,3.85,30.97,0.14,0.19,0.03,1.63,2.33,2.59,2,0.07,0,0,2.96,0.44,9,0.31,0.51,2,0.07,84,2.86,40.48,15.476,0.1,1.09,28.13,0.58,23.53,0.44,30.77,0.14,3.17,46.24,13.79,29.88,4.53,1.4,11.95,1.43,2.18,18.42,80.04,3,62.5,6.67,94.9,4.73,73.38,16.65,84.05,0.78,60.87,16.25,17.21,0.11,0.82,0.03,0,0.1,33.33,0.34,1.19,65.71,1.02,43.33,0.14,75,0.68,0.24,1.4,68.29,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0,4,100
A. De Sart,RWD Molenbeek,RWD Molenbeek,"RCMF, LCMF",26,900000,2024-06-30,27,2107,1,3.09,3,3.77,19.22,53.11,Belgium,Belgium,right,180,66,no,11.15,9.74,60.09,2.56,41.67,0.21,0.26,0.13,5.08,6.25,1.28,8,0.34,0,0,2.18,0.04,1,0.04,0.13,0,0,35,1.5,31.43,2.857,0.13,1.62,28.95,0.3,28.57,1.32,29.03,0.13,1.24,58.62,3.84,50,2.56,1.28,27.12,0.85,1.2,42.03,74.19,17.3,63.21,6.66,92.95,11.62,79.41,36.69,79.74,3.97,39.78,18.23,35.66,0.16,1.24,0.21,0.04,1.2,42.86,0.47,6.54,61.44,3.12,50.68,1.41,45.45,1.45,0.43,8.37,69.9,0,,0,,0,0,0,0,,,0.3,,,0.09,0,0,1.2,0,0
R. Vermant,Club Brugge,Club Brugge II,"CF, AMF",19,900000,2026-06-30,26,2331,9,10.23,1,0.91,30.12,37.95,Germany,"Germany, Belgium",right,184,76,no,5.37,5.14,59.4,6.02,36.54,0.08,0.09,0.08,2.24,2.64,1.7,3,0.12,0,0,2.93,0.35,7,0.27,0.4,0,0,55,2.12,41.82,16.364,0.04,0.62,18.75,0.35,33.33,0.27,0,0.04,3.98,45.63,13.75,33.71,2.93,1.74,9.34,1.81,2.63,15.52,69.9,4.4,57.89,3.28,88.24,4.59,69.75,14.29,72.97,0.69,50,16.11,23.82,0.04,0.39,0.04,0.04,0.46,25,0.19,2.16,60.71,1.27,33.33,0.35,22.22,0.69,0.12,2.32,61.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,3,66.667
