Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Peri?,Dinamo Zagreb,Dinamo Zagreb,LCB,28,4500000,2026-06-15,23,2098,3,2.02,0,0.13,13.82,69.09,Croatia,Croatia,left,198,85,no,8.02,3.92,80,5.27,70.25,0.35,0.55,0.22,4.53,7.12,0.83,2,0.09,0,0,0.48,0.13,3,0.13,0.09,2,0.09,11,0.48,36.36,27.273,0,0.09,50,0.09,50,0,0,0,0.31,57.14,1.53,42.86,0.74,2.05,57.66,0.61,0.74,74.57,93.05,26.06,86.29,3.7,94.12,36.13,97.35,70.13,95.46,4.36,55,18.91,35.67,0.01,0.13,0,0.04,0.26,33.33,0,6.23,74.13,0.7,43.75,0.48,54.55,0.35,0.04,8.02,79.35,0,,0,,0,0,0,0,,,2.27,,,0,0,0,0,0,0
F. Krovinovi?,Hajduk Split,Hajduk Split,"AMF, LCMF, LDMF",27,4500000,2027-05-31,35,3238,1,2.3,3,3.92,14.06,50.2,Croatia,Croatia,right,175,70,no,6.14,3.78,66.18,2.61,40.43,0.56,0.8,0.06,3.09,4.43,0.5,3,0.08,0,0,2.14,0.03,1,0.03,0.06,0,0,49,1.36,40.82,2.041,0.08,1.5,31.48,1.28,32.61,0.22,25,0.22,1.47,62.26,4.98,50.84,1.36,1.75,32.63,1.11,1.39,44.89,85.02,15.54,78.35,5.64,93.6,16.34,89.8,40.78,88.48,2.75,60.61,18.09,31.7,0.11,0.97,0.19,0.03,0.47,41.18,0.31,7.92,78.95,2.36,61.18,0.64,52.17,1.11,0.42,7.64,82.91,0,,0,,0,0,0,0,,,0.44,,,1.39,0.22,50,2,0,0
R. Lauritsen,Brøndby,Dinamo Zagreb,"LCB, RCB",26,4000000,2027-06-30,9,591,1,0.31,0,0.35,14.16,66.67,Denmark,Denmark,right,188,79,no,8.26,5.22,77.42,5.39,68.75,0.34,0.49,0.51,3.88,5.61,1.18,3,0.46,0,0,0.51,0.15,1,0.17,0.05,1,0.17,3,0.51,66.67,33.333,0,0,0,0,0,0,0,0,0.17,100,0.17,100,0.84,0,50.56,1.18,0.17,68.6,92.14,22.58,82.84,2.53,93.33,39.44,97.86,63.03,95.99,5.56,48.48,21.02,34.8,0.06,0.34,0,0,0,0,0.34,5.22,64.52,0.67,75,0.51,66.67,0.67,0,7.42,72.73,0,,0,,0,0,0,0,,,2.02,,,0,0,0,0,0,0
A. Ademi,Beijing Guoan,Dinamo Zagreb,"LDMF, RDMF, RCMF",31,4000000,2025-12-31,19,1303,4,2.56,2,1.38,13.22,58.38,Croatia,"Croatia, North Macedonia",right,185,78,no,6.08,4.15,68.97,2.43,55.88,0.43,0.71,0.07,2.79,4.64,0.71,0,0,0,0,2.79,0.28,4,0.29,0.18,1,0.07,18,1.29,50,22.222,0.14,0.64,55.56,0.43,50,0.21,66.67,0.07,2.72,63.16,5.15,50,3.5,1.07,34.31,0.57,0.93,46.32,90.28,10.08,79.43,8.72,96.72,18.01,94.05,44.68,91.52,1.07,60,15.37,19.7,0.1,0.57,0.07,0,0.21,33.33,0.5,4.93,81.16,0.93,61.54,0.36,40,0.93,0.29,4,87.5,0,,0,,0,0,0,0,,,0.21,,,0,0,0,0,0,0
D. Špiki?,Dinamo Zagreb,Dinamo Zagreb,"RAMF, RW",24,3500000,2027-06-30,34,2471,7,6.56,4,3.14,23.2,44.46,Croatia,Croatia,right,182,78,no,6.46,4.72,61.6,3.02,37.5,0.38,0.59,0.08,3.17,4.99,1.06,0,0,0,0,4.69,0.25,7,0.26,0.25,3,0.11,53,2,37.74,13.208,0.15,2.19,32.76,0.11,33.33,2.04,33.33,0.38,5.18,58.39,12.36,43.43,4.8,2.83,19.8,2.57,1.4,26.83,78.87,5.82,72.73,7.59,91.04,7.86,72.12,23.54,84.75,1.25,39.39,16.39,26.42,0.12,0.64,0.04,0,0.38,50,0.42,1.93,60.78,2.12,51.79,0.34,44.44,0.76,0.68,3.25,77.91,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0,0,0
C. Awaziem,Hajduk Split,Hajduk Split,"RCB, LCB",26,3500000,2025-06-30,28,2484,5,3.19,0,0.18,15.33,60.28,Nigeria,"Nigeria, Portugal",right,189,78,yes,7.79,4.31,73.11,6.34,56,0.33,0.5,0.51,4.31,6.55,0.87,8,0.29,0,0,0.83,0.18,5,0.18,0.12,2,0.07,22,0.8,54.55,22.727,0,0.4,36.36,0.04,0,0.33,44.44,0,0.33,55.56,1.99,45.45,0.94,1.59,38.04,0.25,0.69,54.93,87.66,22.9,77.69,3.33,97.83,24.64,95,46.85,92.81,7.68,58.96,22.05,39.47,0.01,0.11,0,0,0.25,28.57,0,8.22,67.84,1.12,38.71,0.91,36,0.33,0.11,10.4,81.88,0,,0,,0,0,0,0,,,2.54,,,0,0,0,0,0,0
J. Miši?,Dinamo Zagreb,Dinamo Zagreb,"RDMF, DMF, LDMF",28,3500000,2026-06-30,34,3075,2,2.13,1,2.72,13.21,58.68,Croatia,Croatia,right,187,82,no,10.04,6.66,63.35,2.29,61.84,0.75,1.17,0.42,5.07,7.89,1.42,4,0.12,1,0.03,1.3,0.06,2,0.06,0.06,1,0.03,36,1.09,30.56,5.556,0.03,0.9,33.33,0.21,42.86,0.66,27.27,0.09,0.72,66.67,2.62,44.83,0.51,1.09,52.67,0.15,0.51,69.56,89.29,18.33,77.63,9.53,96.84,33.92,93.78,60.3,92.35,8.38,73.02,21.31,38.26,0.08,0.75,0.03,0.06,0.69,26.09,0.36,11.67,77.26,2.74,51.65,1.63,42.59,0.99,0.33,11.37,84.08,0,,0,,0,0,0,0,,,1.57,,,0.27,0.09,100,0.39,0,0
R. Ljubi?i?,Dinamo Zagreb,Dinamo Zagreb,"LB, RDMF, LDMF",23,3500000,2027-06-15,33,2744,2,2.1,2,2.05,18.27,55.66,Austria,"Austria, Croatia",left,180,76,no,10.17,8.36,68.63,2.23,44.12,0.2,0.31,0.13,4.23,6.59,0.92,5,0.16,0,0,2.07,0.07,2,0.07,0.07,0,0,21,0.69,23.81,9.524,0.07,1.97,28.33,1.8,29.09,0.13,25,0.2,2.03,56.45,5.22,42.14,1.64,1.41,53.04,2.3,1.28,66.55,85.71,22.47,80,10.17,94.52,21.42,87.9,60.15,89.37,4.49,60.58,16.88,32.65,0.07,0.79,0.07,0.07,0.33,60,0.23,8.69,75.47,2.92,49.44,0.59,33.33,1.08,0.56,9.94,84.16,0,,0,,0,0,0,0,,,0.95,,,0.07,0,0,0.46,0,0
M. Žaper,Osijek,Osijek,"LCB, CB, LDMF",24,3000000,2024-06-30,28,2520,1,0.56,0,0.24,12.89,58.62,Croatia,Croatia,right,188,74,no,8.26,4,66.67,3.96,62.62,0.3,0.41,0.59,5.3,7.27,0.78,4,0.14,0,0,0.63,0.04,1,0.04,0.02,1,0.04,8,0.3,25,12.5,0,0.3,25,0.11,33.33,0.19,20,0.04,0.85,52.17,2.37,48.44,0.48,1.04,24.44,0.22,0.96,40.07,84.66,15.59,71.97,4,96.3,17.07,93.93,34.07,89.02,5.74,61.94,20.65,31.77,0.01,0.22,0,0,0.11,33.33,0.15,4.74,59.38,0.81,36.36,0.44,41.67,0.33,0.04,6.67,72.22,0,,0,,0,0,0,0,,,1.63,,,0.04,0,0,0,0,0
Y. Benrahou,Hajduk Split,Hajduk Split,"AMF, CF",24,3000000,2026-05-31,17,1164,4,2.57,3,5.13,16.86,34.4,France,"France, Morocco",left,172,68,no,3.79,4.02,50,0.85,9.09,0.15,0.2,0.15,1.62,2.09,0.54,4,0.31,0,0,4.41,0.31,4,0.31,0.2,0,0,17,1.31,70.59,23.529,0.23,2.09,59.26,0.93,33.33,1.16,80,0.08,3.32,53.49,9.59,31.45,2.94,1.39,26.06,0.93,0.93,35.26,80.48,9.12,65.25,8.97,93.1,8.35,85.19,31.24,83.42,2.09,59.26,16.55,31.55,0.4,2.63,0.15,0,1.01,46.15,1.01,3.71,66.67,3.63,61.7,1.78,39.13,1.86,1.24,4.25,72.73,0,,0,,0,0,0,0,,,0.39,,,1.7,0.31,75,4.33,0,0
