Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Cordoba,Levski Sofia,Levski Sofia,LCB,22,2000000,2025-06-30,25,2423,0,1.27,1,0.86,15.35,56.28,Panama,Panama,left,187,78,no,7.99,5.52,68.53,3.55,52.17,0,0,0.35,4.2,7.6,0.89,2,0.07,0,0,1,0,0,0,0.05,0,0,20,0.77,20,0,0.04,0.54,42.86,0.54,42.86,0,0,0,0.93,66.67,3.36,47.13,0.58,1.23,28.32,0.23,0.58,47.68,83.33,22.26,74.7,3.63,92.55,18.48,91.65,39.66,88.91,7.56,56.12,22.13,39.09,0.03,0.35,0,0,0.12,0,0.08,8.53,72.85,1.2,45.16,0.58,33.33,0.31,0.23,10.49,75.37,0,,0,,0,0,0,0,,,2.43,,,0,0,0,0,0,0
Caio Vidal,Ludogorets,Ludogorets,LAMF,22,1800000,2025-06-30,11,695,2,2.32,0,0.91,23.96,44.86,Brazil,Brazil,right,174,70,no,4.92,4.66,52.78,1.17,44.44,0,0,0.26,2.46,3.85,1.29,2,0.26,0,0,7.12,0.26,2,0.26,0.3,0,0,20,2.59,45,10,0,3.24,36,1.81,21.43,1.29,60,0.78,8.29,54.69,15.93,43.09,3.88,3.11,11.78,1.17,2.46,19.29,71.81,4.53,57.14,4.4,94.12,7.51,74.14,15.02,81.03,1.17,55.56,17.75,19.65,0.12,0.91,0.13,0,0.52,50,0.65,1.17,77.78,3.5,40.74,0.39,66.67,0.78,0.91,2.98,82.61,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0.13,0,0
D. Yankov,Ludogorets,Ludogorets,"AMF, LAMF",22,1500000,2025-06-30,11,463,0,1.62,1,1.24,20.41,39.05,Canada,"Canada, Bulgaria",right,180,70,no,4.86,4.28,50,1.36,14.29,0.19,0.4,0,2.53,5.2,0.58,1,0.19,0,0,3.5,0,0,0,0.32,0,0,11,2.14,18.18,0,0.19,0.58,33.33,0.58,33.33,0,0,0,5.25,48.15,11.86,37.7,3.3,1.36,20.41,0.19,1.36,27.41,79.43,10.5,66.67,4.47,86.96,7.78,95,25.85,81.2,0.97,60,16.63,17.92,0.24,1.56,0,0,1.36,28.57,0.39,6.03,74.19,2.53,53.85,1.36,28.57,1.17,0.19,5.05,84.62,0,,0,,0,0,0,0,,,0,,,0.19,0,0,1.75,0,0
A. Baroan,Botev Plovdiv,Botev Plovdiv,CF,23,1500000,2024-06-30,31,2646,14,14.91,3,3.05,21.09,36.45,France,"France, Côte d'Ivoire",left,185,83,no,4.01,3.91,54.78,5.44,31.25,0.1,0.15,0.07,1.77,2.55,0.92,8,0.27,0,0,3.27,0.48,10,0.34,0.51,0,0,86,2.93,41.86,16.279,0.1,1.22,25,0.48,21.43,0.75,27.27,0.1,3.1,50.55,9.01,33.21,3.27,0.95,13.91,0.92,1.16,20.54,73.18,4.46,64.12,4.93,89.66,7.14,71.43,18.2,77.57,1.19,51.43,18.06,23.21,0.1,0.99,0.03,0,0.65,26.32,0.51,2.41,64.79,1.67,51.02,0.65,26.32,0.82,0.31,2.72,80,0,,0,,0,0,0,0,,,0.14,,,0.03,0.03,0,0.03,4,100
S. Pereira,Dynamo Kyiv,CSKA 1948 Sofia,LB,30,1500000,2024-12-31,9,721,0,0,1,0.21,15.48,53.23,Brazil,Brazil,left,176,75,no,8.11,4.24,64.71,2.5,40,0.5,0.69,0.5,4.87,6.72,0.5,2,0.25,0,0,1.12,0,0,0,0,0,0,1,0.12,0,0,0.12,0.37,33.33,0.37,33.33,0,0,0.12,1.75,57.14,6.74,44.44,0.25,1.62,27.71,1.5,2.12,38.95,86.22,17.35,81.29,4.62,89.19,10.61,90.59,34.58,90.61,3.99,53.13,18.21,40.43,0.03,0.37,0,0,0.12,0,0.25,5.24,85.71,0.75,66.67,0.37,33.33,0.37,0.25,9.49,73.68,0,,0,,0,0,0,0,,,1.25,,,0,0,0,0,0,0
O. Verdon,Ludogorets,Ludogorets,"LCB, RCB",27,1500000,2025-06-30,25,2507,1,2.17,0,0.09,8.36,59.23,France,"France, Benin",right,190,85,no,5.42,3.88,66.67,1.72,68.75,0,0,0.65,2.84,4.92,0.47,4,0.14,0,0,0.32,0.04,0,0,0.08,0,0,9,0.32,11.11,11.111,0,0.43,25,0.18,20,0.25,28.57,0.07,0.29,62.5,1.4,33.33,0.75,1.26,45.66,0.29,0.14,62.82,93.6,23.77,89.27,3.27,95.6,31.66,97.51,58.8,95.79,3.59,66,21.94,36.99,0,0.11,0.04,0.11,0,0,0.04,5.71,81.76,0.43,33.33,0.04,0,0.18,0.11,8.54,81.09,0,,0,,0,0,0,0,,,2.37,,,0,0,0,0,1,100
J. Piotrowski,Ludogorets,Ludogorets,"RDMF, LDMF",25,1500000,2025-06-30,30,2077,3,2.97,4,2.92,19.37,58.84,Poland,Poland,right,188,79,no,7.93,6.67,66.88,3.6,67.47,0.26,0.46,0.17,3.21,5.66,1.3,6,0.26,0,0,2.56,0.13,3,0.13,0.13,1,0.04,31,1.34,45.16,9.677,0.17,1.13,46.15,0.13,66.67,0.95,45.45,0.13,2.47,49.12,6.67,50.65,2.43,1.99,33.5,0.61,1.86,46.84,86.31,14.17,77.68,8.45,95.38,16.29,91.22,42.51,89.19,3.21,62.16,17.97,33.77,0.13,1.13,0.09,0,0.52,41.67,0.43,7.58,76.57,1.99,50,0.69,31.25,0.78,0.52,6.98,88.2,0,,0,,0,0,0,0,,,0.65,,,0,0,0,0.04,0,0
M. Tissera,Ludogorets,Ludogorets,CF,26,1500000,2025-06-30,27,1337,12,8.7,2,0.8,11.38,31.36,Argentina,Argentina,right,173,70,no,2.56,2.29,61.76,1.75,23.08,0.4,0.64,0.13,0.74,1.18,0.4,4,0.27,0,0,1.75,0.81,12,0.81,0.59,1,0.07,34,2.29,50,35.294,0.13,0.2,0,0,0,0.2,0,0,1.08,37.5,5.32,22.78,3.57,0.67,8.89,0.81,0.88,11.51,77.19,1.75,57.69,3.23,95.83,3.37,76,10.77,80.63,0.54,37.5,11.71,7.9,0.05,0.47,0.07,0,0.47,42.86,0.34,0.88,53.85,1.08,50,0.47,42.86,0.81,0,0.81,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Mattheij,CSKA Sofia,CSKA Sofia,"RCB, CB",30,1500000,2024-06-30,26,2477,1,2.86,2,0.34,13.95,60.16,Netherlands,Netherlands,right,191,84,no,9.27,5.34,63.27,3.92,64.81,0.51,0.8,0.4,5.38,8.46,1.38,9,0.33,0,0,0.44,0.04,1,0.04,0.1,0,0,16,0.58,25,6.25,0.07,0.11,0,0.04,0,0.07,0,0,0.4,63.64,1.82,46,0.84,0.73,29.1,0.29,1.05,44.8,84.75,19.22,73.53,3.34,94.57,19.18,94.13,36.52,91.74,8.18,54.67,24.2,39.97,0.01,0.18,0,0.07,0.04,100,0.07,6.94,59.16,0.76,33.33,0.33,22.22,0.33,0,9.81,74.81,0,,0,,0,0,0,0,,,2.51,,,0,0,0,0,1,0
D. Nazon,CSKA Sofia,CSKA Sofia,CF,29,1500000,2025-06-30,32,2046,18,15.36,6,3.17,23.31,30.75,France,"France, Haiti",right,181,79,no,2.29,2.73,51.61,3.04,20.29,0.04,0.07,0.13,0.84,1.31,1.14,8,0.35,0,0,4.49,0.79,16,0.7,0.68,1,0.04,70,3.08,44.29,25.714,0.26,0.84,15.79,0.48,27.27,0.35,0,0.13,5.1,48.28,13.9,31.33,4.35,1.41,12.05,1.32,1.01,16.98,66.58,4.4,62,2.99,79.41,5.06,67.83,15.35,69.63,0.84,57.89,15.93,15.38,0.14,0.79,0,0.09,1.06,50,0.48,1.8,51.22,1.89,53.49,0.88,60,1.14,0.22,2.16,81.63,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,100
