Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Karabec,Sparta Praha,Sparta Praha,"RWF, RW, CF",20,2500000,2025-06-30,23,1080,2,1.45,0,1.09,18.42,42.08,Czech Republic,Czech Republic,left,185,74,no,2.67,2.83,38.24,2.58,45.16,0.17,0.33,0,1.42,2.83,1.25,4,0.33,0,0,3.92,0.17,2,0.17,0.12,0,0,13,1.08,38.46,15.385,0,2.25,29.63,0.42,0,1.75,38.1,0.42,5.17,51.61,10.33,43.55,2.67,2.08,22.08,1.08,1.75,28.5,78.07,7.58,67.03,6.75,97.53,9.25,79.28,24.42,84.98,1.92,47.83,18.19,22.12,0.09,1.17,0.08,0.08,0.75,22.22,0.25,3.83,65.22,3.42,51.22,1.08,38.46,1.42,0.58,4.25,86.27,0,,0,,0,0,0,0,,,0,,,0.25,0.08,100,1,0,0
P. Šev?ík,Slavia Praha,Slavia Praha,"RDMF, RCMF",29,2500000,2025-06-30,18,1362,0,0.75,6,3.48,16.85,49.8,Czech Republic,Czech Republic,right,172,66,no,6.41,5.48,60.24,1.32,30,0.53,1.02,0.07,2.58,4.98,0.46,0,0,0,0,3.7,0,0,0,0.05,0,0,12,0.79,16.67,0,0.4,3.5,49.06,0.59,33.33,2.84,51.16,0.46,2.05,61.29,6.61,39,1.19,3.3,44.41,1.59,1.78,61.52,84.53,21.08,73.35,8.72,96.97,23.39,88.98,50.09,91.03,8.06,59.02,19.62,38.62,0.23,2.38,0.13,0,1.19,50,1.12,12.95,75,6.21,55.32,2.44,48.65,1.72,1.72,12.29,89.25,0,,0,,0,0,0,0,,,0.79,,,0.99,0,0,5.48,0,0
P. Bucha,Viktoria Plze?,Viktoria Plze?,"LCMF, LDMF, RDMF",25,2500000,2024-06-30,33,2942,3,2.98,5,3.31,15.82,49.71,Czech Republic,Czech Republic,right,177,73,no,6.7,5.57,56.59,2.39,50,0.15,0.22,0.21,3.4,4.85,0.8,1,0.03,0,0,1.84,0.09,3,0.09,0.09,0,0,38,1.16,21.05,7.895,0.15,0.89,48.28,0.34,72.73,0.52,29.41,0.09,1.93,52.38,5.23,40.94,1.41,1.53,33.86,0.4,0.89,50.26,87.58,13.89,75.77,9.79,96.88,19.06,91.33,44.63,91.16,4.83,61.39,18.7,35.47,0.1,1.04,0.12,0.03,0.52,29.41,0.46,6.94,75.77,2.57,63.1,0.76,44,1.19,0.4,6.33,78.74,0,,0,,0,0,0,0,,,1.07,,,0.15,0,0,0.28,0,0
A. Vlkanova,Viktoria Plze?,Viktoria Plze?,"AMF, LW, CF",28,2500000,2025-06-30,33,2044,5,4.59,4,3.06,19.95,42.38,Czech Republic,Czech Republic,right,169,62,no,6.87,5.9,61.19,1.72,17.95,0.22,0.31,0.22,3.04,4.26,1.06,1,0.04,0,0,3.79,0.22,5,0.22,0.2,2,0.09,47,2.07,36.17,10.638,0.18,3.17,29.17,2.11,31.25,1.06,25,0.4,4.14,47.87,8.54,39.69,3.43,1.89,21.71,1.01,1.06,32.89,74.16,9.29,58.29,7.53,94.15,10.22,75.86,27.08,82.44,2.82,40.63,18.79,31.38,0.13,1.1,0,0,0.4,33.33,0.7,4.27,51.55,3.65,43.37,0.79,16.67,1.28,0.92,5.02,73.68,0,,0,,0,0,0,0,,,0.35,,,0.4,0,0,1.59,0,0
L. Kalvach,Viktoria Plze?,Viktoria Plze?,"RCMF, RDMF, LCMF",28,2500000,2025-06-30,28,2615,2,2.12,5,7.46,14.52,53.79,Czech Republic,Czech Republic,right,183,77,no,9.15,5.99,56.9,2.86,55.42,0.55,0.79,0.17,5.2,7.49,1.2,5,0.17,0,0,1.89,0.07,2,0.07,0.07,0,0,25,0.86,20,8,0.17,2.07,48.33,0.55,37.5,1.45,52.38,0.48,1.31,55.26,3.41,53.54,0.31,1.1,33.87,0.17,1.34,49.18,82.65,16.66,66.12,6.37,95.14,19.48,90.64,38.86,90.88,8.29,52.7,21.14,37.31,0.26,1.76,0.03,0.03,0.21,0,0.34,9.43,64.96,3.72,49.07,1.58,32.61,0.89,0.93,8.88,80.62,0,,0,,0,0,0,0,,,1,,,2.03,0.03,0,4.54,0,0
J. Jankto,Cagliari,Sparta Praha,"LW, RW",27,2500000,2026-06-30,15,726,1,1.59,0,1.38,15.87,45.31,Czech Republic,Czech Republic,left,184,74,no,5.83,4.59,54.05,1.74,50,0.12,0.25,0,3.22,6.5,1.24,4,0.5,0,0,3.72,0.12,1,0.12,0.2,0,0,19,2.36,15.79,5.263,0,4.83,35.9,1.98,31.25,2.85,39.13,0.62,3.22,46.15,8.18,43.94,3.22,2.36,28.51,1.24,1.98,36.57,70.85,12.02,61.86,7.81,96.83,11.03,70.79,28.64,80.09,3.22,38.46,19.59,24.73,0.17,1.24,0.25,0,0.25,50,0.62,4.71,76.32,5.7,34.78,0.74,33.33,1.12,1.86,6.2,88,0,,0,,0,0,0,0,,,0.74,,,0,0,0,0.25,0,0
M. Vitík,Sparta Praha,Sparta Praha,RCB,20,2200000,2026-06-30,22,2084,0,2.07,1,0.15,16.97,55.47,Czech Republic,Czech Republic,right,192,83,no,8.46,5.44,62.7,6.13,56.34,0.04,0.07,0.3,5.01,8.57,0.95,3,0.13,0,0,0.78,0,0,0,0.09,0,0,16,0.69,31.25,0,0.04,0.26,16.67,0,0,0.26,16.67,0.04,0.78,55.56,2.03,40.43,0.99,1.77,29.58,0.3,0.26,42.71,85.84,16.8,74.81,3.37,94.87,17.88,94.93,39.08,89.61,3.37,47.44,19.9,36.82,0.01,0.13,0.04,0,0.26,33.33,0.09,6.69,70.32,1.04,29.17,0.6,14.29,0.35,0.04,7,72.22,0,,0,,0,0,0,0,,,1.55,,,0,0,0,0,0,0
C. Højer,Sparta Praha,Sparta Praha,"LB, LWB",28,2200000,2024-06-30,21,1522,2,0.75,8,6.49,13.9,57.87,Denmark,Denmark,left,184,80,no,6.98,4.97,72.62,2.07,42.86,0.12,0.22,0.18,3.25,6.16,1.24,1,0.06,0,0,3.25,0.12,2,0.12,0.04,0,0,21,1.24,28.57,9.524,0.47,3.9,33.33,3.49,27.12,0.35,83.33,0.77,1.89,75,3.55,55,1.12,0.65,27.44,1.66,1.06,39.09,74.74,14.07,64.71,7.21,99.18,12.48,77.25,30.45,85.24,4.97,40.48,20.88,32.84,0.38,2.54,0.06,0.06,0.41,42.86,0.53,4.67,65.82,3.55,46.67,0.65,45.45,0.47,1.24,8.46,77.62,0,,0,,0,0,0,0,,,0.77,,,3.19,0.41,14.29,4.49,0,0
I. Ogbu,Slavia Praha,Slavia Praha,"CB, RCB, LCB",23,2200000,2026-12-31,16,1517,1,0.64,1,0.09,20.76,64.57,Nigeria,Nigeria,right,187,80,no,9.43,7.36,77.42,7.12,60.83,0.18,0.35,0.18,3.56,6.92,1.19,3,0.18,0,0,0.42,0.06,1,0.06,0.04,1,0.06,6,0.36,33.33,16.667,0.06,0.24,25,0.06,100,0.18,0,0,0.47,37.5,1.84,32.26,0.77,0.77,35.95,0.3,0.18,52.62,92.33,16.2,83.15,3.26,100,28.89,96.51,48.11,95.81,4.27,56.94,22.7,43.37,0.01,0.06,0,0.06,0.06,100,0.06,5.93,73,0.42,42.86,0.3,60,0.12,0.06,5.87,79.8,0,,0,,0,0,0,0,,,2.49,,,0,0,0,0,0,0
T. ?van?ara,Borussia M'gladbach,Sparta Praha,"CF, RWF",22,2000000,2026-06-30,24,1601,12,8.31,3,2.25,19.73,36.47,Czech Republic,Czech Republic,right,190,85,no,3.37,2.3,53.66,3.99,33.8,0.22,0.41,0.11,1.91,3.51,1.41,6,0.34,1,0.06,3.09,0.67,12,0.67,0.47,2,0.11,49,2.75,46.94,24.49,0.17,1.57,25,0.56,30,0.96,23.53,0.34,2.3,56.1,7.36,38.17,3.88,1.46,16.08,1.41,1.24,21.08,68.53,6.07,60.19,4.44,88.61,5.9,71.43,18.27,73.54,1.41,48,16.9,27.28,0.13,0.67,0,0.06,0.39,28.57,0.39,3.2,47.37,1.63,44.83,0.39,28.57,0.84,0.28,2.87,80.39,0,,0,,0,0,0,0,,,0,,,0.06,0.06,0,0,0,0
